inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
B,9,10,0,9,False,False,B,1,DOWN,0
PRINT_POSITION,9,10,0,9,False,False,NIL,1,DOWN,0.95
DOWN,9,11,0,9,False,False,DOWN,2,DOWN,0.95
PRINT_POSITION,9,11,0,9,False,False,NIL,2,DOWN,1.9
DOWN,9,12,0,9,False,False,DOWN,3,DOWN,1.9
PRINT_POSITION,9,12,0,9,False,False,NIL,3,DOWN,2.85
DOWN,9,12,0,9,False,False,DOWN,4,DOWN,2.85
PRINT_POSITION,9,12,0,9,False,False,NIL,4,DOWN,2.8000000000000003
RIGHT,10,12,0,9,False,False,RIGHT,5,RIGHT,2.8000000000000003
PRINT_POSITION,10,12,0,9,False,False,NIL,5,RIGHT,3.7500000000000004
DOWN,10,13,0,9,False,False,DOWN,6,DOWN,3.7500000000000004
PRINT_POSITION,10,13,0,9,False,False,NIL,6,DOWN,4.7
B,10,13,0,9,False,False,B,7,DOWN,4.7
PRINT_POSITION,10,13,0,9,False,False,NIL,7,DOWN,4.65
B,10,13,0,9,False,False,B,8,DOWN,4.65
PRINT_POSITION,10,13,0,9,False,False,NIL,8,DOWN,4.6000000000000005
DOWN,10,14,0,9,False,False,DOWN,9,DOWN,4.6000000000000005
PRINT_POSITION,10,14,0,9,False,False,NIL,9,DOWN,5.550000000000001
UP,10,13,0,9,False,False,UP,10,UP,5.550000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,10,UP,5.500000000000001
B,10,13,0,9,False,False,B,11,UP,5.500000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,11,UP,5.450000000000001
B,10,13,0,9,False,False,B,12,UP,5.450000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,12,UP,5.400000000000001
B,10,13,0,9,False,False,B,13,UP,5.400000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,13,UP,5.350000000000001
B,10,13,0,9,False,False,B,14,UP,5.350000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,14,UP,5.300000000000002
DOWN,10,14,0,9,False,False,DOWN,15,DOWN,5.300000000000002
PRINT_POSITION,10,14,0,9,False,False,NIL,15,DOWN,5.250000000000002
DOWN,10,15,0,9,False,False,DOWN,16,DOWN,5.250000000000002
PRINT_POSITION,10,15,0,9,False,False,NIL,16,DOWN,6.200000000000002
A,10,15,0,9,False,False,A,17,DOWN,6.200000000000002
PRINT_POSITION,10,15,0,9,False,False,NIL,17,DOWN,6.150000000000002
DOWN,10,16,0,9,False,False,DOWN,18,DOWN,6.150000000000002
PRINT_POSITION,10,16,0,9,False,False,NIL,18,DOWN,7.100000000000002
RIGHT,11,16,0,9,False,False,RIGHT,19,RIGHT,7.100000000000002
PRINT_POSITION,11,16,0,9,False,False,NIL,19,RIGHT,8.05
UP,11,15,0,9,False,False,UP,20,UP,8.05
PRINT_POSITION,11,15,0,9,False,False,NIL,20,UP,9.0
UP,11,14,0,9,False,False,UP,21,UP,9.0
