inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
A,9,10,0,9,False,False,A,1,DOWN,0
PRINT_POSITION,9,10,0,9,False,False,NIL,1,DOWN,0.95
DOWN,9,11,0,9,False,False,DOWN,2,DOWN,0.95
PRINT_POSITION,9,11,0,9,False,False,NIL,2,DOWN,1.9
B,9,11,0,9,False,False,B,3,DOWN,1.9
PRINT_POSITION,9,11,0,9,False,False,NIL,3,DOWN,1.8499999999999999
RIGHT,10,11,0,9,False,False,RIGHT,4,RIGHT,1.8499999999999999
PRINT_POSITION,10,11,0,9,False,False,NIL,4,RIGHT,2.8
A,10,11,0,9,False,False,A,5,RIGHT,2.8
PRINT_POSITION,10,11,0,9,False,False,NIL,5,RIGHT,2.75
A,10,11,0,9,False,False,A,6,RIGHT,2.75
PRINT_POSITION,10,11,0,9,False,False,NIL,6,RIGHT,2.7
B,10,11,0,9,False,False,B,7,RIGHT,2.7
PRINT_POSITION,10,11,0,9,False,False,NIL,7,RIGHT,2.6500000000000004
A,10,11,0,9,False,False,A,8,RIGHT,2.6500000000000004
PRINT_POSITION,10,11,0,9,False,False,NIL,8,RIGHT,2.6000000000000005
RIGHT,11,11,0,9,False,False,RIGHT,9,RIGHT,2.6000000000000005
PRINT_POSITION,11,11,0,9,False,False,NIL,9,RIGHT,3.5500000000000007
A,11,11,0,9,False,False,A,10,RIGHT,3.5500000000000007
PRINT_POSITION,11,11,0,9,False,False,NIL,10,RIGHT,3.500000000000001
LEFT,10,11,0,9,False,False,LEFT,11,LEFT,3.500000000000001
PRINT_POSITION,10,11,0,9,False,False,NIL,11,LEFT,3.450000000000001
LEFT,9,11,0,9,False,False,LEFT,12,LEFT,3.450000000000001
PRINT_POSITION,9,11,0,9,False,False,NIL,12,LEFT,3.4000000000000012
RIGHT,10,11,0,9,False,False,RIGHT,13,RIGHT,3.4000000000000012
PRINT_POSITION,10,11,0,9,False,False,NIL,13,RIGHT,3.3500000000000014
A,10,11,0,9,False,False,A,14,RIGHT,3.3500000000000014
PRINT_POSITION,10,11,0,9,False,False,NIL,14,RIGHT,3.3000000000000016
A,10,11,0,9,False,False,A,15,RIGHT,3.3000000000000016
PRINT_POSITION,10,11,0,9,False,False,NIL,15,RIGHT,3.2500000000000018
UP,10,10,0,9,False,False,UP,16,UP,3.2500000000000018
PRINT_POSITION,10,10,0,9,False,False,NIL,16,UP,4.200000000000002
RIGHT,11,10,0,9,False,False,RIGHT,17,RIGHT,4.200000000000002
PRINT_POSITION,11,10,0,9,False,False,NIL,17,RIGHT,5.150000000000002
LEFT,10,10,0,9,False,False,LEFT,18,LEFT,5.150000000000002
PRINT_POSITION,10,10,0,9,False,False,NIL,18,LEFT,5.100000000000002
UP,10,9,0,9,False,False,UP,19,UP,5.100000000000002
PRINT_POSITION,10,9,0,9,False,False,NIL,19,UP,6.0500000000000025
RIGHT,11,9,0,9,False,False,RIGHT,20,RIGHT,6.0500000000000025
PRINT_POSITION,11,9,0,9,False,False,NIL,20,RIGHT,7.000000000000003
UP,11,8,0,9,False,False,UP,21,UP,7.000000000000003
PRINT_POSITION,11,8,0,9,False,False,NIL,21,UP,7.950000000000004
UP,11,7,0,9,False,False,UP,22,UP,7.950000000000004
PRINT_POSITION,11,7,0,9,False,False,NIL,22,UP,8.900000000000002
RIGHT,12,7,0,9,False,False,RIGHT,23,RIGHT,8.900000000000002
PRINT_POSITION,12,7,0,9,False,False,NIL,23,RIGHT,9.850000000000001
UP,12,6,0,9,False,False,UP,24,UP,9.850000000000001
PRINT_POSITION,12,6,0,9,False,False,NIL,24,UP,10.8
B,12,6,0,9,False,False,B,25,UP,10.8
PRINT_POSITION,12,6,0,9,False,False,NIL,25,UP,10.75
B,12,6,0,9,False,False,B,26,UP,10.75
PRINT_POSITION,12,6,0,9,False,False,NIL,26,UP,10.7
RIGHT,12,6,0,9,False,False,RIGHT,27,RIGHT,10.7
PRINT_POSITION,12,6,0,9,False,False,NIL,27,RIGHT,10.649999999999999
LEFT,11,6,0,9,False,False,LEFT,28,LEFT,10.649999999999999
PRINT_POSITION,11,6,0,9,False,False,NIL,28,LEFT,11.599999999999998
UP,11,5,0,9,False,False,UP,29,UP,11.599999999999998
PRINT_POSITION,11,5,0,9,False,False,NIL,29,UP,12.549999999999997
A,11,5,0,9,False,False,A,30,UP,12.549999999999997
PRINT_POSITION,11,5,0,9,False,False,NIL,30,UP,12.499999999999996
DOWN,11,6,0,9,False,False,DOWN,31,DOWN,12.499999999999996
PRINT_POSITION,11,6,0,9,False,False,NIL,31,DOWN,12.449999999999996
DOWN,11,7,0,9,False,False,DOWN,32,DOWN,12.449999999999996
PRINT_POSITION,11,7,0,9,False,False,NIL,32,DOWN,12.399999999999995
LEFT,10,7,0,9,False,False,LEFT,33,LEFT,12.399999999999995
PRINT_POSITION,10,7,0,9,False,False,NIL,33,LEFT,13.349999999999994
UP,10,6,0,9,False,False,UP,34,UP,13.349999999999994
PRINT_POSITION,10,6,0,9,False,False,NIL,34,UP,14.299999999999994
A,10,6,0,9,False,False,A,35,UP,14.299999999999994
PRINT_POSITION,10,6,0,9,False,False,NIL,35,UP,14.249999999999993
UP,10,5,0,9,False,False,UP,36,UP,14.249999999999993
PRINT_POSITION,10,5,0,9,False,False,NIL,36,UP,15.199999999999992
B,10,5,0,9,False,False,B,37,UP,15.199999999999992
PRINT_POSITION,10,5,0,9,False,False,NIL,37,UP,15.149999999999991
LEFT,9,5,0,9,False,False,LEFT,38,LEFT,15.149999999999991
PRINT_POSITION,9,5,0,9,False,False,NIL,38,LEFT,16.09999999999999
DOWN,9,6,0,9,False,False,DOWN,39,DOWN,16.09999999999999
PRINT_POSITION,9,6,0,9,False,False,NIL,39,DOWN,17.04999999999999
UP,9,5,0,9,False,False,UP,40,UP,17.04999999999999
PRINT_POSITION,9,5,0,9,False,False,NIL,40,UP,16.99999999999999
