inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
B,9,10,0,9,False,False,B,1,DOWN,0
PRINT_POSITION,9,10,0,9,False,False,NIL,1,DOWN,0.95
A,9,10,0,9,False,False,A,2,DOWN,0.95
PRINT_POSITION,9,10,0,9,False,False,NIL,2,DOWN,0.8999999999999999
B,9,10,0,9,False,False,B,3,DOWN,0.8999999999999999
PRINT_POSITION,9,10,0,9,False,False,NIL,3,DOWN,0.8499999999999999
LEFT,8,10,0,9,False,False,LEFT,4,LEFT,0.8499999999999999
PRINT_POSITION,8,10,0,9,False,False,NIL,4,LEFT,1.7999999999999998
DOWN,8,11,0,9,False,False,DOWN,5,DOWN,1.7999999999999998
PRINT_POSITION,8,11,0,9,False,False,NIL,5,DOWN,2.75
DOWN,8,12,0,9,False,False,DOWN,6,DOWN,2.75
PRINT_POSITION,8,12,0,9,False,False,NIL,6,DOWN,3.7
UP,8,11,0,9,False,False,UP,7,UP,3.7
PRINT_POSITION,8,11,0,9,False,False,NIL,7,UP,3.6500000000000004
RIGHT,9,11,0,9,False,False,RIGHT,8,RIGHT,3.6500000000000004
PRINT_POSITION,9,11,0,9,False,False,NIL,8,RIGHT,4.6000000000000005
A,9,11,0,9,False,False,A,9,RIGHT,4.6000000000000005
PRINT_POSITION,9,11,0,9,False,False,NIL,9,RIGHT,4.550000000000001
RIGHT,10,11,0,9,False,False,RIGHT,10,RIGHT,4.550000000000001
PRINT_POSITION,10,11,0,9,False,False,NIL,10,RIGHT,5.500000000000001
DOWN,10,12,0,9,False,False,DOWN,11,DOWN,5.500000000000001
PRINT_POSITION,10,12,0,9,False,False,NIL,11,DOWN,6.450000000000001
DOWN,10,13,0,9,False,False,DOWN,12,DOWN,6.450000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,12,DOWN,7.400000000000001
B,10,13,0,9,False,False,B,13,DOWN,7.400000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,13,DOWN,7.350000000000001
LEFT,10,13,0,9,False,False,LEFT,14,LEFT,7.350000000000001
PRINT_POSITION,10,13,0,9,False,False,NIL,14,LEFT,7.300000000000002
RIGHT,11,13,0,9,False,False,RIGHT,15,RIGHT,7.300000000000002
PRINT_POSITION,11,13,0,9,False,False,NIL,15,RIGHT,8.25
UP,11,12,0,9,False,False,UP,16,UP,8.25
PRINT_POSITION,11,12,0,9,False,False,NIL,16,UP,9.2
A,11,12,0,9,False,False,A,17,UP,9.2
PRINT_POSITION,11,12,0,9,False,False,NIL,17,UP,9.149999999999999
A,11,12,0,9,False,False,A,18,UP,9.149999999999999
PRINT_POSITION,11,12,0,9,False,False,NIL,18,UP,9.099999999999998
UP,11,11,0,9,False,False,UP,19,UP,9.099999999999998
PRINT_POSITION,11,11,0,9,False,False,NIL,19,UP,10.049999999999997
DOWN,11,12,0,9,False,False,DOWN,20,DOWN,10.049999999999997
PRINT_POSITION,11,12,0,9,False,False,NIL,20,DOWN,9.999999999999996
