inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
LEFT,8,10,0,9,False,False,LEFT,1,LEFT,0
PRINT_POSITION,8,10,0,9,False,False,NIL,1,LEFT,0.95
B,8,10,0,9,False,False,B,2,LEFT,0.95
PRINT_POSITION,8,10,0,9,False,False,NIL,2,LEFT,0.8999999999999999
LEFT,7,10,0,9,False,False,LEFT,3,LEFT,0.8999999999999999
PRINT_POSITION,7,10,0,9,False,False,NIL,3,LEFT,1.8499999999999999
B,7,10,0,9,False,False,B,4,LEFT,1.8499999999999999
PRINT_POSITION,7,10,0,9,False,False,NIL,4,LEFT,1.7999999999999998
A,7,10,0,9,False,False,A,5,LEFT,1.7999999999999998
PRINT_POSITION,7,10,0,9,False,False,NIL,5,LEFT,1.7499999999999998
RIGHT,8,10,0,9,False,False,RIGHT,6,RIGHT,1.7499999999999998
PRINT_POSITION,8,10,0,9,False,False,NIL,6,RIGHT,1.6999999999999997
RIGHT,9,10,0,9,False,False,RIGHT,7,RIGHT,1.6999999999999997
PRINT_POSITION,9,10,0,9,False,False,NIL,7,RIGHT,2.65
A,9,10,0,9,False,False,A,8,RIGHT,2.65
PRINT_POSITION,9,10,0,9,False,False,NIL,8,RIGHT,2.6
B,9,10,0,9,False,False,B,9,RIGHT,2.6
PRINT_POSITION,9,10,0,9,False,False,NIL,9,RIGHT,2.5500000000000003
B,9,10,0,9,False,False,B,10,RIGHT,2.5500000000000003
PRINT_POSITION,9,10,0,9,False,False,NIL,10,RIGHT,2.5000000000000004
RIGHT,10,10,0,9,False,False,RIGHT,11,RIGHT,2.5000000000000004
PRINT_POSITION,10,10,0,9,False,False,NIL,11,RIGHT,3.4500000000000006
A,10,10,0,9,False,False,A,12,RIGHT,3.4500000000000006
PRINT_POSITION,10,10,0,9,False,False,NIL,12,RIGHT,3.400000000000001
UP,10,9,0,9,False,False,UP,13,UP,3.400000000000001
PRINT_POSITION,10,9,0,9,False,False,NIL,13,UP,4.3500000000000005
B,10,9,0,9,False,False,B,14,UP,4.3500000000000005
PRINT_POSITION,10,9,0,9,False,False,NIL,14,UP,4.300000000000001
A,10,9,0,9,False,False,A,15,UP,4.300000000000001
PRINT_POSITION,10,9,0,9,False,False,NIL,15,UP,4.250000000000001
DOWN,10,10,0,9,False,False,DOWN,16,DOWN,4.250000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,16,DOWN,4.200000000000001
DOWN,10,11,0,9,False,False,DOWN,17,DOWN,4.200000000000001
PRINT_POSITION,10,11,0,9,False,False,NIL,17,DOWN,5.150000000000001
LEFT,9,11,0,9,False,False,LEFT,18,LEFT,5.150000000000001
PRINT_POSITION,9,11,0,9,False,False,NIL,18,LEFT,6.100000000000001
DOWN,9,12,0,9,False,False,DOWN,19,DOWN,6.100000000000001
PRINT_POSITION,9,12,0,9,False,False,NIL,19,DOWN,7.050000000000002
B,9,12,0,9,False,False,B,20,DOWN,7.050000000000002
PRINT_POSITION,9,12,0,9,False,False,NIL,20,DOWN,7.000000000000002
A,9,12,0,9,False,False,A,21,DOWN,7.000000000000002
PRINT_POSITION,9,12,0,9,False,False,NIL,21,DOWN,6.950000000000002
UP,9,11,0,9,False,False,UP,22,UP,6.950000000000002
PRINT_POSITION,9,11,0,9,False,False,NIL,22,UP,6.900000000000002
B,9,11,0,9,False,False,B,23,UP,6.900000000000002
PRINT_POSITION,9,11,0,9,False,False,NIL,23,UP,6.850000000000002
A,9,11,0,9,False,False,A,24,UP,6.850000000000002
PRINT_POSITION,9,11,0,9,False,False,NIL,24,UP,6.8000000000000025
UP,9,10,0,9,False,False,UP,25,UP,6.8000000000000025
PRINT_POSITION,9,10,0,9,False,False,NIL,25,UP,6.750000000000003
DOWN,9,11,0,9,False,False,DOWN,26,DOWN,6.750000000000003
PRINT_POSITION,9,11,0,9,False,False,NIL,26,DOWN,6.700000000000003
UP,9,10,0,9,False,False,UP,27,UP,6.700000000000003
PRINT_POSITION,9,10,0,9,False,False,NIL,27,UP,6.650000000000003
RIGHT,10,10,0,9,False,False,RIGHT,28,RIGHT,6.650000000000003
PRINT_POSITION,10,10,0,9,False,False,NIL,28,RIGHT,6.600000000000003
UP,10,9,0,9,False,False,UP,29,UP,6.600000000000003
PRINT_POSITION,10,9,0,9,False,False,NIL,29,UP,6.550000000000003
DOWN,10,10,0,9,False,False,DOWN,30,DOWN,6.550000000000003
PRINT_POSITION,10,10,0,9,False,False,NIL,30,DOWN,6.5000000000000036
UP,10,9,0,9,False,False,UP,31,UP,6.5000000000000036
PRINT_POSITION,10,9,0,9,False,False,NIL,31,UP,6.450000000000004
RIGHT,11,9,0,9,False,False,RIGHT,32,RIGHT,6.450000000000004
PRINT_POSITION,11,9,0,9,False,False,NIL,32,RIGHT,7.400000000000004
B,11,9,0,9,False,False,B,33,RIGHT,7.400000000000004
PRINT_POSITION,11,9,0,9,False,False,NIL,33,RIGHT,7.350000000000004
B,11,9,0,9,False,False,B,34,RIGHT,7.350000000000004
PRINT_POSITION,11,9,0,9,False,False,NIL,34,RIGHT,7.300000000000004
UP,11,8,0,9,False,False,UP,35,UP,7.300000000000004
PRINT_POSITION,11,8,0,9,False,False,NIL,35,UP,8.250000000000004
A,11,8,0,9,False,False,A,36,UP,8.250000000000004
PRINT_POSITION,11,8,0,9,False,False,NIL,36,UP,8.200000000000003
B,11,8,0,9,False,False,B,37,UP,8.200000000000003
PRINT_POSITION,11,8,0,9,False,False,NIL,37,UP,8.150000000000002
UP,11,7,0,9,False,False,UP,38,UP,8.150000000000002
PRINT_POSITION,11,7,0,9,False,False,NIL,38,UP,9.100000000000001
A,11,7,0,9,False,False,A,39,UP,9.100000000000001
PRINT_POSITION,11,7,0,9,False,False,NIL,39,UP,9.05
RIGHT,12,7,0,9,False,False,RIGHT,40,RIGHT,9.05
PRINT_POSITION,12,7,0,9,False,False,NIL,40,RIGHT,10.0
B,12,7,0,9,False,False,B,41,RIGHT,10.0
PRINT_POSITION,12,7,0,9,False,False,NIL,41,RIGHT,9.95
RIGHT,12,7,0,9,False,False,RIGHT,42,RIGHT,9.95
PRINT_POSITION,12,7,0,9,False,False,NIL,42,RIGHT,9.899999999999999
DOWN,12,7,0,9,False,False,DOWN,43,RIGHT,9.899999999999999
PRINT_POSITION,12,7,0,9,False,False,NIL,43,RIGHT,9.849999999999998
B,12,7,0,9,False,False,B,44,DOWN,9.849999999999998
PRINT_POSITION,12,7,0,9,False,False,NIL,44,DOWN,9.799999999999997
B,12,7,0,9,False,False,B,45,DOWN,9.799999999999997
PRINT_POSITION,12,7,0,9,False,False,NIL,45,DOWN,9.749999999999996
DOWN,12,7,0,9,False,False,DOWN,46,DOWN,9.749999999999996
PRINT_POSITION,12,7,0,9,False,False,NIL,46,DOWN,9.699999999999996
DOWN,12,7,0,9,False,False,DOWN,47,DOWN,9.699999999999996
PRINT_POSITION,12,7,0,9,False,False,NIL,47,DOWN,9.649999999999995
A,12,7,0,9,False,False,A,48,DOWN,9.649999999999995
PRINT_POSITION,12,7,0,9,False,False,NIL,48,DOWN,9.599999999999994
LEFT,12,7,0,9,False,False,LEFT,49,DOWN,9.599999999999994
PRINT_POSITION,12,7,0,9,False,False,NIL,49,DOWN,9.549999999999994
B,12,7,0,9,False,False,B,50,DOWN,9.549999999999994
PRINT_POSITION,12,7,0,9,False,False,NIL,50,DOWN,9.499999999999993
LEFT,11,7,0,9,False,False,LEFT,51,LEFT,9.499999999999993
PRINT_POSITION,11,7,0,9,False,False,NIL,51,LEFT,9.449999999999992
RIGHT,12,7,0,9,False,False,RIGHT,52,RIGHT,9.449999999999992
PRINT_POSITION,12,7,0,9,False,False,NIL,52,RIGHT,9.399999999999991
UP,12,6,0,9,False,False,UP,53,UP,9.399999999999991
PRINT_POSITION,12,6,0,9,False,False,NIL,53,UP,10.34999999999999
LEFT,11,6,0,9,False,False,LEFT,54,LEFT,10.34999999999999
PRINT_POSITION,11,6,0,9,False,False,NIL,54,LEFT,11.29999999999999
UP,11,5,0,9,False,False,UP,55,UP,11.29999999999999
PRINT_POSITION,11,5,0,9,False,False,NIL,55,UP,12.24999999999999
A,11,5,0,9,False,False,A,56,UP,12.24999999999999
PRINT_POSITION,11,5,0,9,False,False,NIL,56,UP,12.199999999999989
RIGHT,12,5,0,9,False,False,RIGHT,57,RIGHT,12.199999999999989
PRINT_POSITION,12,5,0,9,False,False,NIL,57,RIGHT,13.149999999999988
RIGHT,12,5,0,9,False,False,RIGHT,58,RIGHT,13.149999999999988
PRINT_POSITION,12,5,0,9,False,False,NIL,58,RIGHT,13.099999999999987
B,12,5,0,9,False,False,B,59,RIGHT,13.099999999999987
PRINT_POSITION,12,5,0,9,False,False,NIL,59,RIGHT,13.049999999999986
DOWN,12,6,0,9,False,False,DOWN,60,DOWN,13.049999999999986
PRINT_POSITION,12,6,0,9,False,False,NIL,60,DOWN,12.999999999999986
B,12,6,0,9,False,False,B,61,DOWN,12.999999999999986
PRINT_POSITION,12,6,0,9,False,False,NIL,61,DOWN,12.949999999999985
B,12,6,0,9,False,False,B,62,DOWN,12.949999999999985
PRINT_POSITION,12,6,0,9,False,False,NIL,62,DOWN,12.899999999999984
UP,12,5,0,9,False,False,UP,63,UP,12.899999999999984
PRINT_POSITION,12,5,0,9,False,False,NIL,63,UP,12.849999999999984
UP,12,4,0,9,False,False,UP,64,UP,12.849999999999984
PRINT_POSITION,12,4,0,9,False,False,NIL,64,UP,13.799999999999983
B,12,4,0,9,False,False,B,65,UP,13.799999999999983
PRINT_POSITION,12,4,0,9,False,False,NIL,65,UP,13.749999999999982
RIGHT,13,4,0,9,False,False,RIGHT,66,RIGHT,13.749999999999982
PRINT_POSITION,13,4,0,9,False,False,NIL,66,RIGHT,14.699999999999982
DOWN,13,4,0,9,False,False,DOWN,67,DOWN,14.699999999999982
PRINT_POSITION,13,4,0,9,False,False,NIL,67,DOWN,14.64999999999998
LEFT,12,4,0,9,False,False,LEFT,68,LEFT,14.64999999999998
PRINT_POSITION,12,4,0,9,False,False,NIL,68,LEFT,14.59999999999998
LEFT,11,4,0,9,False,False,LEFT,69,LEFT,14.59999999999998
PRINT_POSITION,11,4,0,9,False,False,NIL,69,LEFT,15.54999999999998
UP,11,3,0,9,False,False,UP,70,UP,15.54999999999998
PRINT_POSITION,11,3,0,9,False,False,NIL,70,UP,16.49999999999998
UP,11,2,0,9,False,False,UP,71,UP,16.49999999999998
PRINT_POSITION,11,2,0,9,False,False,NIL,71,UP,17.449999999999978
B,11,2,0,9,False,False,B,72,UP,17.449999999999978
PRINT_POSITION,11,2,0,9,False,False,NIL,72,UP,17.399999999999977
DOWN,11,3,0,9,False,False,DOWN,73,DOWN,17.399999999999977
PRINT_POSITION,11,3,0,9,False,False,NIL,73,DOWN,17.349999999999977
A,11,3,0,9,False,False,A,74,DOWN,17.349999999999977
PRINT_POSITION,11,3,0,9,False,False,NIL,74,DOWN,17.299999999999976
RIGHT,12,3,0,9,False,False,RIGHT,75,RIGHT,17.299999999999976
PRINT_POSITION,12,3,0,9,False,False,NIL,75,RIGHT,18.249999999999975
LEFT,11,3,0,9,False,False,LEFT,76,LEFT,18.249999999999975
PRINT_POSITION,11,3,0,9,False,False,NIL,76,LEFT,18.199999999999974
A,11,3,0,9,False,False,A,77,LEFT,18.199999999999974
PRINT_POSITION,11,3,0,9,False,False,NIL,77,LEFT,18.149999999999974
DOWN,11,4,0,9,False,False,DOWN,78,DOWN,18.149999999999974
PRINT_POSITION,11,4,0,9,False,False,NIL,78,DOWN,18.099999999999973
A,11,4,0,9,False,False,A,79,DOWN,18.099999999999973
PRINT_POSITION,11,4,0,9,False,False,NIL,79,DOWN,18.049999999999972
UP,11,3,0,9,False,False,UP,80,UP,18.049999999999972
PRINT_POSITION,11,3,0,9,False,False,NIL,80,UP,17.99999999999997
DOWN,11,4,0,9,False,False,DOWN,81,DOWN,17.99999999999997
PRINT_POSITION,11,4,0,9,False,False,NIL,81,DOWN,17.94999999999997
B,11,4,0,9,False,False,B,82,DOWN,17.94999999999997
PRINT_POSITION,11,4,0,9,False,False,NIL,82,DOWN,17.89999999999997
RIGHT,12,4,0,9,False,False,RIGHT,83,RIGHT,17.89999999999997
PRINT_POSITION,12,4,0,9,False,False,NIL,83,RIGHT,17.84999999999997
B,12,4,0,9,False,False,B,84,RIGHT,17.84999999999997
PRINT_POSITION,12,4,0,9,False,False,NIL,84,RIGHT,17.79999999999997
UP,12,3,0,9,False,False,UP,85,UP,17.79999999999997
PRINT_POSITION,12,3,0,9,False,False,NIL,85,UP,17.749999999999968
UP,12,2,0,9,False,False,UP,86,UP,17.749999999999968
PRINT_POSITION,12,2,0,9,False,False,NIL,86,UP,18.699999999999967
UP,12,2,0,9,False,False,UP,87,UP,18.699999999999967
PRINT_POSITION,12,2,0,9,False,False,NIL,87,UP,18.649999999999967
LEFT,11,2,0,9,False,False,LEFT,88,LEFT,18.649999999999967
PRINT_POSITION,11,2,0,9,False,False,NIL,88,LEFT,18.599999999999966
UP,11,1,0,9,False,False,UP,89,UP,18.599999999999966
PRINT_POSITION,11,1,0,9,False,False,NIL,89,UP,19.549999999999965
UP,11,0,0,9,False,False,UP,90,UP,19.549999999999965
PRINT_POSITION,11,0,0,9,False,False,NIL,90,UP,20.499999999999964
DOWN,11,1,0,9,False,False,DOWN,91,DOWN,20.499999999999964
PRINT_POSITION,11,1,0,9,False,False,NIL,91,DOWN,20.449999999999964
A,11,1,0,9,False,False,A,92,DOWN,20.449999999999964
PRINT_POSITION,11,1,0,9,False,False,NIL,92,DOWN,20.399999999999963
A,11,1,0,9,False,False,A,93,DOWN,20.399999999999963
PRINT_POSITION,11,1,0,9,False,False,NIL,93,DOWN,20.349999999999962
A,11,1,0,9,False,False,A,94,DOWN,20.349999999999962
PRINT_POSITION,11,1,0,9,False,False,NIL,94,DOWN,20.29999999999996
RIGHT,11,1,0,9,False,False,RIGHT,95,RIGHT,20.29999999999996
PRINT_POSITION,11,1,0,9,False,False,NIL,95,RIGHT,20.24999999999996
LEFT,10,1,0,9,False,False,LEFT,96,LEFT,20.24999999999996
