inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
LEFT,8,10,0,9,False,False,LEFT,1,LEFT,0
PRINT_POSITION,8,10,0,9,False,False,NIL,1,LEFT,0.95
DOWN,8,11,0,9,False,False,DOWN,2,DOWN,0.95
PRINT_POSITION,8,11,0,9,False,False,NIL,2,DOWN,1.9
RIGHT,9,11,0,9,False,False,RIGHT,3,RIGHT,1.9
PRINT_POSITION,9,11,0,9,False,False,NIL,3,RIGHT,2.85
RIGHT,10,11,0,9,False,False,RIGHT,4,RIGHT,2.85
PRINT_POSITION,10,11,0,9,False,False,NIL,4,RIGHT,3.8000000000000003
UP,10,10,0,9,False,False,UP,5,UP,3.8000000000000003
PRINT_POSITION,10,10,0,9,False,False,NIL,5,UP,4.750000000000001
RIGHT,11,10,0,9,False,False,RIGHT,6,RIGHT,4.750000000000001
PRINT_POSITION,11,10,0,9,False,False,NIL,6,RIGHT,5.700000000000001
LEFT,10,10,0,9,False,False,LEFT,7,LEFT,5.700000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,7,LEFT,5.650000000000001
RIGHT,11,10,0,9,False,False,RIGHT,8,RIGHT,5.650000000000001
PRINT_POSITION,11,10,0,9,False,False,NIL,8,RIGHT,5.600000000000001
LEFT,10,10,0,9,False,False,LEFT,9,LEFT,5.600000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,9,LEFT,5.550000000000002
RIGHT,11,10,0,9,False,False,RIGHT,10,RIGHT,5.550000000000002
PRINT_POSITION,11,10,0,9,False,False,NIL,10,RIGHT,5.500000000000002
LEFT,10,10,0,9,False,False,LEFT,11,LEFT,5.500000000000002
PRINT_POSITION,10,10,0,9,False,False,NIL,11,LEFT,5.450000000000002
RIGHT,11,10,0,9,False,False,RIGHT,12,RIGHT,5.450000000000002
PRINT_POSITION,11,10,0,9,False,False,NIL,12,RIGHT,5.400000000000002
LEFT,10,10,0,9,False,False,LEFT,13,LEFT,5.400000000000002
PRINT_POSITION,10,10,0,9,False,False,NIL,13,LEFT,5.350000000000002
RIGHT,11,10,0,9,False,False,RIGHT,14,RIGHT,5.350000000000002
PRINT_POSITION,11,10,0,9,False,False,NIL,14,RIGHT,5.3000000000000025
UP,11,9,0,9,False,False,UP,15,UP,5.3000000000000025
PRINT_POSITION,11,9,0,9,False,False,NIL,15,UP,6.250000000000003
RIGHT,12,9,0,9,False,False,RIGHT,16,RIGHT,6.250000000000003
PRINT_POSITION,12,9,0,9,False,False,NIL,16,RIGHT,7.200000000000003
LEFT,11,9,0,9,False,False,LEFT,17,LEFT,7.200000000000003
PRINT_POSITION,11,9,0,9,False,False,NIL,17,LEFT,7.150000000000003
RIGHT,12,9,0,9,False,False,RIGHT,18,RIGHT,7.150000000000003
PRINT_POSITION,12,9,0,9,False,False,NIL,18,RIGHT,7.100000000000003
A,12,9,0,9,False,False,A,19,RIGHT,7.100000000000003
PRINT_POSITION,12,9,0,9,False,False,NIL,19,RIGHT,7.050000000000003
LEFT,11,9,0,9,False,False,LEFT,20,LEFT,7.050000000000003
PRINT_POSITION,11,9,0,9,False,False,NIL,20,LEFT,7.0000000000000036
RIGHT,12,9,0,9,False,False,RIGHT,21,RIGHT,7.0000000000000036
PRINT_POSITION,12,9,0,9,False,False,NIL,21,RIGHT,6.950000000000004
LEFT,11,9,0,9,False,False,LEFT,22,LEFT,6.950000000000004
PRINT_POSITION,11,9,0,9,False,False,NIL,22,LEFT,6.900000000000004
RIGHT,12,9,0,9,False,False,RIGHT,23,RIGHT,6.900000000000004
PRINT_POSITION,12,9,0,9,False,False,NIL,23,RIGHT,6.850000000000004
LEFT,11,9,0,9,False,False,LEFT,24,LEFT,6.850000000000004
PRINT_POSITION,11,9,0,9,False,False,NIL,24,LEFT,6.800000000000004
RIGHT,12,9,0,9,False,False,RIGHT,25,RIGHT,6.800000000000004
PRINT_POSITION,12,9,0,9,False,False,NIL,25,RIGHT,6.750000000000004
LEFT,11,9,0,9,False,False,LEFT,26,LEFT,6.750000000000004
PRINT_POSITION,11,9,0,9,False,False,NIL,26,LEFT,6.700000000000005
RIGHT,12,9,0,9,False,False,RIGHT,27,RIGHT,6.700000000000005
PRINT_POSITION,12,9,0,9,False,False,NIL,27,RIGHT,6.650000000000005
LEFT,11,9,0,9,False,False,LEFT,28,LEFT,6.650000000000005
PRINT_POSITION,11,9,0,9,False,False,NIL,28,LEFT,6.600000000000005
RIGHT,12,9,0,9,False,False,RIGHT,29,RIGHT,6.600000000000005
PRINT_POSITION,12,9,0,9,False,False,NIL,29,RIGHT,6.550000000000005
LEFT,11,9,0,9,False,False,LEFT,30,LEFT,6.550000000000005
PRINT_POSITION,11,9,0,9,False,False,NIL,30,LEFT,6.500000000000005
RIGHT,12,9,0,9,False,False,RIGHT,31,RIGHT,6.500000000000005
PRINT_POSITION,12,9,0,9,False,False,NIL,31,RIGHT,6.4500000000000055
LEFT,11,9,0,9,False,False,LEFT,32,LEFT,6.4500000000000055
PRINT_POSITION,11,9,0,9,False,False,NIL,32,LEFT,6.400000000000006
DOWN,11,10,0,9,False,False,DOWN,33,DOWN,6.400000000000006
PRINT_POSITION,11,10,0,9,False,False,NIL,33,DOWN,6.350000000000006
LEFT,10,10,0,9,False,False,LEFT,34,LEFT,6.350000000000006
PRINT_POSITION,10,10,0,9,False,False,NIL,34,LEFT,6.300000000000006
RIGHT,11,10,0,9,False,False,RIGHT,35,RIGHT,6.300000000000006
PRINT_POSITION,11,10,0,9,False,False,NIL,35,RIGHT,6.250000000000006
UP,11,9,0,9,False,False,UP,36,UP,6.250000000000006
PRINT_POSITION,11,9,0,9,False,False,NIL,36,UP,6.200000000000006
RIGHT,12,9,0,9,False,False,RIGHT,37,RIGHT,6.200000000000006
PRINT_POSITION,12,9,0,9,False,False,NIL,37,RIGHT,6.150000000000007
LEFT,11,9,0,9,False,False,LEFT,38,LEFT,6.150000000000007
PRINT_POSITION,11,9,0,9,False,False,NIL,38,LEFT,6.100000000000007
RIGHT,12,9,0,9,False,False,RIGHT,39,RIGHT,6.100000000000007
PRINT_POSITION,12,9,0,9,False,False,NIL,39,RIGHT,6.050000000000007
LEFT,11,9,0,9,False,False,LEFT,40,LEFT,6.050000000000007
PRINT_POSITION,11,9,0,9,False,False,NIL,40,LEFT,6.000000000000007
RIGHT,12,9,0,9,False,False,RIGHT,41,RIGHT,6.000000000000007
PRINT_POSITION,12,9,0,9,False,False,NIL,41,RIGHT,5.950000000000007
RIGHT,13,9,0,9,False,False,RIGHT,42,RIGHT,5.950000000000007
PRINT_POSITION,13,9,0,9,False,False,NIL,42,RIGHT,6.9000000000000075
LEFT,12,9,0,9,False,False,LEFT,43,LEFT,6.9000000000000075
PRINT_POSITION,12,9,0,9,False,False,NIL,43,LEFT,6.850000000000008
LEFT,11,9,0,9,False,False,LEFT,44,LEFT,6.850000000000008
PRINT_POSITION,11,9,0,9,False,False,NIL,44,LEFT,6.800000000000008
RIGHT,12,9,0,9,False,False,RIGHT,45,RIGHT,6.800000000000008
PRINT_POSITION,12,9,0,9,False,False,NIL,45,RIGHT,6.750000000000008
LEFT,11,9,0,9,False,False,LEFT,46,LEFT,6.750000000000008
PRINT_POSITION,11,9,0,9,False,False,NIL,46,LEFT,6.700000000000008
RIGHT,12,9,0,9,False,False,RIGHT,47,RIGHT,6.700000000000008
PRINT_POSITION,12,9,0,9,False,False,NIL,47,RIGHT,6.650000000000008
DOWN,12,10,0,9,False,False,DOWN,48,DOWN,6.650000000000008
PRINT_POSITION,12,10,0,9,False,False,NIL,48,DOWN,7.6000000000000085
LEFT,11,10,0,9,False,False,LEFT,49,LEFT,7.6000000000000085
PRINT_POSITION,11,10,0,9,False,False,NIL,49,LEFT,7.550000000000009
LEFT,10,10,0,9,False,False,LEFT,50,LEFT,7.550000000000009
PRINT_POSITION,10,10,0,9,False,False,NIL,50,LEFT,7.500000000000009
RIGHT,11,10,0,9,False,False,RIGHT,51,RIGHT,7.500000000000009
PRINT_POSITION,11,10,0,9,False,False,NIL,51,RIGHT,7.450000000000009
LEFT,10,10,0,9,False,False,LEFT,52,LEFT,7.450000000000009
PRINT_POSITION,10,10,0,9,False,False,NIL,52,LEFT,7.400000000000009
RIGHT,11,10,0,9,False,False,RIGHT,53,RIGHT,7.400000000000009
PRINT_POSITION,11,10,0,9,False,False,NIL,53,RIGHT,7.350000000000009
LEFT,10,10,0,9,False,False,LEFT,54,LEFT,7.350000000000009
PRINT_POSITION,10,10,0,9,False,False,NIL,54,LEFT,7.30000000000001
RIGHT,11,10,0,9,False,False,RIGHT,55,RIGHT,7.30000000000001
PRINT_POSITION,11,10,0,9,False,False,NIL,55,RIGHT,7.25000000000001
LEFT,10,10,0,9,False,False,LEFT,56,LEFT,7.25000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,56,LEFT,7.20000000000001
RIGHT,11,10,0,9,False,False,RIGHT,57,RIGHT,7.20000000000001
PRINT_POSITION,11,10,0,9,False,False,NIL,57,RIGHT,7.15000000000001
LEFT,10,10,0,9,False,False,LEFT,58,LEFT,7.15000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,58,LEFT,7.10000000000001
RIGHT,11,10,0,9,False,False,RIGHT,59,RIGHT,7.10000000000001
PRINT_POSITION,11,10,0,9,False,False,NIL,59,RIGHT,7.0500000000000105
LEFT,10,10,0,9,False,False,LEFT,60,LEFT,7.0500000000000105
PRINT_POSITION,10,10,0,9,False,False,NIL,60,LEFT,7.000000000000011
RIGHT,11,10,0,9,False,False,RIGHT,61,RIGHT,7.000000000000011
PRINT_POSITION,11,10,0,9,False,False,NIL,61,RIGHT,6.950000000000011
LEFT,10,10,0,9,False,False,LEFT,62,LEFT,6.950000000000011
PRINT_POSITION,10,10,0,9,False,False,NIL,62,LEFT,6.900000000000011
RIGHT,11,10,0,9,False,False,RIGHT,63,RIGHT,6.900000000000011
PRINT_POSITION,11,10,0,9,False,False,NIL,63,RIGHT,6.850000000000011
LEFT,10,10,0,9,False,False,LEFT,64,LEFT,6.850000000000011
PRINT_POSITION,10,10,0,9,False,False,NIL,64,LEFT,6.800000000000011
RIGHT,11,10,0,9,False,False,RIGHT,65,RIGHT,6.800000000000011
PRINT_POSITION,11,10,0,9,False,False,NIL,65,RIGHT,6.7500000000000115
LEFT,10,10,0,9,False,False,LEFT,66,LEFT,6.7500000000000115
PRINT_POSITION,10,10,0,9,False,False,NIL,66,LEFT,6.700000000000012
RIGHT,11,10,0,9,False,False,RIGHT,67,RIGHT,6.700000000000012
PRINT_POSITION,11,10,0,9,False,False,NIL,67,RIGHT,6.650000000000012
LEFT,10,10,0,9,False,False,LEFT,68,LEFT,6.650000000000012
PRINT_POSITION,10,10,0,9,False,False,NIL,68,LEFT,6.600000000000012
RIGHT,11,10,0,9,False,False,RIGHT,69,RIGHT,6.600000000000012
PRINT_POSITION,11,10,0,9,False,False,NIL,69,RIGHT,6.550000000000012
LEFT,10,10,0,9,False,False,LEFT,70,LEFT,6.550000000000012
PRINT_POSITION,10,10,0,9,False,False,NIL,70,LEFT,6.500000000000012
RIGHT,11,10,0,9,False,False,RIGHT,71,RIGHT,6.500000000000012
PRINT_POSITION,11,10,0,9,False,False,NIL,71,RIGHT,6.450000000000013
UP,11,9,0,9,False,False,UP,72,UP,6.450000000000013
PRINT_POSITION,11,9,0,9,False,False,NIL,72,UP,6.400000000000013
RIGHT,12,9,0,9,False,False,RIGHT,73,RIGHT,6.400000000000013
PRINT_POSITION,12,9,0,9,False,False,NIL,73,RIGHT,6.350000000000013
LEFT,11,9,0,9,False,False,LEFT,74,LEFT,6.350000000000013
PRINT_POSITION,11,9,0,9,False,False,NIL,74,LEFT,6.300000000000013
RIGHT,12,9,0,9,False,False,RIGHT,75,RIGHT,6.300000000000013
PRINT_POSITION,12,9,0,9,False,False,NIL,75,RIGHT,6.250000000000013
LEFT,11,9,0,9,False,False,LEFT,76,LEFT,6.250000000000013
PRINT_POSITION,11,9,0,9,False,False,NIL,76,LEFT,6.2000000000000135
RIGHT,12,9,0,9,False,False,RIGHT,77,RIGHT,6.2000000000000135
PRINT_POSITION,12,9,0,9,False,False,NIL,77,RIGHT,6.150000000000014
LEFT,11,9,0,9,False,False,LEFT,78,LEFT,6.150000000000014
PRINT_POSITION,11,9,0,9,False,False,NIL,78,LEFT,6.100000000000014
RIGHT,12,9,0,9,False,False,RIGHT,79,RIGHT,6.100000000000014
PRINT_POSITION,12,9,0,9,False,False,NIL,79,RIGHT,6.050000000000014
LEFT,11,9,0,9,False,False,LEFT,80,LEFT,6.050000000000014
PRINT_POSITION,11,9,0,9,False,False,NIL,80,LEFT,6.000000000000014
RIGHT,12,9,0,9,False,False,RIGHT,81,RIGHT,6.000000000000014
PRINT_POSITION,12,9,0,9,False,False,NIL,81,RIGHT,5.950000000000014
LEFT,11,9,0,9,False,False,LEFT,82,LEFT,5.950000000000014
PRINT_POSITION,11,9,0,9,False,False,NIL,82,LEFT,5.900000000000015
A,11,9,0,9,False,False,A,83,LEFT,5.900000000000015
PRINT_POSITION,11,9,0,9,False,False,NIL,83,LEFT,5.850000000000015
RIGHT,12,9,0,9,False,False,RIGHT,84,RIGHT,5.850000000000015
PRINT_POSITION,12,9,0,9,False,False,NIL,84,RIGHT,5.800000000000015
LEFT,11,9,0,9,False,False,LEFT,85,LEFT,5.800000000000015
PRINT_POSITION,11,9,0,9,False,False,NIL,85,LEFT,5.750000000000015
RIGHT,12,9,0,9,False,False,RIGHT,86,RIGHT,5.750000000000015
PRINT_POSITION,12,9,0,9,False,False,NIL,86,RIGHT,5.700000000000015
LEFT,11,9,0,9,False,False,LEFT,87,LEFT,5.700000000000015
PRINT_POSITION,11,9,0,9,False,False,NIL,87,LEFT,5.6500000000000155
RIGHT,12,9,0,9,False,False,RIGHT,88,RIGHT,5.6500000000000155
PRINT_POSITION,12,9,0,9,False,False,NIL,88,RIGHT,5.600000000000016
LEFT,11,9,0,9,False,False,LEFT,89,LEFT,5.600000000000016
PRINT_POSITION,11,9,0,9,False,False,NIL,89,LEFT,5.550000000000016
