inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
B,9,10,0,9,False,False,B,1,DOWN,0
PRINT_POSITION,9,10,0,9,False,False,NIL,1,DOWN,0.95
B,9,10,0,9,False,False,B,2,DOWN,0.95
PRINT_POSITION,9,10,0,9,False,False,NIL,2,DOWN,0.8999999999999999
B,9,10,0,9,False,False,B,3,DOWN,0.8999999999999999
PRINT_POSITION,9,10,0,9,False,False,NIL,3,DOWN,0.8499999999999999
B,9,10,0,9,False,False,B,4,DOWN,0.8499999999999999
PRINT_POSITION,9,10,0,9,False,False,NIL,4,DOWN,0.7999999999999998
B,9,10,0,9,False,False,B,5,DOWN,0.7999999999999998
PRINT_POSITION,9,10,0,9,False,False,NIL,5,DOWN,0.7499999999999998
B,9,10,0,9,False,False,B,6,DOWN,0.7499999999999998
PRINT_POSITION,9,10,0,9,False,False,NIL,6,DOWN,0.6999999999999997
B,9,10,0,9,False,False,B,7,DOWN,0.6999999999999997
PRINT_POSITION,9,10,0,9,False,False,NIL,7,DOWN,0.6499999999999997
B,9,10,0,9,False,False,B,8,DOWN,0.6499999999999997
PRINT_POSITION,9,10,0,9,False,False,NIL,8,DOWN,0.5999999999999996
LEFT,8,10,0,9,False,False,LEFT,9,LEFT,0.5999999999999996
PRINT_POSITION,8,10,0,9,False,False,NIL,9,LEFT,1.5499999999999996
LEFT,7,10,0,9,False,False,LEFT,10,LEFT,1.5499999999999996
PRINT_POSITION,7,10,0,9,False,False,NIL,10,LEFT,2.5
DOWN,7,11,0,9,False,False,DOWN,11,DOWN,2.5
PRINT_POSITION,7,11,0,9,False,False,NIL,11,DOWN,3.45
DOWN,7,12,0,9,False,False,DOWN,12,DOWN,3.45
PRINT_POSITION,7,12,0,9,False,False,NIL,12,DOWN,4.4
UP,7,11,0,9,False,False,UP,13,UP,4.4
PRINT_POSITION,7,11,0,9,False,False,NIL,13,UP,4.3500000000000005
DOWN,7,12,0,9,False,False,DOWN,14,DOWN,4.3500000000000005
PRINT_POSITION,7,12,0,9,False,False,NIL,14,DOWN,4.300000000000001
UP,7,11,0,9,False,False,UP,15,UP,4.300000000000001
PRINT_POSITION,7,11,0,9,False,False,NIL,15,UP,4.250000000000001
DOWN,7,12,0,9,False,False,DOWN,16,DOWN,4.250000000000001
PRINT_POSITION,7,12,0,9,False,False,NIL,16,DOWN,4.200000000000001
UP,7,11,0,9,False,False,UP,17,UP,4.200000000000001
PRINT_POSITION,7,11,0,9,False,False,NIL,17,UP,4.150000000000001
DOWN,7,12,0,9,False,False,DOWN,18,DOWN,4.150000000000001
PRINT_POSITION,7,12,0,9,False,False,NIL,18,DOWN,4.100000000000001
UP,7,11,0,9,False,False,UP,19,UP,4.100000000000001
PRINT_POSITION,7,11,0,9,False,False,NIL,19,UP,4.050000000000002
DOWN,7,12,0,9,False,False,DOWN,20,DOWN,4.050000000000002
PRINT_POSITION,7,12,0,9,False,False,NIL,20,DOWN,4.000000000000002
