inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
B,9,10,0,9,False,False,B,1,DOWN,0
PRINT_POSITION,9,10,0,9,False,False,NIL,1,DOWN,0.95
DOWN,9,11,0,9,False,False,DOWN,2,DOWN,0.95
PRINT_POSITION,9,11,0,9,False,False,NIL,2,DOWN,1.9
LEFT,8,11,0,9,False,False,LEFT,3,LEFT,1.9
PRINT_POSITION,8,11,0,9,False,False,NIL,3,LEFT,2.85
DOWN,8,12,0,9,False,False,DOWN,4,DOWN,2.85
PRINT_POSITION,8,12,0,9,False,False,NIL,4,DOWN,3.8000000000000003
A,8,12,0,9,False,False,A,5,DOWN,3.8000000000000003
PRINT_POSITION,8,12,0,9,False,False,NIL,5,DOWN,3.7500000000000004
LEFT,7,12,0,9,False,False,LEFT,6,LEFT,3.7500000000000004
PRINT_POSITION,7,12,0,9,False,False,NIL,6,LEFT,4.7
LEFT,6,12,0,9,False,False,LEFT,7,LEFT,4.7
PRINT_POSITION,6,12,0,9,False,False,NIL,7,LEFT,5.65
B,6,12,0,9,False,False,B,8,LEFT,5.65
PRINT_POSITION,6,12,0,9,False,False,NIL,8,LEFT,5.6000000000000005
B,6,12,0,9,False,False,B,9,LEFT,5.6000000000000005
PRINT_POSITION,6,12,0,9,False,False,NIL,9,LEFT,5.550000000000001
B,6,12,0,9,False,False,B,10,LEFT,5.550000000000001
PRINT_POSITION,6,12,0,9,False,False,NIL,10,LEFT,5.500000000000001
B,6,12,0,9,False,False,B,11,LEFT,5.500000000000001
PRINT_POSITION,6,12,0,9,False,False,NIL,11,LEFT,5.450000000000001
UP,6,11,0,9,False,False,UP,12,UP,5.450000000000001
PRINT_POSITION,6,11,0,9,False,False,NIL,12,UP,6.400000000000001
B,6,11,0,9,False,False,B,13,UP,6.400000000000001
PRINT_POSITION,6,11,0,9,False,False,NIL,13,UP,6.350000000000001
A,6,11,0,9,False,False,A,14,UP,6.350000000000001
PRINT_POSITION,6,11,0,9,False,False,NIL,14,UP,6.300000000000002
B,6,11,0,9,False,False,B,15,UP,6.300000000000002
PRINT_POSITION,6,11,0,9,False,False,NIL,15,UP,6.250000000000002
DOWN,6,12,0,9,False,False,DOWN,16,DOWN,6.250000000000002
PRINT_POSITION,6,12,0,9,False,False,NIL,16,DOWN,6.200000000000002
B,6,12,0,9,False,False,B,17,DOWN,6.200000000000002
PRINT_POSITION,6,12,0,9,False,False,NIL,17,DOWN,6.150000000000002
DOWN,6,12,0,9,False,False,DOWN,18,DOWN,6.150000000000002
PRINT_POSITION,6,12,0,9,False,False,NIL,18,DOWN,6.100000000000002
B,6,12,0,9,False,False,B,19,DOWN,6.100000000000002
PRINT_POSITION,6,12,0,9,False,False,NIL,19,DOWN,6.0500000000000025
RIGHT,7,12,0,9,False,False,RIGHT,20,RIGHT,6.0500000000000025
PRINT_POSITION,7,12,0,9,False,False,NIL,20,RIGHT,6.000000000000003
LEFT,6,12,0,9,False,False,LEFT,21,LEFT,6.000000000000003
