inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
A,10,9,0,9,False,False,A,1
UP,10,8,0,9,False,False,UP,2
DOWN,10,9,0,9,False,False,DOWN,3
RIGHT,11,9,0,9,False,False,RIGHT,4
B,11,9,0,9,False,False,B,5
START,11,9,0,9,False,False,START,6
L,11,9,0,9,False,False,L,7
DOWN,11,9,0,9,False,False,DOWN,8
A,11,9,0,9,False,False,A,9
UP,11,8,0,9,False,False,UP,10
START,11,8,0,9,False,False,START,11
UP,11,7,0,9,False,False,UP,12
A,11,7,0,9,False,False,A,13
DOWN,11,8,0,9,False,False,DOWN,14
L,11,8,0,9,False,False,L,15
A,11,8,0,9,False,False,A,16
LEFT,10,8,0,9,False,False,LEFT,17
SELECT,10,8,0,9,False,False,SELECT,18
LEFT,9,8,0,9,False,False,LEFT,19
R,9,8,0,9,False,False,R,20
RIGHT,10,8,0,9,False,False,RIGHT,21
DOWN,10,9,0,9,False,False,DOWN,22
RIGHT,11,9,0,9,False,False,RIGHT,23
L,11,9,0,9,False,False,L,24
UP,11,8,0,9,False,False,UP,25
SELECT,11,8,0,9,False,False,SELECT,26
L,11,8,0,9,False,False,L,27
A,11,8,0,9,False,False,A,28
RIGHT,11,8,0,9,False,False,RIGHT,29
R,11,8,0,9,False,False,R,30
LEFT,10,8,0,9,False,False,LEFT,31
DOWN,10,9,0,9,False,False,DOWN,32
A,10,9,0,9,False,False,A,33
UP,10,8,0,9,False,False,UP,34
A,10,8,0,9,False,False,A,35
L,10,8,0,9,False,False,L,36
UP,10,7,0,9,False,False,UP,37
L,10,7,0,9,False,False,L,38
DOWN,10,8,0,9,False,False,DOWN,39
A,10,8,0,9,False,False,A,40
SELECT,10,8,0,9,False,False,SELECT,41
RIGHT,10,8,0,9,False,False,RIGHT,42
UP,10,8,0,9,False,False,UP,43
A,10,8,0,9,False,False,A,44
A,10,8,0,9,False,False,A,45
SELECT,10,8,0,9,False,False,SELECT,46
DOWN,10,8,0,9,False,False,DOWN,47
START,10,8,0,9,False,False,START,48
RIGHT,10,8,0,9,False,False,RIGHT,49
L,10,8,0,9,False,False,L,50
B,10,8,0,9,False,False,B,51
LEFT,9,8,0,9,False,False,LEFT,52
SELECT,9,8,0,9,False,False,SELECT,53
