inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
UP,9,9,0,9,False,False,UP,1,UP,0
UP,9,8,0,9,False,False,UP,2,UP,0.9
RIGHT,10,8,0,9,False,False,RIGHT,3,RIGHT,1.7999999999999998
LEFT,9,8,0,9,False,False,LEFT,4,LEFT,2.6999999999999997
DOWN,9,9,0,9,False,False,DOWN,5,DOWN,2.5999999999999996
UP,9,8,0,9,False,False,UP,6,UP,2.4999999999999996
A,9,8,0,9,False,False,A,7,UP,2.3999999999999995
A,9,8,0,9,False,False,A,8,UP,2.2999999999999994
B,9,8,0,9,False,False,B,9,UP,2.1999999999999993
A,9,8,0,9,False,False,A,10,UP,2.099999999999999
A,9,8,0,9,False,False,A,11,UP,1.9999999999999991
UP,9,7,0,9,False,False,UP,12,UP,1.899999999999999
DOWN,9,8,0,9,False,False,DOWN,13,DOWN,2.799999999999999
B,9,8,0,9,False,False,B,14,DOWN,2.699999999999999
B,9,8,0,9,False,False,B,15,DOWN,2.5999999999999988
UP,9,7,0,9,False,False,UP,16,UP,2.4999999999999987
RIGHT,10,7,0,9,False,False,RIGHT,17,RIGHT,2.3999999999999986
UP,10,6,0,9,False,False,UP,18,UP,3.2999999999999985
LEFT,9,6,0,9,False,False,LEFT,19,LEFT,4.199999999999999
RIGHT,10,6,0,9,False,False,RIGHT,20,RIGHT,5.1
RIGHT,11,6,0,9,False,False,RIGHT,21,RIGHT,5.0
LEFT,10,6,0,9,False,False,LEFT,22,LEFT,5.9
LEFT,9,6,0,9,False,False,LEFT,23,LEFT,5.800000000000001
RIGHT,10,6,0,9,False,False,RIGHT,24,RIGHT,5.700000000000001
B,10,6,0,9,False,False,B,25,RIGHT,5.600000000000001
B,10,6,0,9,False,False,B,26,RIGHT,5.500000000000002
A,10,6,0,9,False,False,A,27,RIGHT,5.400000000000002
B,10,6,0,9,False,False,B,28,RIGHT,5.3000000000000025
RIGHT,11,6,0,9,False,False,RIGHT,29,RIGHT,5.200000000000003
A,11,6,0,9,False,False,A,30,RIGHT,5.100000000000003
LEFT,10,6,0,9,False,False,LEFT,31,LEFT,5.0000000000000036
LEFT,9,6,0,9,False,False,LEFT,32,LEFT,4.900000000000004
LEFT,8,6,0,9,False,False,LEFT,33,LEFT,4.800000000000004
LEFT,7,6,0,9,False,False,LEFT,34,LEFT,5.700000000000005
UP,7,5,0,9,False,False,UP,35,UP,6.600000000000005
B,7,5,0,9,False,False,B,36,UP,7.500000000000005
A,7,5,0,9,False,False,A,37,UP,7.400000000000006
B,7,5,0,9,False,False,B,38,UP,7.300000000000006
RIGHT,8,5,0,9,False,False,RIGHT,39,RIGHT,7.200000000000006
UP,8,4,0,9,False,False,UP,40,UP,8.100000000000007
RIGHT,9,4,0,9,False,False,RIGHT,41,RIGHT,9.000000000000007
B,9,4,0,9,False,False,B,42,RIGHT,9.900000000000007
B,9,4,0,9,False,False,B,43,RIGHT,9.800000000000008
UP,9,3,0,9,False,False,UP,44,UP,9.700000000000008
A,9,3,0,9,False,False,A,45,UP,10.600000000000009
A,9,3,0,9,False,False,A,46,UP,10.500000000000009
LEFT,8,3,0,9,False,False,LEFT,47,LEFT,10.40000000000001
B,8,3,0,9,False,False,B,48,LEFT,11.30000000000001
LEFT,7,3,0,9,False,False,LEFT,49,LEFT,11.20000000000001
RIGHT,8,3,0,9,False,False,RIGHT,50,RIGHT,12.10000000000001
DOWN,8,4,0,9,False,False,DOWN,51,DOWN,12.00000000000001
RIGHT,9,4,0,9,False,False,RIGHT,52,RIGHT,11.900000000000011
B,9,4,0,9,False,False,B,53,RIGHT,11.800000000000011
A,9,4,0,9,False,False,A,54,RIGHT,11.700000000000012
B,9,4,0,9,False,False,B,55,RIGHT,11.600000000000012
RIGHT,10,4,0,9,False,False,RIGHT,56,RIGHT,11.500000000000012
UP,10,3,0,9,False,False,UP,57,UP,12.400000000000013
B,10,3,0,9,False,False,B,58,UP,13.300000000000013
LEFT,9,3,0,9,False,False,LEFT,59,LEFT,13.200000000000014
A,9,3,0,9,False,False,A,60,LEFT,13.100000000000014
DOWN,9,4,0,9,False,False,DOWN,61,DOWN,13.000000000000014
RIGHT,10,4,0,9,False,False,RIGHT,62,RIGHT,12.900000000000015
B,10,4,0,9,False,False,B,63,RIGHT,12.800000000000015
LEFT,9,4,0,9,False,False,LEFT,64,LEFT,12.700000000000015
A,9,4,0,9,False,False,A,65,LEFT,12.600000000000016
A,9,4,0,9,False,False,A,66,LEFT,12.500000000000016
DOWN,9,5,0,9,False,False,DOWN,67,DOWN,12.400000000000016
RIGHT,10,5,0,9,False,False,RIGHT,68,RIGHT,13.300000000000017
A,10,5,0,9,False,False,A,69,RIGHT,14.200000000000017
UP,10,4,0,9,False,False,UP,70,UP,14.100000000000017
UP,10,3,0,9,False,False,UP,71,UP,14.000000000000018
