inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
B,9,10,0,9,False,False,B,1,DOWN,0
RIGHT,10,10,0,9,False,False,RIGHT,2,RIGHT,0.9
UP,10,9,0,9,False,False,UP,3,UP,1.7999999999999998
RIGHT,11,9,0,9,False,False,RIGHT,4,RIGHT,2.6999999999999997
UP,11,8,0,9,False,False,UP,5,UP,3.5999999999999996
RIGHT,11,8,0,9,False,False,RIGHT,6,RIGHT,4.5
B,11,8,0,9,False,False,B,7,RIGHT,4.4
RIGHT,11,8,0,9,False,False,RIGHT,8,RIGHT,4.300000000000001
LEFT,10,8,0,9,False,False,LEFT,9,LEFT,4.200000000000001
A,10,8,0,9,False,False,A,10,LEFT,5.100000000000001
LEFT,9,8,0,9,False,False,LEFT,11,LEFT,5.000000000000002
RIGHT,10,8,0,9,False,False,RIGHT,12,RIGHT,5.900000000000002
UP,10,7,0,9,False,False,UP,13,UP,5.8000000000000025
UP,10,6,0,9,False,False,UP,14,UP,6.700000000000003
DOWN,10,7,0,9,False,False,DOWN,15,DOWN,7.600000000000003
A,10,7,0,9,False,False,A,16,DOWN,7.5000000000000036
LEFT,9,7,0,9,False,False,LEFT,17,LEFT,7.400000000000004
DOWN,9,8,0,9,False,False,DOWN,18,DOWN,8.300000000000004
UP,9,7,0,9,False,False,UP,19,UP,8.200000000000005
A,9,7,0,9,False,False,A,20,UP,8.100000000000005
RIGHT,10,7,0,9,False,False,RIGHT,21,RIGHT,8.000000000000005
UP,10,6,0,9,False,False,UP,22,UP,7.900000000000006
A,10,6,0,9,False,False,A,23,UP,7.800000000000006
A,10,6,0,9,False,False,A,24,UP,7.700000000000006
RIGHT,11,6,0,9,False,False,RIGHT,25,RIGHT,7.600000000000007
RIGHT,12,6,0,9,False,False,RIGHT,26,RIGHT,8.500000000000007
RIGHT,12,6,0,9,False,False,RIGHT,27,RIGHT,9.400000000000007
UP,12,5,0,9,False,False,UP,28,UP,9.300000000000008
RIGHT,12,5,0,9,False,False,RIGHT,29,RIGHT,10.200000000000008
UP,12,4,0,9,False,False,UP,30,UP,10.100000000000009
LEFT,11,4,0,9,False,False,LEFT,31,LEFT,11.000000000000009
A,11,4,0,9,False,False,A,32,LEFT,11.90000000000001
LEFT,10,4,0,9,False,False,LEFT,33,LEFT,11.80000000000001
RIGHT,11,4,0,9,False,False,RIGHT,34,RIGHT,12.70000000000001
UP,11,3,0,9,False,False,UP,35,UP,12.60000000000001
LEFT,10,3,0,9,False,False,LEFT,36,LEFT,13.50000000000001
DOWN,10,4,0,9,False,False,DOWN,37,DOWN,14.400000000000011
UP,10,3,0,9,False,False,UP,38,UP,14.300000000000011
UP,10,2,0,9,False,False,UP,39,UP,14.200000000000012
DOWN,10,3,0,9,False,False,DOWN,40,DOWN,15.100000000000012
DOWN,10,4,0,9,False,False,DOWN,41,DOWN,15.000000000000012
DOWN,10,5,0,9,False,False,DOWN,42,DOWN,14.900000000000013
A,10,5,0,9,False,False,A,43,DOWN,15.800000000000013
LEFT,9,5,0,9,False,False,LEFT,44,LEFT,15.700000000000014
B,9,5,0,9,False,False,B,45,LEFT,16.600000000000012
UP,9,4,0,9,False,False,UP,46,UP,16.50000000000001
DOWN,9,5,0,9,False,False,DOWN,47,DOWN,17.40000000000001
LEFT,8,5,0,9,False,False,LEFT,48,LEFT,17.300000000000008
B,8,5,0,9,False,False,B,49,LEFT,18.200000000000006
DOWN,8,6,0,9,False,False,DOWN,50,DOWN,18.100000000000005
RIGHT,9,6,0,9,False,False,RIGHT,51,RIGHT,19.000000000000004
A,9,6,0,9,False,False,A,52,RIGHT,19.900000000000002
DOWN,9,7,0,9,False,False,DOWN,53,DOWN,19.8
UP,9,6,0,9,False,False,UP,54,UP,19.7
B,9,6,0,9,False,False,B,55,UP,19.599999999999998
DOWN,9,7,0,9,False,False,DOWN,56,DOWN,19.499999999999996
B,9,7,0,9,False,False,B,57,DOWN,19.399999999999995
B,9,7,0,9,False,False,B,58,DOWN,19.299999999999994
LEFT,8,7,0,9,False,False,LEFT,59,LEFT,19.199999999999992
RIGHT,9,7,0,9,False,False,RIGHT,60,RIGHT,20.09999999999999
UP,9,6,0,9,False,False,UP,61,UP,19.99999999999999
DOWN,9,7,0,9,False,False,DOWN,62,DOWN,19.899999999999988
LEFT,8,7,0,9,False,False,LEFT,63,LEFT,19.799999999999986
DOWN,8,8,0,9,False,False,DOWN,64,DOWN,19.699999999999985
A,8,8,0,9,False,False,A,65,DOWN,20.599999999999984
RIGHT,9,8,0,9,False,False,RIGHT,66,RIGHT,20.499999999999982
LEFT,8,8,0,9,False,False,LEFT,67,LEFT,20.39999999999998
DOWN,8,9,0,9,False,False,DOWN,68,DOWN,20.29999999999998
UP,8,8,0,9,False,False,UP,69,UP,21.199999999999978
DOWN,8,9,0,9,False,False,DOWN,70,DOWN,21.099999999999977
LEFT,7,9,0,9,False,False,LEFT,71,LEFT,20.999999999999975
B,7,9,0,9,False,False,B,72,LEFT,21.899999999999974
LEFT,6,9,0,9,False,False,LEFT,73,LEFT,21.799999999999972
B,6,9,0,9,False,False,B,74,LEFT,22.69999999999997
A,6,9,0,9,False,False,A,75,LEFT,22.59999999999997
A,6,9,0,9,False,False,A,76,LEFT,22.499999999999968
B,6,9,0,9,False,False,B,77,LEFT,22.399999999999967
UP,6,9,0,9,False,False,UP,78,UP,22.299999999999965
DOWN,6,10,0,9,False,False,DOWN,79,DOWN,22.199999999999964
A,6,10,0,9,False,False,A,80,DOWN,23.099999999999962
DOWN,6,11,0,9,False,False,DOWN,81,DOWN,22.99999999999996
DOWN,6,12,0,9,False,False,DOWN,82,DOWN,23.89999999999996
DOWN,6,12,0,9,False,False,DOWN,83,DOWN,24.799999999999958
RIGHT,7,12,0,9,False,False,RIGHT,84,RIGHT,24.699999999999957
A,7,12,0,9,False,False,A,85,RIGHT,25.599999999999955
A,7,12,0,9,False,False,A,86,RIGHT,25.499999999999954
DOWN,7,12,0,9,False,False,DOWN,87,DOWN,25.399999999999952
RIGHT,8,12,0,9,False,False,RIGHT,88,RIGHT,25.29999999999995
A,8,12,0,9,False,False,A,89,RIGHT,26.19999999999995
RIGHT,9,12,0,9,False,False,RIGHT,90,RIGHT,26.099999999999948
DOWN,9,12,0,9,False,False,DOWN,91,DOWN,26.999999999999947
UP,9,11,0,9,False,False,UP,92,UP,26.899999999999945
DOWN,9,12,0,9,False,False,DOWN,93,DOWN,27.799999999999944
DOWN,9,12,0,9,False,False,DOWN,94,DOWN,27.699999999999942
DOWN,9,12,0,9,False,False,DOWN,95,DOWN,27.59999999999994
DOWN,9,12,0,9,False,False,DOWN,96,DOWN,27.49999999999994
A,9,12,0,9,False,False,A,97,DOWN,27.399999999999938
A,9,12,0,9,False,False,A,98,DOWN,27.299999999999937
A,9,12,0,9,False,False,A,99,DOWN,27.199999999999935
