inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
UP,9,9,0,9,False,False,UP,1,UP,0
LEFT,8,9,0,9,False,False,LEFT,2,LEFT,0.9
LEFT,7,9,0,9,False,False,LEFT,3,LEFT,1.7999999999999998
UP,7,9,0,9,False,False,UP,4,UP,2.6999999999999997
A,7,9,0,9,False,False,A,5,UP,2.5999999999999996
B,7,9,0,9,False,False,B,6,UP,2.4999999999999996
B,7,9,0,9,False,False,B,7,UP,2.3999999999999995
B,7,9,0,9,False,False,B,8,UP,2.2999999999999994
B,7,9,0,9,False,False,B,9,UP,2.1999999999999993
A,7,9,0,9,False,False,A,10,UP,2.099999999999999
UP,7,9,0,9,False,False,UP,11,UP,1.9999999999999991
UP,7,9,0,9,False,False,UP,12,UP,1.899999999999999
DOWN,7,9,0,9,False,False,DOWN,13,UP,1.799999999999999
UP,7,9,0,9,False,False,UP,14,UP,1.6999999999999988
LEFT,7,9,0,9,False,False,LEFT,15,UP,1.5999999999999988
B,7,9,0,9,False,False,B,16,UP,1.4999999999999987
A,7,9,0,9,False,False,A,17,UP,1.3999999999999986
UP,7,9,0,9,False,False,UP,18,UP,1.2999999999999985
RIGHT,7,9,0,9,False,False,RIGHT,19,UP,1.1999999999999984
LEFT,7,9,0,9,False,False,LEFT,20,UP,1.0999999999999983
A,7,9,0,9,False,False,A,21,UP,0.9999999999999983
RIGHT,8,9,0,9,False,False,RIGHT,22,RIGHT,0.8999999999999984
B,8,9,0,9,False,False,B,23,RIGHT,0.7999999999999984
RIGHT,9,9,0,9,False,False,RIGHT,24,RIGHT,0.6999999999999984
A,9,9,0,9,False,False,A,25,RIGHT,0.5999999999999984
A,9,9,0,9,False,False,A,26,RIGHT,0.49999999999999845
RIGHT,10,9,0,9,False,False,RIGHT,27,RIGHT,0.39999999999999847
DOWN,10,10,0,9,False,False,DOWN,28,DOWN,1.2999999999999985
B,10,10,0,9,False,False,B,29,DOWN,2.1999999999999984
A,10,10,0,9,False,False,A,30,DOWN,2.0999999999999983
DOWN,10,11,0,9,False,False,DOWN,31,DOWN,1.9999999999999982
UP,10,10,0,9,False,False,UP,32,UP,2.899999999999998
B,10,10,0,9,False,False,B,33,UP,2.799999999999998
UP,10,9,0,9,False,False,UP,34,UP,2.699999999999998
DOWN,10,10,0,9,False,False,DOWN,35,DOWN,2.599999999999998
DOWN,10,11,0,9,False,False,DOWN,36,DOWN,2.499999999999998
LEFT,9,11,0,9,False,False,LEFT,37,LEFT,2.3999999999999977
RIGHT,10,11,0,9,False,False,RIGHT,38,RIGHT,3.2999999999999976
RIGHT,11,11,0,9,False,False,RIGHT,39,RIGHT,3.1999999999999975
DOWN,11,12,0,9,False,False,DOWN,40,DOWN,4.099999999999998
RIGHT,12,12,0,9,False,False,RIGHT,41,RIGHT,4.999999999999998
B,12,12,0,9,False,False,B,42,RIGHT,5.899999999999999
B,12,12,0,9,False,False,B,43,RIGHT,5.799999999999999
LEFT,11,12,0,9,False,False,LEFT,44,LEFT,5.699999999999999
LEFT,10,12,0,9,False,False,LEFT,45,LEFT,5.6
B,10,12,0,9,False,False,B,46,LEFT,6.5
B,10,12,0,9,False,False,B,47,LEFT,6.4
LEFT,9,12,0,9,False,False,LEFT,48,LEFT,6.300000000000001
DOWN,9,12,0,9,False,False,DOWN,49,DOWN,7.200000000000001
DOWN,9,12,0,9,False,False,DOWN,50,DOWN,7.100000000000001
B,9,12,0,9,False,False,B,51,DOWN,7.000000000000002
RIGHT,10,12,0,9,False,False,RIGHT,52,RIGHT,6.900000000000002
A,10,12,0,9,False,False,A,53,RIGHT,6.8000000000000025
DOWN,10,12,0,9,False,False,DOWN,54,DOWN,6.700000000000003
UP,10,11,0,9,False,False,UP,55,UP,6.600000000000003
B,10,11,0,9,False,False,B,56,UP,6.5000000000000036
B,10,11,0,9,False,False,B,57,UP,6.400000000000004
B,10,11,0,9,False,False,B,58,UP,6.300000000000004
A,10,11,0,9,False,False,A,59,UP,6.200000000000005
A,10,11,0,9,False,False,A,60,UP,6.100000000000005
B,10,11,0,9,False,False,B,61,UP,6.000000000000005
LEFT,9,11,0,9,False,False,LEFT,62,LEFT,5.900000000000006
UP,9,10,0,9,False,False,UP,63,UP,5.800000000000006
UP,9,9,0,9,False,False,UP,64,UP,6.700000000000006
B,9,9,0,9,False,False,B,65,UP,6.600000000000007
DOWN,9,10,0,9,False,False,DOWN,66,DOWN,6.500000000000007
RIGHT,10,10,0,9,False,False,RIGHT,67,RIGHT,6.4000000000000075
DOWN,10,11,0,9,False,False,DOWN,68,DOWN,6.300000000000008
B,10,11,0,9,False,False,B,69,DOWN,6.200000000000008
RIGHT,11,11,0,9,False,False,RIGHT,70,RIGHT,6.1000000000000085
RIGHT,12,11,0,9,False,False,RIGHT,71,RIGHT,6.000000000000009
DOWN,12,12,0,9,False,False,DOWN,72,DOWN,6.900000000000009
LEFT,11,12,0,9,False,False,LEFT,73,LEFT,6.80000000000001
B,11,12,0,9,False,False,B,74,LEFT,6.70000000000001
B,11,12,0,9,False,False,B,75,LEFT,6.60000000000001
DOWN,11,13,0,9,False,False,DOWN,76,DOWN,6.500000000000011
RIGHT,12,13,0,9,False,False,RIGHT,77,RIGHT,7.400000000000011
LEFT,11,13,0,9,False,False,LEFT,78,LEFT,8.300000000000011
LEFT,10,13,0,9,False,False,LEFT,79,LEFT,8.200000000000012
B,10,13,0,9,False,False,B,80,LEFT,9.100000000000012
A,10,13,0,9,False,False,A,81,LEFT,9.000000000000012
DOWN,10,14,0,9,False,False,DOWN,82,DOWN,8.900000000000013
B,10,14,0,9,False,False,B,83,DOWN,9.800000000000013
UP,10,13,0,9,False,False,UP,84,UP,9.700000000000014
LEFT,10,13,0,9,False,False,LEFT,85,LEFT,9.600000000000014
RIGHT,11,13,0,9,False,False,RIGHT,86,RIGHT,9.500000000000014
B,11,13,0,9,False,False,B,87,RIGHT,9.400000000000015
B,11,13,0,9,False,False,B,88,RIGHT,9.300000000000015
DOWN,11,14,0,9,False,False,DOWN,89,DOWN,9.200000000000015
A,11,14,0,9,False,False,A,90,DOWN,10.100000000000016
DOWN,11,15,0,9,False,False,DOWN,91,DOWN,10.000000000000016
DOWN,11,16,0,9,False,False,DOWN,92,DOWN,10.900000000000016
A,11,16,0,9,False,False,A,93,DOWN,11.800000000000017
UP,11,15,0,9,False,False,UP,94,UP,11.700000000000017
B,11,15,0,9,False,False,B,95,UP,11.600000000000017
LEFT,10,15,0,9,False,False,LEFT,96,LEFT,11.500000000000018
DOWN,10,16,0,9,False,False,DOWN,97,DOWN,12.400000000000018
LEFT,10,16,0,9,False,False,LEFT,98,LEFT,13.300000000000018
RIGHT,11,16,0,9,False,False,RIGHT,99,RIGHT,13.200000000000019
DOWN,11,17,0,9,False,False,DOWN,100,DOWN,13.10000000000002
B,11,17,0,9,False,False,B,101,DOWN,14.00000000000002
B,11,17,0,9,False,False,B,102,DOWN,13.90000000000002
UP,11,16,0,9,False,False,UP,103,UP,13.80000000000002
UP,11,15,0,9,False,False,UP,104,UP,13.70000000000002
UP,11,14,0,9,False,False,UP,105,UP,13.600000000000021
B,11,14,0,9,False,False,B,106,UP,13.500000000000021
DOWN,11,15,0,9,False,False,DOWN,107,DOWN,13.400000000000022
RIGHT,12,15,0,9,False,False,RIGHT,108,RIGHT,13.300000000000022
B,12,15,0,9,False,False,B,109,RIGHT,14.200000000000022
RIGHT,13,15,0,9,False,False,RIGHT,110,RIGHT,14.100000000000023
RIGHT,14,15,0,9,False,False,RIGHT,111,RIGHT,15.000000000000023
B,14,15,0,9,False,False,B,112,RIGHT,15.900000000000022
DOWN,14,16,0,9,False,False,DOWN,113,DOWN,15.800000000000022
DOWN,14,16,0,9,False,False,DOWN,114,DOWN,16.70000000000002
UP,14,15,0,9,False,False,UP,115,UP,16.60000000000002
A,14,15,0,9,False,False,A,116,UP,16.500000000000018
DOWN,14,16,0,9,False,False,DOWN,117,DOWN,16.400000000000016
DOWN,14,17,0,9,False,False,DOWN,118,DOWN,16.300000000000015
DOWN,14,18,0,9,False,False,DOWN,119,DOWN,17.200000000000014
DOWN,14,19,0,9,False,False,DOWN,120,DOWN,18.100000000000012
UP,14,18,0,9,False,False,UP,121,UP,19.00000000000001
RIGHT,15,18,0,9,False,False,RIGHT,122,RIGHT,18.90000000000001
UP,15,17,0,9,False,False,UP,123,UP,19.800000000000008
B,15,17,0,9,False,False,B,124,UP,20.700000000000006
A,15,17,0,9,False,False,A,125,UP,20.600000000000005
UP,15,16,0,9,False,False,UP,126,UP,20.500000000000004
LEFT,14,16,0,9,False,False,LEFT,127,LEFT,21.400000000000002
LEFT,13,16,0,9,False,False,LEFT,128,LEFT,21.3
