inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
B,9,10,0,9,False,False,B,1,DOWN,0
DOWN,9,11,0,9,False,False,DOWN,2,DOWN,0.9
DOWN,9,12,0,9,False,False,DOWN,3,DOWN,1.7999999999999998
UP,9,11,0,9,False,False,UP,4,UP,2.6999999999999997
B,9,11,0,9,False,False,B,5,UP,2.5999999999999996
B,9,11,0,9,False,False,B,6,UP,2.4999999999999996
RIGHT,10,11,0,9,False,False,RIGHT,7,RIGHT,2.3999999999999995
UP,10,10,0,9,False,False,UP,8,UP,3.2999999999999994
B,10,10,0,9,False,False,B,9,UP,4.199999999999999
RIGHT,11,10,0,9,False,False,RIGHT,10,RIGHT,4.1
RIGHT,12,10,0,9,False,False,RIGHT,11,RIGHT,5.0
DOWN,12,11,0,9,False,False,DOWN,12,DOWN,5.9
LEFT,11,11,0,9,False,False,LEFT,13,LEFT,6.800000000000001
RIGHT,12,11,0,9,False,False,RIGHT,14,RIGHT,7.700000000000001
LEFT,11,11,0,9,False,False,LEFT,15,LEFT,7.600000000000001
RIGHT,12,11,0,9,False,False,RIGHT,16,RIGHT,7.500000000000002
RIGHT,13,11,0,9,False,False,RIGHT,17,RIGHT,7.400000000000002
UP,13,10,0,9,False,False,UP,18,UP,8.300000000000002
LEFT,12,10,0,9,False,False,LEFT,19,LEFT,9.200000000000003
A,12,10,0,9,False,False,A,20,LEFT,9.100000000000003
RIGHT,13,10,0,9,False,False,RIGHT,21,RIGHT,9.000000000000004
RIGHT,14,10,0,9,False,False,RIGHT,22,RIGHT,8.900000000000004
UP,14,9,0,9,False,False,UP,23,UP,9.800000000000004
LEFT,13,9,0,9,False,False,LEFT,24,LEFT,10.700000000000005
LEFT,12,9,0,9,False,False,LEFT,25,LEFT,11.600000000000005
RIGHT,13,9,0,9,False,False,RIGHT,26,RIGHT,12.500000000000005
UP,13,9,0,9,False,False,UP,27,UP,12.400000000000006
DOWN,13,10,0,9,False,False,DOWN,28,DOWN,12.300000000000006
DOWN,13,11,0,9,False,False,DOWN,29,DOWN,12.200000000000006
LEFT,12,11,0,9,False,False,LEFT,30,LEFT,12.100000000000007
DOWN,12,12,0,9,False,False,DOWN,31,DOWN,12.000000000000007
LEFT,12,12,0,9,False,False,LEFT,32,LEFT,12.900000000000007
LEFT,12,12,0,9,False,False,LEFT,33,LEFT,12.800000000000008
RIGHT,13,12,0,9,False,False,RIGHT,34,RIGHT,12.700000000000008
LEFT,13,12,0,9,False,False,LEFT,35,LEFT,13.600000000000009
UP,13,11,0,9,False,False,UP,36,UP,13.500000000000009
UP,13,10,0,9,False,False,UP,37,UP,13.40000000000001
