pos_x,pos_y,map_bank,map_num,in_battle,direction,action,q_value
9,10,0,9,0,1,0,4.394078449082264
9,10,0,9,0,1,1,1.2368984017266036
9,10,0,9,0,1,2,1.774732589999989
9,10,0,9,0,1,3,0.0
9,10,0,9,0,1,4,0.9719658193291474
9,10,0,9,0,1,5,1.5778199999999898
9,9,0,9,0,0,0,3.1422425364455338
9,9,0,9,0,0,1,3.6857362598932872
9,9,0,9,0,0,2,1.3725869963212642
9,9,0,9,0,0,3,1.0200000000000016
9,9,0,9,0,0,4,0.16999999999999998
9,9,0,9,0,0,5,0.0
8,9,0,9,0,2,0,2.4010023399999922
8,9,0,9,0,2,1,3.262768004719989
8,9,0,9,0,2,2,2.58016733138913
8,9,0,9,0,2,3,2.4304873565964193
8,9,0,9,0,2,4,9.157711124696938
8,9,0,9,0,2,5,0.0
8,8,0,9,0,0,0,2.4259019670775426
8,8,0,9,0,0,1,0.0
8,8,0,9,0,0,2,0.31999999999999995
8,8,0,9,0,0,3,0.0
8,8,0,9,0,0,4,0.3636599999999999
8,8,0,9,0,0,5,0.33999999999999997
8,8,0,9,0,2,0,7.779750804250396
8,8,0,9,0,2,1,1.7676689726502257
8,8,0,9,0,2,2,0.0
8,8,0,9,0,2,3,0.6800000000000005
8,8,0,9,0,2,4,0.0
8,8,0,9,0,2,5,0.30999999999999994
8,7,0,9,0,0,0,3.161440499167424
8,7,0,9,0,0,1,2.9684818531156125
8,7,0,9,0,0,2,2.2930544499999996
8,7,0,9,0,0,3,0.8000000000000013
8,7,0,9,0,0,4,16.407497718007267
8,7,0,9,0,0,5,2.259031260480702
7,7,0,9,0,2,0,0.0
7,7,0,9,0,2,1,9.12525365517296
7,7,0,9,0,2,2,3.6824555055227632
7,7,0,9,0,2,3,0.550000000000001
7,7,0,9,0,2,4,2.79761218753789
7,7,0,9,0,2,5,2.328988441057048
7,7,0,9,0,1,0,19.795519296564574
7,7,0,9,0,1,1,3.5678247940645953
7,7,0,9,0,1,2,6.3686027807503
7,7,0,9,0,1,3,12.590884924586101
7,7,0,9,0,1,4,9.6797134850821
7,7,0,9,0,1,5,10.5514768629475
7,6,0,9,0,0,0,6.998014133888053
7,6,0,9,0,0,1,2.299721036970405
7,6,0,9,0,0,2,18.804945943678778
7,6,0,9,0,0,3,0.0
7,6,0,9,0,0,4,5.016079031379986
7,6,0,9,0,0,5,12.581195318904534
7,5,0,9,0,0,0,14.386535338140366
7,5,0,9,0,0,1,2.3459229092999867
7,5,0,9,0,0,2,0.5800000000000003
7,5,0,9,0,0,3,1.8908186599999912
7,5,0,9,0,0,4,0.0
7,5,0,9,0,0,5,0.0
7,6,0,9,0,1,0,0.6503900000000002
7,6,0,9,0,1,1,13.172628546138725
7,6,0,9,0,1,2,2.3931606999999886
7,6,0,9,0,1,3,1.9483099999999933
7,6,0,9,0,1,4,2.2421062880895994
7,6,0,9,0,1,5,0.6000000000000002
7,5,0,9,0,2,0,13.036426008258509
7,5,0,9,0,2,1,1.3193383590000014
7,5,0,9,0,2,2,3.668888031982549
7,5,0,9,0,2,3,0.6600000000000004
7,5,0,9,0,2,4,3.9063063811393173
7,5,0,9,0,2,5,0.0
8,5,0,9,0,3,0,0.0
8,5,0,9,0,3,1,0.0
8,5,0,9,0,3,2,2.7101449569530454
8,5,0,9,0,3,3,0.0
8,5,0,9,0,3,4,0.0
8,5,0,9,0,3,5,0.0
7,6,0,9,0,2,0,11.398893289944526
7,6,0,9,0,2,1,12.025057516593726
7,6,0,9,0,2,2,69.60722997104271
7,6,0,9,0,2,3,6.656853564567198
7,6,0,9,0,2,4,24.362836388579268
7,6,0,9,0,2,5,8.427928434562673
8,6,0,9,0,3,0,7.414919628794172
8,6,0,9,0,3,1,0.6800000000000006
8,6,0,9,0,3,2,0.0
8,6,0,9,0,3,3,1.52726215527999
8,6,0,9,0,3,4,0.6900000000000006
8,6,0,9,0,3,5,1.9383099999999933
8,7,0,9,0,1,0,2.2147591099999895
8,7,0,9,0,1,1,5.7871519384079715
8,7,0,9,0,1,2,0.0
8,7,0,9,0,1,3,0.0
8,7,0,9,0,1,4,3.3234098329816484
8,7,0,9,0,1,5,0.6700000000000007
8,6,0,9,0,0,0,4.4813223245748235
8,6,0,9,0,0,1,2.229889999999991
8,6,0,9,0,0,2,0.0
8,6,0,9,0,0,3,0.6300000000000012
8,6,0,9,0,0,4,0.0
8,6,0,9,0,0,5,0.0
8,5,0,9,0,0,0,0.0
8,5,0,9,0,0,1,3.7744384006836493
8,5,0,9,0,0,2,9.486643500204638
8,5,0,9,0,0,3,1.3242058990540013
8,5,0,9,0,0,4,0.0
8,5,0,9,0,0,5,0.0
8,7,0,9,0,3,0,1.3865414173656865
8,7,0,9,0,3,1,0.0
8,7,0,9,0,3,2,0.0
8,7,0,9,0,3,3,0.0
8,7,0,9,0,3,4,0.6992832343499923
8,7,0,9,0,3,5,0.6998306499999931
9,6,0,9,0,3,0,0.7200000000000012
9,6,0,9,0,3,1,0.0
9,6,0,9,0,3,2,3.5306732355058568
9,6,0,9,0,3,3,2.3170278957249963
9,6,0,9,0,3,4,0.0
9,6,0,9,0,3,5,1.667262155280004
9,5,0,9,0,0,0,1.3240500000000022
9,5,0,9,0,0,1,6.653504565255522
9,5,0,9,0,0,2,0.0
9,5,0,9,0,0,3,0.8000000000000013
9,5,0,9,0,0,4,0.7100000000000013
9,5,0,9,0,0,5,0.0
10,5,0,9,0,3,0,1.4600000000000035
10,5,0,9,0,3,1,0.0
10,5,0,9,0,3,2,0.7700000000000014
10,5,0,9,0,3,3,0.0
10,5,0,9,0,3,4,1.5692100000000027
10,5,0,9,0,3,5,0.0
9,5,0,9,0,2,0,0.8600000000000014
9,5,0,9,0,2,1,0.0
9,5,0,9,0,2,2,0.0
9,5,0,9,0,2,3,0.0
9,5,0,9,0,2,4,0.0
9,5,0,9,0,2,5,0.0
9,4,0,9,0,0,0,4.568100900000008
9,4,0,9,0,0,1,0.0
9,4,0,9,0,0,2,0.0
9,4,0,9,0,0,3,1.509999999999989
9,4,0,9,0,0,4,3.1343455373999936
9,4,0,9,0,0,5,0.0
9,3,0,9,0,0,0,4.554582235094172
9,3,0,9,0,0,1,0.0
9,3,0,9,0,0,2,4.050460300208287
9,3,0,9,0,0,3,1.0400000000000016
9,3,0,9,0,0,4,0.0
9,3,0,9,0,0,5,0.0
10,3,0,9,0,3,0,1.2800000000000025
10,3,0,9,0,3,1,1.1200000000000017
10,3,0,9,0,3,2,0.0
10,3,0,9,0,3,3,0.0
10,3,0,9,0,3,4,1.0300000000000016
10,3,0,9,0,3,5,0.0
10,4,0,9,0,1,0,0.0
10,4,0,9,0,1,1,1.0900000000000016
10,4,0,9,0,1,2,0.0
10,4,0,9,0,1,3,0.0
10,4,0,9,0,1,4,1.1100000000000017
10,4,0,9,0,1,5,1.209890000000002
10,5,0,9,0,1,0,0.0
10,5,0,9,0,1,1,2.617830000000005
10,5,0,9,0,1,2,0.0
10,5,0,9,0,1,3,0.0
10,5,0,9,0,1,4,0.0
10,5,0,9,0,1,5,0.0
10,6,0,9,0,1,0,1.4300000000000035
10,6,0,9,0,1,1,0.0
10,6,0,9,0,1,2,1.1700000000000017
10,6,0,9,0,1,3,0.0
10,6,0,9,0,1,4,0.0
10,6,0,9,0,1,5,0.0
9,6,0,9,0,2,0,1.901080949999999
9,6,0,9,0,2,1,4.08648777875001
9,6,0,9,0,2,2,1.2201081875058568
9,6,0,9,0,2,3,2.0210409977499997
9,6,0,9,0,2,4,1.2917272500000074
9,6,0,9,0,2,5,2.12172725
9,7,0,9,0,1,0,1.2500000000000018
9,7,0,9,0,1,1,3.1025410484632028
9,7,0,9,0,1,2,0.0
9,7,0,9,0,1,3,0.0
9,7,0,9,0,1,4,0.0
9,7,0,9,0,1,5,3.6718462500000024
9,6,0,9,0,0,0,1.3192000000000021
9,6,0,9,0,0,1,0.0
9,6,0,9,0,0,2,4.813400245895889
9,6,0,9,0,0,3,0.0
9,6,0,9,0,0,4,0.0
9,6,0,9,0,0,5,0.0
8,3,0,9,0,2,0,0.0
8,3,0,9,0,2,1,0.0
8,3,0,9,0,2,2,0.0
8,3,0,9,0,2,3,5.265707127122637
8,3,0,9,0,2,4,1.300000000000002
8,3,0,9,0,2,5,0.0
9,3,0,9,0,3,0,0.0
9,3,0,9,0,3,1,10.331876820607846
9,3,0,9,0,3,2,1.4582642800000027
9,3,0,9,0,3,3,1.3008800000000027
9,3,0,9,0,3,4,5.258392015522389
9,3,0,9,0,3,5,2.947662448208286
9,4,0,9,0,1,0,0.0
9,4,0,9,0,1,1,11.627003592767634
9,4,0,9,0,1,2,0.0
9,4,0,9,0,1,3,0.07420733957725636
9,4,0,9,0,1,4,3.1501774207400066
9,4,0,9,0,1,5,1.6347400000000034
9,5,0,9,0,1,0,1.4656180400000025
9,5,0,9,0,1,1,14.387473672349364
9,5,0,9,0,1,2,0.0
9,5,0,9,0,1,3,1.6253517900000034
9,5,0,9,0,1,4,2.035665534008382
9,5,0,9,0,1,5,3.309168917382797
10,2,0,9,0,0,0,3.1448333900000023
10,2,0,9,0,0,1,0.0
10,2,0,9,0,0,2,0.0
10,2,0,9,0,0,3,0.0
10,2,0,9,0,0,4,1.2700000000000025
10,2,0,9,0,0,5,0.0
10,1,0,9,0,0,0,0.0
10,1,0,9,0,0,1,3.6210689999999874
10,1,0,9,0,0,2,7.821613661605393
10,1,0,9,0,0,3,1.8983250589999987
10,1,0,9,0,0,4,0.0
10,1,0,9,0,0,5,1.9108333899999999
11,1,0,9,0,3,0,6.777844204116511
11,1,0,9,0,3,1,4.961854848761712
11,1,0,9,0,3,2,3.627217801999988
11,1,0,9,0,3,3,6.708094444276498
11,1,0,9,0,3,4,16.34016705098637
11,1,0,9,0,3,5,0.0
