pos_x,pos_y,map_bank,map_num,in_battle,direction,action,q_value
9,10,0,9,0,1,0,0.9044191031203237
9,10,0,9,0,1,1,0.1
9,10,0,9,0,1,2,0.1
9,10,0,9,0,1,3,0.0
9,10,0,9,0,1,4,0.0
9,10,0,9,0,1,5,0.0
9,9,0,9,0,0,0,2.105894276294041
9,9,0,9,0,0,1,0.0
9,9,0,9,0,0,2,0.2
9,9,0,9,0,0,3,0.0
9,9,0,9,0,0,4,0.1
9,9,0,9,0,0,5,0.1198
8,9,0,9,0,2,0,0.30000000000000004
8,9,0,9,0,2,1,0.0
8,9,0,9,0,2,2,0.0
8,9,0,9,0,2,3,0.2
8,9,0,9,0,2,4,0.0
8,9,0,9,0,2,5,0.39980000000000004
9,9,0,9,0,3,0,0.0
9,9,0,9,0,3,1,0.0
9,9,0,9,0,3,2,0.23958020000000002
9,9,0,9,0,3,3,0.0
9,9,0,9,0,3,4,0.0
9,9,0,9,0,3,5,0.0
8,8,0,9,0,0,0,0.0
8,8,0,9,0,0,1,0.0
8,8,0,9,0,0,2,0.0
8,8,0,9,0,0,3,1.5095
8,8,0,9,0,0,4,0.0
8,8,0,9,0,0,5,0.0
9,8,0,9,0,3,0,3.000666585886765
9,8,0,9,0,3,1,0.0
9,8,0,9,0,3,2,0.0
9,8,0,9,0,3,3,0.0
9,8,0,9,0,3,4,0.0
9,8,0,9,0,3,5,0.4
9,7,0,9,0,0,0,8.127663402212388
9,7,0,9,0,0,1,18.70765003995439
9,7,0,9,0,0,2,1.9771999999999998
9,7,0,9,0,0,3,0.6000000000000001
9,7,0,9,0,0,4,0.5
9,7,0,9,0,0,5,3.7342534021619995
10,7,0,9,0,3,0,11.106450542013103
10,7,0,9,0,3,1,0.0
10,7,0,9,0,3,2,0.0
10,7,0,9,0,3,3,3.2085654681
10,7,0,9,0,3,4,0.0
10,7,0,9,0,3,5,0.0
10,6,0,9,0,0,0,2.0890999999999997
10,6,0,9,0,0,1,4.44582718952951
10,6,0,9,0,0,2,23.65593417370992
10,6,0,9,0,0,3,5.999062102524838
10,6,0,9,0,0,4,2.0792
10,6,0,9,0,0,5,2.8909396596842463
11,6,0,9,0,3,0,5.5696526770483095
11,6,0,9,0,3,1,0.0
11,6,0,9,0,3,2,1.9173927509049296
11,6,0,9,0,3,3,11.909718207321585
11,6,0,9,0,3,4,1.8851
11,6,0,9,0,3,5,4.899000000000001
10,6,0,9,0,2,0,0.9
10,6,0,9,0,2,1,0.0
10,6,0,9,0,2,2,0.0
10,6,0,9,0,2,3,3.7883457244380407
10,6,0,9,0,2,4,0.0
10,6,0,9,0,2,5,0.0
10,5,0,9,0,0,0,2.0
10,5,0,9,0,0,1,5.738232187031272
10,5,0,9,0,0,2,0.0
10,5,0,9,0,0,3,3.4755907498618
10,5,0,9,0,0,4,15.509332468068155
10,5,0,9,0,0,5,3.1354914164858316
10,6,0,9,0,1,0,1.8135140791
10,6,0,9,0,1,1,16.514357476624003
10,6,0,9,0,1,2,20.684022124538714
10,6,0,9,0,1,3,5.8614626775492695
10,6,0,9,0,1,4,13.294502923172384
10,6,0,9,0,1,5,152.94924844945882
11,5,0,9,0,0,0,0.0
11,5,0,9,0,0,1,9.166669667796526
11,5,0,9,0,0,2,1.0
11,5,0,9,0,0,3,0.0
11,5,0,9,0,0,4,2.499
11,5,0,9,0,0,5,47.32570923651572
10,5,0,9,0,2,0,12.80714961456
10,5,0,9,0,2,1,1.0969408
10,5,0,9,0,2,2,0.0
10,5,0,9,0,2,3,0.0
10,5,0,9,0,2,4,6.85159800298
10,5,0,9,0,2,5,2.2783082022950203
10,7,0,9,0,1,0,2.8909396596842463
10,7,0,9,0,1,1,0.0
10,7,0,9,0,1,2,18.081920001675805
10,7,0,9,0,1,3,2.1067219
10,7,0,9,0,1,4,0.0
10,7,0,9,0,1,5,1.0
9,7,0,9,0,2,0,10.03904346025227
9,7,0,9,0,2,1,4.6000000000000005
9,7,0,9,0,2,2,2.8000000000000003
9,7,0,9,0,2,3,1.0719452691000002
9,7,0,9,0,2,4,0.0
9,7,0,9,0,2,5,22.610608700256982
9,6,0,9,0,0,0,10.392343042918291
9,6,0,9,0,0,1,0.0
9,6,0,9,0,0,2,33.00256214562376
9,6,0,9,0,0,3,3.7528953016631004
9,6,0,9,0,0,4,5.233410213406075
9,6,0,9,0,0,5,5.3740812
9,5,0,9,0,0,0,8.730347137051345
9,5,0,9,0,0,1,6.3725163974
9,5,0,9,0,0,2,15.74147764805004
9,5,0,9,0,0,3,1.2000000000000002
9,5,0,9,0,0,4,4.718800000000001
9,5,0,9,0,0,5,24.931814342175468
10,5,0,9,0,3,0,0.0
10,5,0,9,0,3,1,67.24775796696379
10,5,0,9,0,3,2,1.2000000000000002
10,5,0,9,0,3,3,0.0
10,5,0,9,0,3,4,15.047286772593532
10,5,0,9,0,3,5,0.0
9,5,0,9,0,2,0,9.73384831912
9,5,0,9,0,2,1,0.0
9,5,0,9,0,2,2,1.3
9,5,0,9,0,2,3,0.0
9,5,0,9,0,2,4,2.7287
9,5,0,9,0,2,5,0.0
8,5,0,9,0,2,0,1.4000000000000001
8,5,0,9,0,2,1,35.17303235060969
8,5,0,9,0,2,2,0.0
8,5,0,9,0,2,3,0.0
8,5,0,9,0,2,4,0.0
8,5,0,9,0,2,5,0.0
8,4,0,9,0,0,0,4.585734254013599
8,4,0,9,0,0,1,12.833092094614118
8,4,0,9,0,0,2,0.0
8,4,0,9,0,0,3,0.0
8,4,0,9,0,0,4,0.0
8,4,0,9,0,0,5,1.4000000000000001
8,3,0,9,0,0,0,8.1953
8,3,0,9,0,0,1,8.453113006514318
8,3,0,9,0,0,2,0.0
8,3,0,9,0,0,3,1.6
8,3,0,9,0,0,4,3.235734254013599
8,3,0,9,0,0,5,13.222485063028541
8,4,0,9,0,1,0,5.3832838879015
8,4,0,9,0,1,1,0.0
8,4,0,9,0,1,2,2.7
8,4,0,9,0,1,3,9.1092666067
8,4,0,9,0,1,4,0.0
8,4,0,9,0,1,5,27.845373642914268
9,3,0,9,0,3,0,0.0
9,3,0,9,0,3,1,1.7000000000000002
9,3,0,9,0,3,2,0.0
9,3,0,9,0,3,3,0.0
9,3,0,9,0,3,4,0.0
9,3,0,9,0,3,5,0.0
9,4,0,9,0,1,0,0.0
9,4,0,9,0,1,1,0.0
9,4,0,9,0,1,2,0.0
9,4,0,9,0,1,3,1.8
9,4,0,9,0,1,4,1.7000000000000002
9,4,0,9,0,1,5,0.0
10,4,0,9,0,3,0,0.0
10,4,0,9,0,3,1,4.6571683382
10,4,0,9,0,3,2,0.0
10,4,0,9,0,3,3,0.0
10,4,0,9,0,3,4,0.0
10,4,0,9,0,3,5,0.0
10,5,0,9,0,1,0,0.0
10,5,0,9,0,1,1,3.4662010000000003
10,5,0,9,0,1,2,9.2260690941216
10,5,0,9,0,1,3,1.8
10,5,0,9,0,1,4,4.4158418
10,5,0,9,0,1,5,1.9782000000000002
11,5,0,9,0,3,0,3.1
11,5,0,9,0,3,1,1.8
11,5,0,9,0,3,2,0.0
11,5,0,9,0,3,3,0.0
11,5,0,9,0,3,4,3.7938459582000004
11,5,0,9,0,3,5,6.8741903698618
11,6,0,9,0,1,0,0.0
11,6,0,9,0,1,1,1.9000000000000001
11,6,0,9,0,1,2,0.0
11,6,0,9,0,1,3,12.411842804516091
11,6,0,9,0,1,4,1.8
11,6,0,9,0,1,5,0.0
11,7,0,9,0,1,0,0.0
11,7,0,9,0,1,1,0.0
11,7,0,9,0,1,2,3.1080000000000005
11,7,0,9,0,1,3,0.0
11,7,0,9,0,1,4,0.0
11,7,0,9,0,1,5,0.0
10,7,0,9,0,2,0,0.0
10,7,0,9,0,2,1,6.0762
10,7,0,9,0,2,2,0.0
10,7,0,9,0,2,3,1.9000000000000001
10,7,0,9,0,2,4,0.0
10,7,0,9,0,2,5,1.9000000000000001
11,7,0,9,0,3,0,0.0
11,7,0,9,0,3,1,0.0
11,7,0,9,0,3,2,5.195892000000001
11,7,0,9,0,3,3,2.0
11,7,0,9,0,3,4,2.1067219
11,7,0,9,0,3,5,0.0
10,8,0,9,0,1,0,5.399156229184348
10,8,0,9,0,1,1,1.454310175326527
10,8,0,9,0,1,2,0.0
10,8,0,9,0,1,3,0.0
10,8,0,9,0,1,4,0.0
10,8,0,9,0,1,5,1.3980000000000001
10,7,0,9,0,0,0,10.044001362048723
10,7,0,9,0,0,1,0.0
10,7,0,9,0,0,2,0.0
10,7,0,9,0,0,3,0.0
10,7,0,9,0,0,4,2.0
10,7,0,9,0,0,5,0.0
10,4,0,9,0,0,0,2.1
10,4,0,9,0,0,1,0.0
10,4,0,9,0,0,2,0.0
10,4,0,9,0,0,3,13.181047436409358
10,4,0,9,0,0,4,0.0
10,4,0,9,0,0,5,0.0
10,3,0,9,0,0,0,6.3213025
10,3,0,9,0,0,1,8.17224717407564
10,3,0,9,0,0,2,7.641391026900001
10,3,0,9,0,0,3,5.683221662649908
10,3,0,9,0,0,4,57.79817520260091
