pos_x,pos_y,map_bank,map_num,in_battle,direction,action,q_value
9,10,0,9,0,1,0,2.4436129471545756
9,10,0,9,0,1,1,0.2098
9,10,0,9,0,1,2,1.7098
9,10,0,9,0,1,3,0.0
9,10,0,9,0,1,4,0.984459097721995
9,10,0,9,0,1,5,0.24598455829048557
9,9,0,9,0,0,0,8.43139786580648
9,9,0,9,0,0,1,0.0
9,9,0,9,0,0,2,0.5195802
9,9,0,9,0,0,3,0.8362389810722153
9,9,0,9,0,0,4,0.1
9,9,0,9,0,0,5,0.1198
8,9,0,9,0,2,0,10.372118958979991
8,9,0,9,0,2,1,0.5089
8,9,0,9,0,2,2,0.0
8,9,0,9,0,2,3,0.5037184398000001
8,9,0,9,0,2,4,8.613989008893535
8,9,0,9,0,2,5,2.790420371327283
9,9,0,9,0,3,0,0.0
9,9,0,9,0,3,1,0.0
9,9,0,9,0,3,2,2.3331253592157903
9,9,0,9,0,3,3,0.0
9,9,0,9,0,3,4,0.0
9,9,0,9,0,3,5,0.8700126926423801
8,8,0,9,0,0,0,38.18814506376716
8,8,0,9,0,0,1,1.3600030990000003
8,8,0,9,0,0,2,0.0
8,8,0,9,0,0,3,10.511653001111412
8,8,0,9,0,0,4,10.475997515088944
8,8,0,9,0,0,5,0.0
9,8,0,9,0,3,0,20.05435555765865
9,8,0,9,0,3,1,0.0
9,8,0,9,0,3,2,0.0
9,8,0,9,0,3,3,0.0
9,8,0,9,0,3,4,0.0
9,8,0,9,0,3,5,1.2570659920027896
9,7,0,9,0,0,0,84.04933095029608
9,7,0,9,0,0,1,60.279963602616135
9,7,0,9,0,0,2,15.606883477911762
9,7,0,9,0,0,3,5.9621904335218066
9,7,0,9,0,0,4,32.38150303962261
9,7,0,9,0,0,5,26.679319027979254
10,7,0,9,0,3,0,39.539553245680494
10,7,0,9,0,3,1,16.08314180092796
10,7,0,9,0,3,2,9.8064665820538
10,7,0,9,0,3,3,8.346605454090192
10,7,0,9,0,3,4,17.03244972646972
10,7,0,9,0,3,5,78.2609309690815
10,6,0,9,0,0,0,10.233903156155549
10,6,0,9,0,0,1,13.192350118597092
10,6,0,9,0,0,2,78.67178411215386
10,6,0,9,0,0,3,5.999062102524838
10,6,0,9,0,0,4,2.0792
10,6,0,9,0,0,5,14.694410248761566
11,6,0,9,0,3,0,15.38541831857492
11,6,0,9,0,3,1,0.0
11,6,0,9,0,3,2,8.175095545478941
11,6,0,9,0,3,3,18.09003832436225
11,6,0,9,0,3,4,1.8851
11,6,0,9,0,3,5,4.899000000000001
10,6,0,9,0,2,0,0.9
10,6,0,9,0,2,1,0.0
10,6,0,9,0,2,2,0.0
10,6,0,9,0,2,3,16.731296245607354
10,6,0,9,0,2,4,0.0
10,6,0,9,0,2,5,0.0
10,5,0,9,0,0,0,2.0
10,5,0,9,0,0,1,84.76812127638904
10,5,0,9,0,0,2,0.0
10,5,0,9,0,0,3,3.4755907498618
10,5,0,9,0,0,4,15.509332468068155
10,5,0,9,0,0,5,8.239600601319308
10,6,0,9,0,1,0,11.850004917618296
10,6,0,9,0,1,1,20.76805649663229
10,6,0,9,0,1,2,39.875699056456526
10,6,0,9,0,1,3,5.8614626775492695
10,6,0,9,0,1,4,43.558935737995355
10,6,0,9,0,1,5,199.03355585033276
11,5,0,9,0,0,0,5.7168
11,5,0,9,0,0,1,9.166669667796526
11,5,0,9,0,0,2,11.859024842498737
11,5,0,9,0,0,3,17.166708802467166
11,5,0,9,0,0,4,14.049403941481218
11,5,0,9,0,0,5,50.229605143751925
10,5,0,9,0,2,0,12.80714961456
10,5,0,9,0,2,1,1.0969408
10,5,0,9,0,2,2,10.783222207190024
10,5,0,9,0,2,3,0.0
10,5,0,9,0,2,4,6.85159800298
10,5,0,9,0,2,5,2.2783082022950203
10,7,0,9,0,1,0,2.8909396596842463
10,7,0,9,0,1,1,10.834791533875281
10,7,0,9,0,1,2,20.112178262833666
10,7,0,9,0,1,3,10.900832574982001
10,7,0,9,0,1,4,0.0
10,7,0,9,0,1,5,1.0
9,7,0,9,0,2,0,10.03904346025227
9,7,0,9,0,2,1,7.827527604165065
