inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
UP,10,8,0,9,False,False,UP,1,0.9
LEFT,5,17,0,16,False,False,LEFT,2,51.8
LEFT,4,17,0,16,False,False,LEFT,3,52.699999999999996
UP,4,17,0,16,False,False,UP,4,52.599999999999994
UP,4,17,0,16,False,False,UP,5,52.49999999999999
UP,4,17,0,16,False,False,UP,6,52.39999999999999
UP,4,17,0,16,False,False,UP,7,52.29999999999999
UP,4,17,0,16,False,False,UP,8,52.19999999999999
LEFT,4,17,0,16,False,False,LEFT,9,52.09999999999999
UP,4,17,0,16,False,False,UP,10,51.999999999999986
UP,4,17,0,16,False,False,UP,11,51.899999999999984
RIGHT,4,17,0,16,False,False,RIGHT,12,51.79999999999998
A,4,17,0,16,False,False,A,13,51.69999999999998
A,4,17,0,16,False,False,A,14,51.59999999999998
A,4,17,0,16,False,False,A,15,51.49999999999998
A,4,17,0,16,False,False,A,16,51.39999999999998
A,4,17,0,16,False,False,A,17,51.299999999999976
