inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
LEFT,8,10,0,9,False,False,LEFT,1,LEFT,0
PRINT_POSITION,8,10,0,9,False,False,NIL,1,LEFT,0.9
DOWN,8,11,0,9,False,False,DOWN,2,DOWN,0.9
PRINT_POSITION,8,11,0,9,False,False,NIL,2,DOWN,1.7999999999999998
A,8,11,0,9,False,False,A,3,DOWN,1.7999999999999998
PRINT_POSITION,8,11,0,9,False,False,NIL,3,DOWN,1.6999999999999997
A,8,11,0,9,False,False,A,4,DOWN,1.6999999999999997
PRINT_POSITION,8,11,0,9,False,False,NIL,4,DOWN,1.5999999999999996
A,8,11,0,9,False,False,A,5,DOWN,1.5999999999999996
PRINT_POSITION,8,11,0,9,False,False,NIL,5,DOWN,1.4999999999999996
B,8,11,0,9,False,False,B,6,DOWN,1.4999999999999996
PRINT_POSITION,8,11,0,9,False,False,NIL,6,DOWN,1.3999999999999995
B,8,11,0,9,False,False,B,7,DOWN,1.3999999999999995
PRINT_POSITION,8,11,0,9,False,False,NIL,7,DOWN,1.2999999999999994
A,8,11,0,9,False,False,A,8,DOWN,1.2999999999999994
PRINT_POSITION,8,11,0,9,False,False,NIL,8,DOWN,1.1999999999999993
A,8,11,0,9,False,False,A,9,DOWN,1.1999999999999993
PRINT_POSITION,8,11,0,9,False,False,NIL,9,DOWN,1.0999999999999992
A,8,11,0,9,False,False,A,10,DOWN,1.0999999999999992
PRINT_POSITION,8,11,0,9,False,False,NIL,10,DOWN,0.9999999999999992
RIGHT,9,11,0,9,False,False,RIGHT,11,RIGHT,0.9999999999999992
PRINT_POSITION,9,11,0,9,False,False,NIL,11,RIGHT,1.899999999999999
B,9,11,0,9,False,False,B,12,RIGHT,1.899999999999999
PRINT_POSITION,9,11,0,9,False,False,NIL,12,RIGHT,1.799999999999999
A,9,11,0,9,False,False,A,13,RIGHT,1.799999999999999
PRINT_POSITION,9,11,0,9,False,False,NIL,13,RIGHT,1.6999999999999988
LEFT,8,11,0,9,False,False,LEFT,14,LEFT,1.6999999999999988
PRINT_POSITION,8,11,0,9,False,False,NIL,14,LEFT,1.5999999999999988
UP,8,10,0,9,False,False,UP,15,UP,1.5999999999999988
PRINT_POSITION,8,10,0,9,False,False,NIL,15,UP,1.4999999999999987
DOWN,8,11,0,9,False,False,DOWN,16,DOWN,1.4999999999999987
PRINT_POSITION,8,11,0,9,False,False,NIL,16,DOWN,1.3999999999999986
A,8,11,0,9,False,False,A,17,DOWN,1.3999999999999986
PRINT_POSITION,8,11,0,9,False,False,NIL,17,DOWN,1.2999999999999985
A,8,11,0,9,False,False,A,18,DOWN,1.2999999999999985
PRINT_POSITION,8,11,0,9,False,False,NIL,18,DOWN,1.1999999999999984
A,8,11,0,9,False,False,A,19,DOWN,1.1999999999999984
PRINT_POSITION,8,11,0,9,False,False,NIL,19,DOWN,1.0999999999999983
A,8,11,0,9,False,False,A,20,DOWN,1.0999999999999983
PRINT_POSITION,8,11,0,9,False,False,NIL,20,DOWN,0.9999999999999983
RIGHT,9,11,0,9,False,False,RIGHT,21,RIGHT,0.9999999999999983
PRINT_POSITION,9,11,0,9,False,False,NIL,21,RIGHT,0.8999999999999984
B,9,11,0,9,False,False,B,22,RIGHT,0.8999999999999984
PRINT_POSITION,9,11,0,9,False,False,NIL,22,RIGHT,0.7999999999999984
RIGHT,10,11,0,9,False,False,RIGHT,23,RIGHT,0.7999999999999984
PRINT_POSITION,10,11,0,9,False,False,NIL,23,RIGHT,1.6999999999999984
UP,10,10,0,9,False,False,UP,24,UP,1.6999999999999984
PRINT_POSITION,10,10,0,9,False,False,NIL,24,UP,2.5999999999999983
DOWN,10,11,0,9,False,False,DOWN,25,DOWN,2.5999999999999983
PRINT_POSITION,10,11,0,9,False,False,NIL,25,DOWN,2.4999999999999982
UP,10,10,0,9,False,False,UP,26,UP,2.4999999999999982
PRINT_POSITION,10,10,0,9,False,False,NIL,26,UP,2.399999999999998
LEFT,9,10,0,9,False,False,LEFT,27,LEFT,2.399999999999998
PRINT_POSITION,9,10,0,9,False,False,NIL,27,LEFT,3.299999999999998
RIGHT,10,10,0,9,False,False,RIGHT,28,RIGHT,3.299999999999998
PRINT_POSITION,10,10,0,9,False,False,NIL,28,RIGHT,3.199999999999998
UP,10,9,0,9,False,False,UP,29,UP,3.199999999999998
PRINT_POSITION,10,9,0,9,False,False,NIL,29,UP,4.099999999999998
A,10,9,0,9,False,False,A,30,UP,4.099999999999998
PRINT_POSITION,10,9,0,9,False,False,NIL,30,UP,3.999999999999998
A,10,9,0,9,False,False,A,31,UP,3.999999999999998
PRINT_POSITION,10,9,0,9,False,False,NIL,31,UP,3.8999999999999977
RIGHT,11,9,0,9,False,False,RIGHT,32,RIGHT,3.8999999999999977
PRINT_POSITION,11,9,0,9,False,False,NIL,32,RIGHT,4.799999999999998
UP,11,8,0,9,False,False,UP,33,UP,4.799999999999998
PRINT_POSITION,11,8,0,9,False,False,NIL,33,UP,5.699999999999998
A,11,8,0,9,False,False,A,34,UP,5.699999999999998
PRINT_POSITION,11,8,0,9,False,False,NIL,34,UP,5.599999999999999
RIGHT,11,8,0,9,False,False,RIGHT,35,RIGHT,5.599999999999999
PRINT_POSITION,11,8,0,9,False,False,NIL,35,RIGHT,5.499999999999999
RIGHT,11,8,0,9,False,False,RIGHT,36,RIGHT,5.499999999999999
PRINT_POSITION,11,8,0,9,False,False,NIL,36,RIGHT,5.3999999999999995
LEFT,10,8,0,9,False,False,LEFT,37,LEFT,5.3999999999999995
PRINT_POSITION,10,8,0,9,False,False,NIL,37,LEFT,6.3
A,10,8,0,9,False,False,A,38,LEFT,6.3
PRINT_POSITION,10,8,0,9,False,False,NIL,38,LEFT,6.2
A,10,8,0,9,False,False,A,39,LEFT,6.2
PRINT_POSITION,10,8,0,9,False,False,NIL,39,LEFT,6.1000000000000005
A,10,8,0,9,False,False,A,40,LEFT,6.1000000000000005
PRINT_POSITION,10,8,0,9,False,False,NIL,40,LEFT,6.000000000000001
A,10,8,0,9,False,False,A,41,LEFT,6.000000000000001
PRINT_POSITION,10,8,0,9,False,False,NIL,41,LEFT,5.900000000000001
A,10,8,0,9,False,False,A,42,LEFT,5.900000000000001
PRINT_POSITION,10,8,0,9,False,False,NIL,42,LEFT,5.800000000000002
A,10,8,0,9,False,False,A,43,LEFT,5.800000000000002
PRINT_POSITION,10,8,0,9,False,False,NIL,43,LEFT,5.700000000000002
LEFT,9,8,0,9,False,False,LEFT,44,LEFT,5.700000000000002
PRINT_POSITION,9,8,0,9,False,False,NIL,44,LEFT,6.600000000000002
UP,9,7,0,9,False,False,UP,45,UP,6.600000000000002
PRINT_POSITION,9,7,0,9,False,False,NIL,45,UP,7.500000000000003
DOWN,9,8,0,9,False,False,DOWN,46,DOWN,7.500000000000003
PRINT_POSITION,9,8,0,9,False,False,NIL,46,DOWN,7.400000000000003
RIGHT,10,8,0,9,False,False,RIGHT,47,RIGHT,7.400000000000003
PRINT_POSITION,10,8,0,9,False,False,NIL,47,RIGHT,7.300000000000003
UP,10,7,0,9,False,False,UP,48,UP,7.300000000000003
PRINT_POSITION,10,7,0,9,False,False,NIL,48,UP,8.200000000000005
LEFT,9,7,0,9,False,False,LEFT,49,LEFT,8.200000000000005
PRINT_POSITION,9,7,0,9,False,False,NIL,49,LEFT,8.100000000000005
UP,9,6,0,9,False,False,UP,50,UP,8.100000000000005
PRINT_POSITION,9,6,0,9,False,False,NIL,50,UP,9.000000000000005
LEFT,8,6,0,9,False,False,LEFT,51,LEFT,9.000000000000005
PRINT_POSITION,8,6,0,9,False,False,NIL,51,LEFT,9.900000000000006
A,8,6,0,9,False,False,A,52,LEFT,9.900000000000006
PRINT_POSITION,8,6,0,9,False,False,NIL,52,LEFT,9.800000000000006
LEFT,7,6,0,9,False,False,LEFT,53,LEFT,9.800000000000006
PRINT_POSITION,7,6,0,9,False,False,NIL,53,LEFT,10.700000000000006
LEFT,7,6,0,9,False,False,LEFT,54,LEFT,10.700000000000006
PRINT_POSITION,7,6,0,9,False,False,NIL,54,LEFT,10.600000000000007
LEFT,7,6,0,9,False,False,LEFT,55,LEFT,10.600000000000007
PRINT_POSITION,7,6,0,9,False,False,NIL,55,LEFT,10.500000000000007
UP,7,5,0,9,False,False,UP,56,UP,10.500000000000007
PRINT_POSITION,7,5,0,9,False,False,NIL,56,UP,11.400000000000007
UP,7,4,0,9,False,False,UP,57,UP,11.400000000000007
PRINT_POSITION,7,4,0,9,False,False,NIL,57,UP,12.300000000000008
LEFT,6,4,0,9,False,False,LEFT,58,LEFT,12.300000000000008
PRINT_POSITION,6,4,0,9,False,False,NIL,58,LEFT,13.200000000000008
RIGHT,7,4,0,9,False,False,RIGHT,59,RIGHT,13.200000000000008
PRINT_POSITION,7,4,0,9,False,False,NIL,59,RIGHT,13.100000000000009
LEFT,6,4,0,9,False,False,LEFT,60,LEFT,13.100000000000009
PRINT_POSITION,6,4,0,9,False,False,NIL,60,LEFT,13.000000000000009
A,6,4,0,9,False,False,A,61,LEFT,13.000000000000009
PRINT_POSITION,6,4,0,9,False,False,NIL,61,LEFT,12.90000000000001
RIGHT,7,4,0,9,False,False,RIGHT,62,RIGHT,12.90000000000001
PRINT_POSITION,7,4,0,9,False,False,NIL,62,RIGHT,12.80000000000001
LEFT,6,4,0,9,False,False,LEFT,63,LEFT,12.80000000000001
PRINT_POSITION,6,4,0,9,False,False,NIL,63,LEFT,12.70000000000001
LEFT,5,4,0,9,False,False,LEFT,64,LEFT,12.70000000000001
PRINT_POSITION,5,4,0,9,False,False,NIL,64,LEFT,13.60000000000001
UP,5,3,0,9,False,False,UP,65,UP,13.60000000000001
PRINT_POSITION,5,3,0,9,False,False,NIL,65,UP,14.50000000000001
DOWN,5,4,0,9,False,False,DOWN,66,DOWN,14.50000000000001
PRINT_POSITION,5,4,0,9,False,False,NIL,66,DOWN,14.400000000000011
DOWN,5,4,0,9,False,False,DOWN,67,DOWN,14.400000000000011
PRINT_POSITION,5,4,0,9,False,False,NIL,67,DOWN,14.300000000000011
DOWN,5,4,0,9,False,False,DOWN,68,DOWN,14.300000000000011
PRINT_POSITION,5,4,0,9,False,False,NIL,68,DOWN,14.200000000000012
LEFT,4,4,0,9,False,False,LEFT,69,LEFT,14.200000000000012
PRINT_POSITION,4,4,0,9,False,False,NIL,69,LEFT,15.100000000000012
A,4,4,0,9,False,False,A,70,LEFT,15.100000000000012
PRINT_POSITION,4,4,0,9,False,False,NIL,70,LEFT,15.000000000000012
A,4,4,0,9,False,False,A,71,LEFT,15.000000000000012
PRINT_POSITION,4,4,0,9,False,False,NIL,71,LEFT,14.900000000000013
A,4,4,0,9,False,False,A,72,LEFT,14.900000000000013
PRINT_POSITION,4,4,0,9,False,False,NIL,72,LEFT,14.800000000000013
LEFT,3,4,0,9,False,False,LEFT,73,LEFT,14.800000000000013
PRINT_POSITION,3,4,0,9,False,False,NIL,73,LEFT,15.700000000000014
DOWN,3,4,0,9,False,False,DOWN,74,DOWN,15.700000000000014
PRINT_POSITION,3,4,0,9,False,False,NIL,74,DOWN,15.600000000000014
RIGHT,4,4,0,9,False,False,RIGHT,75,RIGHT,15.600000000000014
PRINT_POSITION,4,4,0,9,False,False,NIL,75,RIGHT,15.500000000000014
UP,4,3,0,9,False,False,UP,76,UP,15.500000000000014
PRINT_POSITION,4,3,0,9,False,False,NIL,76,UP,16.400000000000013
UP,4,2,0,9,False,False,UP,77,UP,16.400000000000013
PRINT_POSITION,4,2,0,9,False,False,NIL,77,UP,17.30000000000001
LEFT,3,2,0,9,False,False,LEFT,78,LEFT,17.30000000000001
PRINT_POSITION,3,2,0,9,False,False,NIL,78,LEFT,18.20000000000001
UP,3,2,0,9,False,False,UP,79,UP,18.20000000000001
PRINT_POSITION,3,2,0,9,False,False,NIL,79,UP,18.10000000000001
RIGHT,4,2,0,9,False,False,RIGHT,80,RIGHT,18.10000000000001
PRINT_POSITION,4,2,0,9,False,False,NIL,80,RIGHT,18.000000000000007
UP,4,2,0,9,False,False,UP,81,UP,18.000000000000007
PRINT_POSITION,4,2,0,9,False,False,NIL,81,UP,17.900000000000006
LEFT,3,2,0,9,False,False,LEFT,82,LEFT,17.900000000000006
PRINT_POSITION,3,2,0,9,False,False,NIL,82,LEFT,17.800000000000004
B,3,2,0,9,False,False,B,83,LEFT,17.800000000000004
PRINT_POSITION,3,2,0,9,False,False,NIL,83,LEFT,17.700000000000003
UP,3,2,0,9,False,False,UP,84,UP,17.700000000000003
PRINT_POSITION,3,2,0,9,False,False,NIL,84,UP,17.6
B,3,2,0,9,False,False,B,85,UP,17.6
PRINT_POSITION,3,2,0,9,False,False,NIL,85,UP,17.5
UP,3,2,0,9,False,False,UP,86,UP,17.5
PRINT_POSITION,3,2,0,9,False,False,NIL,86,UP,17.4
UP,3,2,0,9,False,False,UP,87,UP,17.4
PRINT_POSITION,3,2,0,9,False,False,NIL,87,UP,17.299999999999997
DOWN,3,3,0,9,False,False,DOWN,88,DOWN,17.299999999999997
PRINT_POSITION,3,3,0,9,False,False,NIL,88,DOWN,18.199999999999996
DOWN,3,4,0,9,False,False,DOWN,89,DOWN,18.199999999999996
PRINT_POSITION,3,4,0,9,False,False,NIL,89,DOWN,18.099999999999994
UP,3,3,0,9,False,False,UP,90,UP,18.099999999999994
PRINT_POSITION,3,3,0,9,False,False,NIL,90,UP,17.999999999999993
UP,3,2,0,9,False,False,UP,91,UP,17.999999999999993
PRINT_POSITION,3,2,0,9,False,False,NIL,91,UP,17.89999999999999
DOWN,3,3,0,9,False,False,DOWN,92,DOWN,17.89999999999999
PRINT_POSITION,3,3,0,9,False,False,NIL,92,DOWN,17.79999999999999
LEFT,2,3,0,9,False,False,LEFT,93,LEFT,17.79999999999999
PRINT_POSITION,2,3,0,9,False,False,NIL,93,LEFT,18.69999999999999
UP,2,2,0,9,False,False,UP,94,UP,18.69999999999999
PRINT_POSITION,2,2,0,9,False,False,NIL,94,UP,19.599999999999987
LEFT,2,2,0,9,False,False,LEFT,95,LEFT,19.599999999999987
PRINT_POSITION,2,2,0,9,False,False,NIL,95,LEFT,19.499999999999986
