inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
UP,9,9,0,9,False,False,UP,1,UP,0
PRINT_POSITION,9,9,0,9,False,False,NIL,1,UP,1
A,9,9,0,9,False,False,A,2,UP,1
PRINT_POSITION,9,9,0,9,False,False,NIL,2,UP,1
LEFT,8,9,0,9,False,False,LEFT,3,LEFT,1
PRINT_POSITION,8,9,0,9,False,False,NIL,3,LEFT,2
B,8,9,0,9,False,False,B,4,LEFT,2
PRINT_POSITION,8,9,0,9,False,False,NIL,4,LEFT,2
B,8,9,0,9,False,False,B,5,LEFT,2
PRINT_POSITION,8,9,0,9,False,False,NIL,5,LEFT,2
RIGHT,9,9,0,9,False,False,RIGHT,6,RIGHT,2
PRINT_POSITION,9,9,0,9,False,False,NIL,6,RIGHT,2
LEFT,8,9,0,9,False,False,LEFT,7,LEFT,2
PRINT_POSITION,8,9,0,9,False,False,NIL,7,LEFT,2
UP,8,8,0,9,False,False,UP,8,UP,2
PRINT_POSITION,8,8,0,9,False,False,NIL,8,UP,3
RIGHT,9,8,0,9,False,False,RIGHT,9,RIGHT,3
PRINT_POSITION,9,8,0,9,False,False,NIL,9,RIGHT,4
B,9,8,0,9,False,False,B,10,RIGHT,4
PRINT_POSITION,9,8,0,9,False,False,NIL,10,RIGHT,4
UP,9,7,0,9,False,False,UP,11,UP,4
PRINT_POSITION,9,7,0,9,False,False,NIL,11,UP,5
A,9,7,0,9,False,False,A,12,UP,5
PRINT_POSITION,9,7,0,9,False,False,NIL,12,UP,5
RIGHT,10,7,0,9,False,False,RIGHT,13,RIGHT,5
PRINT_POSITION,10,7,0,9,False,False,NIL,13,RIGHT,6
UP,10,6,0,9,False,False,UP,14,UP,6
PRINT_POSITION,10,6,0,9,False,False,NIL,14,UP,7
RIGHT,11,6,0,9,False,False,RIGHT,15,RIGHT,7
PRINT_POSITION,11,6,0,9,False,False,NIL,15,RIGHT,8
LEFT,10,6,0,9,False,False,LEFT,16,LEFT,8
PRINT_POSITION,10,6,0,9,False,False,NIL,16,LEFT,8
UP,10,5,0,9,False,False,UP,17,UP,8
PRINT_POSITION,10,5,0,9,False,False,NIL,17,UP,9
B,10,5,0,9,False,False,B,18,UP,9
PRINT_POSITION,10,5,0,9,False,False,NIL,18,UP,9
DOWN,10,6,0,9,False,False,DOWN,19,DOWN,9
PRINT_POSITION,10,6,0,9,False,False,NIL,19,DOWN,9
RIGHT,11,6,0,9,False,False,RIGHT,20,RIGHT,9
PRINT_POSITION,11,6,0,9,False,False,NIL,20,RIGHT,9
UP,11,5,0,9,False,False,UP,21,UP,9
PRINT_POSITION,11,5,0,9,False,False,NIL,21,UP,10
B,11,5,0,9,False,False,B,22,UP,10
PRINT_POSITION,11,5,0,9,False,False,NIL,22,UP,10
LEFT,10,5,0,9,False,False,LEFT,23,LEFT,10
PRINT_POSITION,10,5,0,9,False,False,NIL,23,LEFT,10
DOWN,10,6,0,9,False,False,DOWN,24,DOWN,10
PRINT_POSITION,10,6,0,9,False,False,NIL,24,DOWN,10
DOWN,10,7,0,9,False,False,DOWN,25,DOWN,10
PRINT_POSITION,10,7,0,9,False,False,NIL,25,DOWN,10
B,10,7,0,9,False,False,B,26,DOWN,10
