inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
UP,9,9,0,9,False,False,UP,1,UP,0
PRINT_POSITION,9,9,0,9,False,False,NIL,1,UP,1
UP,9,8,0,9,False,False,UP,2,UP,1
PRINT_POSITION,9,8,0,9,False,False,NIL,2,UP,2
UP,9,7,0,9,False,False,UP,3,UP,2
PRINT_POSITION,9,7,0,9,False,False,NIL,3,UP,3
DOWN,9,8,0,9,False,False,DOWN,4,DOWN,3
PRINT_POSITION,9,8,0,9,False,False,NIL,4,DOWN,3
UP,9,7,0,9,False,False,UP,5,UP,3
PRINT_POSITION,9,7,0,9,False,False,NIL,5,UP,3
DOWN,9,8,0,9,False,False,DOWN,6,DOWN,3
PRINT_POSITION,9,8,0,9,False,False,NIL,6,DOWN,3
UP,9,7,0,9,False,False,UP,7,UP,3
PRINT_POSITION,9,7,0,9,False,False,NIL,7,UP,3
B,9,7,0,9,False,False,B,8,UP,3
PRINT_POSITION,9,7,0,9,False,False,NIL,8,UP,3
DOWN,9,8,0,9,False,False,DOWN,9,DOWN,3
PRINT_POSITION,9,8,0,9,False,False,NIL,9,DOWN,3
UP,9,7,0,9,False,False,UP,10,UP,3
PRINT_POSITION,9,7,0,9,False,False,NIL,10,UP,3
DOWN,9,8,0,9,False,False,DOWN,11,DOWN,3
PRINT_POSITION,9,8,0,9,False,False,NIL,11,DOWN,3
UP,9,7,0,9,False,False,UP,12,UP,3
PRINT_POSITION,9,7,0,9,False,False,NIL,12,UP,3
DOWN,9,8,0,9,False,False,DOWN,13,DOWN,3
PRINT_POSITION,9,8,0,9,False,False,NIL,13,DOWN,3
RIGHT,10,8,0,9,False,False,RIGHT,14,RIGHT,3
PRINT_POSITION,10,8,0,9,False,False,NIL,14,RIGHT,4
UP,10,7,0,9,False,False,UP,15,UP,4
PRINT_POSITION,10,7,0,9,False,False,NIL,15,UP,5
UP,10,6,0,9,False,False,UP,16,UP,5
PRINT_POSITION,10,6,0,9,False,False,NIL,16,UP,6
LEFT,9,6,0,9,False,False,LEFT,17,LEFT,6
PRINT_POSITION,9,6,0,9,False,False,NIL,17,LEFT,7
B,9,6,0,9,False,False,B,18,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,18,LEFT,7
B,9,6,0,9,False,False,B,19,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,19,LEFT,7
B,9,6,0,9,False,False,B,20,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,20,LEFT,7
B,9,6,0,9,False,False,B,21,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,21,LEFT,7
B,9,6,0,9,False,False,B,22,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,22,LEFT,7
B,9,6,0,9,False,False,B,23,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,23,LEFT,7
B,9,6,0,9,False,False,B,24,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,24,LEFT,7
B,9,6,0,9,False,False,B,25,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,25,LEFT,7
B,9,6,0,9,False,False,B,26,LEFT,7
PRINT_POSITION,9,6,0,9,False,False,NIL,26,LEFT,7
