inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
DOWN,9,11,0,9,False,False,DOWN,1,DOWN,0
PRINT_POSITION,9,11,0,9,False,False,NIL,1,DOWN,0.9
DOWN,9,12,0,9,False,False,DOWN,2,DOWN,0.9
PRINT_POSITION,9,12,0,9,False,False,NIL,2,DOWN,1.7999999999999998
DOWN,9,12,0,9,False,False,DOWN,3,DOWN,1.7999999999999998
PRINT_POSITION,9,12,0,9,False,False,NIL,3,DOWN,1.6999999999999997
DOWN,9,12,0,9,False,False,DOWN,4,DOWN,1.6999999999999997
PRINT_POSITION,9,12,0,9,False,False,NIL,4,DOWN,1.5999999999999996
DOWN,9,12,0,9,False,False,DOWN,5,DOWN,1.5999999999999996
PRINT_POSITION,9,12,0,9,False,False,NIL,5,DOWN,1.4999999999999996
DOWN,9,12,0,9,False,False,DOWN,6,DOWN,1.4999999999999996
PRINT_POSITION,9,12,0,9,False,False,NIL,6,DOWN,1.3999999999999995
DOWN,9,12,0,9,False,False,DOWN,7,DOWN,1.3999999999999995
PRINT_POSITION,9,12,0,9,False,False,NIL,7,DOWN,1.2999999999999994
DOWN,9,12,0,9,False,False,DOWN,8,DOWN,1.2999999999999994
PRINT_POSITION,9,12,0,9,False,False,NIL,8,DOWN,1.1999999999999993
DOWN,9,12,0,9,False,False,DOWN,9,DOWN,1.1999999999999993
PRINT_POSITION,9,12,0,9,False,False,NIL,9,DOWN,1.0999999999999992
RIGHT,10,12,0,9,False,False,RIGHT,10,RIGHT,1.0999999999999992
PRINT_POSITION,10,12,0,9,False,False,NIL,10,RIGHT,1.9999999999999991
A,10,12,0,9,False,False,A,11,RIGHT,1.9999999999999991
PRINT_POSITION,10,12,0,9,False,False,NIL,11,RIGHT,1.899999999999999
UP,10,11,0,9,False,False,UP,12,UP,1.899999999999999
PRINT_POSITION,10,11,0,9,False,False,NIL,12,UP,2.799999999999999
UP,10,10,0,9,False,False,UP,13,UP,2.799999999999999
PRINT_POSITION,10,10,0,9,False,False,NIL,13,UP,3.699999999999999
RIGHT,11,10,0,9,False,False,RIGHT,14,RIGHT,3.699999999999999
PRINT_POSITION,11,10,0,9,False,False,NIL,14,RIGHT,4.6
UP,11,9,0,9,False,False,UP,15,UP,4.6
PRINT_POSITION,11,9,0,9,False,False,NIL,15,UP,5.5
RIGHT,12,9,0,9,False,False,RIGHT,16,RIGHT,5.5
PRINT_POSITION,12,9,0,9,False,False,NIL,16,RIGHT,6.4
LEFT,11,9,0,9,False,False,LEFT,17,LEFT,6.4
PRINT_POSITION,11,9,0,9,False,False,NIL,17,LEFT,6.300000000000001
LEFT,10,9,0,9,False,False,LEFT,18,LEFT,6.300000000000001
PRINT_POSITION,10,9,0,9,False,False,NIL,18,LEFT,7.200000000000001
DOWN,10,10,0,9,False,False,DOWN,19,DOWN,7.200000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,19,DOWN,7.100000000000001
RIGHT,11,10,0,9,False,False,RIGHT,20,RIGHT,7.100000000000001
PRINT_POSITION,11,10,0,9,False,False,NIL,20,RIGHT,7.000000000000002
UP,11,9,0,9,False,False,UP,21,UP,7.000000000000002
PRINT_POSITION,11,9,0,9,False,False,NIL,21,UP,6.900000000000002
RIGHT,12,9,0,9,False,False,RIGHT,22,RIGHT,6.900000000000002
PRINT_POSITION,12,9,0,9,False,False,NIL,22,RIGHT,6.8000000000000025
LEFT,11,9,0,9,False,False,LEFT,23,LEFT,6.8000000000000025
PRINT_POSITION,11,9,0,9,False,False,NIL,23,LEFT,6.700000000000003
LEFT,10,9,0,9,False,False,LEFT,24,LEFT,6.700000000000003
PRINT_POSITION,10,9,0,9,False,False,NIL,24,LEFT,6.600000000000003
LEFT,9,9,0,9,False,False,LEFT,25,LEFT,6.600000000000003
PRINT_POSITION,9,9,0,9,False,False,NIL,25,LEFT,7.5000000000000036
DOWN,9,10,0,9,False,False,DOWN,26,DOWN,7.5000000000000036
PRINT_POSITION,9,10,0,9,False,False,NIL,26,DOWN,8.400000000000004
DOWN,9,11,0,9,False,False,DOWN,27,DOWN,8.400000000000004
PRINT_POSITION,9,11,0,9,False,False,NIL,27,DOWN,8.300000000000004
DOWN,9,12,0,9,False,False,DOWN,28,DOWN,8.300000000000004
PRINT_POSITION,9,12,0,9,False,False,NIL,28,DOWN,8.200000000000005
DOWN,9,12,0,9,False,False,DOWN,29,DOWN,8.200000000000005
PRINT_POSITION,9,12,0,9,False,False,NIL,29,DOWN,8.100000000000005
DOWN,9,12,0,9,False,False,DOWN,30,DOWN,8.100000000000005
PRINT_POSITION,9,12,0,9,False,False,NIL,30,DOWN,8.000000000000005
LEFT,8,12,0,9,False,False,LEFT,31,LEFT,8.000000000000005
PRINT_POSITION,8,12,0,9,False,False,NIL,31,LEFT,8.900000000000006
DOWN,8,12,0,9,False,False,DOWN,32,DOWN,8.900000000000006
PRINT_POSITION,8,12,0,9,False,False,NIL,32,DOWN,8.800000000000006
LEFT,7,12,0,9,False,False,LEFT,33,LEFT,8.800000000000006
PRINT_POSITION,7,12,0,9,False,False,NIL,33,LEFT,9.700000000000006
B,7,12,0,9,False,False,B,34,LEFT,9.700000000000006
PRINT_POSITION,7,12,0,9,False,False,NIL,34,LEFT,9.600000000000007
DOWN,7,12,0,9,False,False,DOWN,35,DOWN,9.600000000000007
PRINT_POSITION,7,12,0,9,False,False,NIL,35,DOWN,9.500000000000007
B,7,12,0,9,False,False,B,36,DOWN,9.500000000000007
PRINT_POSITION,7,12,0,9,False,False,NIL,36,DOWN,9.400000000000007
B,7,12,0,9,False,False,B,37,DOWN,9.400000000000007
PRINT_POSITION,7,12,0,9,False,False,NIL,37,DOWN,9.300000000000008
B,7,12,0,9,False,False,B,38,DOWN,9.300000000000008
PRINT_POSITION,7,12,0,9,False,False,NIL,38,DOWN,9.200000000000008
B,7,12,0,9,False,False,B,39,DOWN,9.200000000000008
PRINT_POSITION,7,12,0,9,False,False,NIL,39,DOWN,9.100000000000009
B,7,12,0,9,False,False,B,40,DOWN,9.100000000000009
PRINT_POSITION,7,12,0,9,False,False,NIL,40,DOWN,9.000000000000009
B,7,12,0,9,False,False,B,41,DOWN,9.000000000000009
PRINT_POSITION,7,12,0,9,False,False,NIL,41,DOWN,8.90000000000001
B,7,12,0,9,False,False,B,42,DOWN,8.90000000000001
PRINT_POSITION,7,12,0,9,False,False,NIL,42,DOWN,8.80000000000001
B,7,12,0,9,False,False,B,43,DOWN,8.80000000000001
PRINT_POSITION,7,12,0,9,False,False,NIL,43,DOWN,8.70000000000001
B,7,12,0,9,False,False,B,44,DOWN,8.70000000000001
PRINT_POSITION,7,12,0,9,False,False,NIL,44,DOWN,8.60000000000001
B,7,12,0,9,False,False,B,45,DOWN,8.60000000000001
PRINT_POSITION,7,12,0,9,False,False,NIL,45,DOWN,8.50000000000001
B,7,12,0,9,False,False,B,46,DOWN,8.50000000000001
PRINT_POSITION,7,12,0,9,False,False,NIL,46,DOWN,8.400000000000011
B,7,12,0,9,False,False,B,47,DOWN,8.400000000000011
PRINT_POSITION,7,12,0,9,False,False,NIL,47,DOWN,8.300000000000011
A,7,12,0,9,False,False,A,48,DOWN,8.300000000000011
PRINT_POSITION,7,12,0,9,False,False,NIL,48,DOWN,8.200000000000012
B,7,12,0,9,False,False,B,49,DOWN,8.200000000000012
PRINT_POSITION,7,12,0,9,False,False,NIL,49,DOWN,8.100000000000012
B,7,12,0,9,False,False,B,50,DOWN,8.100000000000012
PRINT_POSITION,7,12,0,9,False,False,NIL,50,DOWN,8.000000000000012
B,7,12,0,9,False,False,B,51,DOWN,8.000000000000012
PRINT_POSITION,7,12,0,9,False,False,NIL,51,DOWN,7.900000000000013
B,7,12,0,9,False,False,B,52,DOWN,7.900000000000013
PRINT_POSITION,7,12,0,9,False,False,NIL,52,DOWN,7.800000000000013
B,7,12,0,9,False,False,B,53,DOWN,7.800000000000013
PRINT_POSITION,7,12,0,9,False,False,NIL,53,DOWN,7.7000000000000135
B,7,12,0,9,False,False,B,54,DOWN,7.7000000000000135
PRINT_POSITION,7,12,0,9,False,False,NIL,54,DOWN,7.600000000000014
B,7,12,0,9,False,False,B,55,DOWN,7.600000000000014
PRINT_POSITION,7,12,0,9,False,False,NIL,55,DOWN,7.500000000000014
B,7,12,0,9,False,False,B,56,DOWN,7.500000000000014
PRINT_POSITION,7,12,0,9,False,False,NIL,56,DOWN,7.400000000000015
B,7,12,0,9,False,False,B,57,DOWN,7.400000000000015
PRINT_POSITION,7,12,0,9,False,False,NIL,57,DOWN,7.300000000000015
RIGHT,8,12,0,9,False,False,RIGHT,58,RIGHT,7.300000000000015
PRINT_POSITION,8,12,0,9,False,False,NIL,58,RIGHT,7.200000000000015
A,8,12,0,9,False,False,A,59,RIGHT,7.200000000000015
PRINT_POSITION,8,12,0,9,False,False,NIL,59,RIGHT,7.100000000000016
A,8,12,0,9,False,False,A,60,RIGHT,7.100000000000016
