inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
UP,9,9,0,9,False,False,UP,1,UP,0
PRINT_POSITION,9,9,0,9,False,False,NIL,1,UP,1
DOWN,9,10,0,9,False,False,DOWN,2,DOWN,1
PRINT_POSITION,9,10,0,9,False,False,NIL,2,DOWN,2
LEFT,8,10,0,9,False,False,LEFT,3,LEFT,2
PRINT_POSITION,8,10,0,9,False,False,NIL,3,LEFT,3
LEFT,7,10,0,9,False,False,LEFT,4,LEFT,3
PRINT_POSITION,7,10,0,9,False,False,NIL,4,LEFT,4
LEFT,6,10,0,9,False,False,LEFT,5,LEFT,4
PRINT_POSITION,6,10,0,9,False,False,NIL,5,LEFT,5
LEFT,5,10,0,9,False,False,LEFT,6,LEFT,5
PRINT_POSITION,5,10,0,9,False,False,NIL,6,LEFT,6
A,5,10,0,9,False,False,A,7,LEFT,6
PRINT_POSITION,5,10,0,9,False,False,NIL,7,LEFT,6
LEFT,4,10,0,9,False,False,LEFT,8,LEFT,6
PRINT_POSITION,4,10,0,9,False,False,NIL,8,LEFT,7
UP,4,9,0,9,False,False,UP,9,UP,7
PRINT_POSITION,4,9,0,9,False,False,NIL,9,UP,8
UP,4,9,0,9,False,False,UP,10,UP,8
PRINT_POSITION,4,9,0,9,False,False,NIL,10,UP,8
A,4,9,0,9,False,False,A,11,UP,8
PRINT_POSITION,4,9,0,9,False,False,NIL,11,UP,8
LEFT,3,9,0,9,False,False,LEFT,12,LEFT,8
PRINT_POSITION,3,9,0,9,False,False,NIL,12,LEFT,9
B,3,9,0,9,False,False,B,13,LEFT,9
PRINT_POSITION,3,9,0,9,False,False,NIL,13,LEFT,9
DOWN,3,10,0,9,False,False,DOWN,14,DOWN,9
PRINT_POSITION,3,10,0,9,False,False,NIL,14,DOWN,10
RIGHT,4,10,0,9,False,False,RIGHT,15,RIGHT,10
PRINT_POSITION,4,10,0,9,False,False,NIL,15,RIGHT,10
A,4,10,0,9,False,False,A,16,RIGHT,10
PRINT_POSITION,4,10,0,9,False,False,NIL,16,RIGHT,10
RIGHT,5,10,0,9,False,False,RIGHT,17,RIGHT,10
PRINT_POSITION,5,10,0,9,False,False,NIL,17,RIGHT,10
UP,5,9,0,9,False,False,UP,18,UP,10
PRINT_POSITION,5,9,0,9,False,False,NIL,18,UP,11
A,5,9,0,9,False,False,A,19,UP,11
PRINT_POSITION,5,9,0,9,False,False,NIL,19,UP,11
A,5,9,0,9,False,False,A,20,UP,11
PRINT_POSITION,5,9,0,9,False,False,NIL,20,UP,11
UP,5,8,0,9,False,False,UP,21,UP,11
PRINT_POSITION,5,8,0,9,False,False,NIL,21,UP,12
B,5,8,0,9,False,False,B,22,UP,12
PRINT_POSITION,5,8,0,9,False,False,NIL,22,UP,12
B,5,8,0,9,False,False,B,23,UP,12
PRINT_POSITION,5,8,0,9,False,False,NIL,23,UP,12
A,8,8,1,0,False,False,A,24,UP,12
PRINT_POSITION,8,8,1,0,False,False,NIL,24,UP,13
RIGHT,8,8,1,0,False,False,RIGHT,25,RIGHT,13
PRINT_POSITION,8,8,1,0,False,False,NIL,25,RIGHT,13
B,8,8,1,0,False,False,B,26,RIGHT,13
