inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
UP,9,9,0,9,False,False,UP,1,UP,0
PRINT_POSITION,9,9,0,9,False,False,NIL,1,UP,0.99
DOWN,9,10,0,9,False,False,DOWN,2,DOWN,0.99
PRINT_POSITION,9,10,0,9,False,False,NIL,2,DOWN,1.98
UP,9,9,0,9,False,False,UP,3,UP,1.98
PRINT_POSITION,9,9,0,9,False,False,NIL,3,UP,1.97
RIGHT,10,9,0,9,False,False,RIGHT,4,RIGHT,1.97
PRINT_POSITION,10,9,0,9,False,False,NIL,4,RIGHT,2.96
RIGHT,11,9,0,9,False,False,RIGHT,5,RIGHT,2.96
PRINT_POSITION,11,9,0,9,False,False,NIL,5,RIGHT,3.95
LEFT,10,9,0,9,False,False,LEFT,6,LEFT,3.95
PRINT_POSITION,10,9,0,9,False,False,NIL,6,LEFT,3.9400000000000004
DOWN,10,10,0,9,False,False,DOWN,7,DOWN,3.9400000000000004
PRINT_POSITION,10,10,0,9,False,False,NIL,7,DOWN,4.930000000000001
DOWN,10,11,0,9,False,False,DOWN,8,DOWN,4.930000000000001
PRINT_POSITION,10,11,0,9,False,False,NIL,8,DOWN,5.920000000000001
UP,10,10,0,9,False,False,UP,9,UP,5.920000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,9,UP,5.910000000000001
DOWN,10,11,0,9,False,False,DOWN,10,DOWN,5.910000000000001
PRINT_POSITION,10,11,0,9,False,False,NIL,10,DOWN,5.900000000000001
UP,10,10,0,9,False,False,UP,11,UP,5.900000000000001
PRINT_POSITION,10,10,0,9,False,False,NIL,11,UP,5.8900000000000015
DOWN,10,11,0,9,False,False,DOWN,12,DOWN,5.8900000000000015
PRINT_POSITION,10,11,0,9,False,False,NIL,12,DOWN,5.880000000000002
UP,10,10,0,9,False,False,UP,13,UP,5.880000000000002
PRINT_POSITION,10,10,0,9,False,False,NIL,13,UP,5.870000000000002
DOWN,10,11,0,9,False,False,DOWN,14,DOWN,5.870000000000002
PRINT_POSITION,10,11,0,9,False,False,NIL,14,DOWN,5.860000000000002
UP,10,10,0,9,False,False,UP,15,UP,5.860000000000002
PRINT_POSITION,10,10,0,9,False,False,NIL,15,UP,5.850000000000002
DOWN,10,11,0,9,False,False,DOWN,16,DOWN,5.850000000000002
PRINT_POSITION,10,11,0,9,False,False,NIL,16,DOWN,5.8400000000000025
UP,10,10,0,9,False,False,UP,17,UP,5.8400000000000025
PRINT_POSITION,10,10,0,9,False,False,NIL,17,UP,5.830000000000003
DOWN,10,11,0,9,False,False,DOWN,18,DOWN,5.830000000000003
PRINT_POSITION,10,11,0,9,False,False,NIL,18,DOWN,5.820000000000003
UP,10,10,0,9,False,False,UP,19,UP,5.820000000000003
PRINT_POSITION,10,10,0,9,False,False,NIL,19,UP,5.810000000000003
DOWN,10,11,0,9,False,False,DOWN,20,DOWN,5.810000000000003
PRINT_POSITION,10,11,0,9,False,False,NIL,20,DOWN,5.800000000000003
UP,10,10,0,9,False,False,UP,21,UP,5.800000000000003
PRINT_POSITION,10,10,0,9,False,False,NIL,21,UP,5.790000000000004
DOWN,10,11,0,9,False,False,DOWN,22,DOWN,5.790000000000004
