inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
DOWN,9,11,0,9,False,False,DOWN,1,DOWN,0
PRINT_POSITION,9,11,0,9,False,False,NIL,1,DOWN,0.9
DOWN,9,12,0,9,False,False,DOWN,2,DOWN,0.9
PRINT_POSITION,9,12,0,9,False,False,NIL,2,DOWN,1.7999999999999998
DOWN,9,12,0,9,False,False,DOWN,3,DOWN,1.7999999999999998
PRINT_POSITION,9,12,0,9,False,False,NIL,3,DOWN,1.6999999999999997
UP,9,11,0,9,False,False,UP,4,UP,1.6999999999999997
PRINT_POSITION,9,11,0,9,False,False,NIL,4,UP,1.5999999999999996
A,9,11,0,9,False,False,A,5,UP,1.5999999999999996
PRINT_POSITION,9,11,0,9,False,False,NIL,5,UP,1.4999999999999996
A,9,11,0,9,False,False,A,6,UP,1.4999999999999996
PRINT_POSITION,9,11,0,9,False,False,NIL,6,UP,1.3999999999999995
RIGHT,10,11,0,9,False,False,RIGHT,7,RIGHT,1.3999999999999995
PRINT_POSITION,10,11,0,9,False,False,NIL,7,RIGHT,2.2999999999999994
UP,10,10,0,9,False,False,UP,8,UP,2.2999999999999994
PRINT_POSITION,10,10,0,9,False,False,NIL,8,UP,3.1999999999999993
DOWN,10,11,0,9,False,False,DOWN,9,DOWN,3.1999999999999993
PRINT_POSITION,10,11,0,9,False,False,NIL,9,DOWN,3.099999999999999
UP,10,10,0,9,False,False,UP,10,UP,3.099999999999999
PRINT_POSITION,10,10,0,9,False,False,NIL,10,UP,2.999999999999999
RIGHT,11,10,0,9,False,False,RIGHT,11,RIGHT,2.999999999999999
PRINT_POSITION,11,10,0,9,False,False,NIL,11,RIGHT,3.899999999999999
UP,11,9,0,9,False,False,UP,12,UP,3.899999999999999
PRINT_POSITION,11,9,0,9,False,False,NIL,12,UP,4.799999999999999
RIGHT,12,9,0,9,False,False,RIGHT,13,RIGHT,4.799999999999999
PRINT_POSITION,12,9,0,9,False,False,NIL,13,RIGHT,5.699999999999999
B,12,9,0,9,False,False,B,14,RIGHT,5.699999999999999
PRINT_POSITION,12,9,0,9,False,False,NIL,14,RIGHT,5.6
B,12,9,0,9,False,False,B,15,RIGHT,5.6
PRINT_POSITION,12,9,0,9,False,False,NIL,15,RIGHT,5.5
LEFT,11,9,0,9,False,False,LEFT,16,LEFT,5.5
PRINT_POSITION,11,9,0,9,False,False,NIL,16,LEFT,5.4
A,11,9,0,9,False,False,A,17,LEFT,5.4
PRINT_POSITION,11,9,0,9,False,False,NIL,17,LEFT,5.300000000000001
A,11,9,0,9,False,False,A,18,LEFT,5.300000000000001
PRINT_POSITION,11,9,0,9,False,False,NIL,18,LEFT,5.200000000000001
A,11,9,0,9,False,False,A,19,LEFT,5.200000000000001
PRINT_POSITION,11,9,0,9,False,False,NIL,19,LEFT,5.100000000000001
A,11,9,0,9,False,False,A,20,LEFT,5.100000000000001
PRINT_POSITION,11,9,0,9,False,False,NIL,20,LEFT,5.000000000000002
A,11,9,0,9,False,False,A,21,LEFT,5.000000000000002
PRINT_POSITION,11,9,0,9,False,False,NIL,21,LEFT,4.900000000000002
A,11,9,0,9,False,False,A,22,LEFT,4.900000000000002
PRINT_POSITION,11,9,0,9,False,False,NIL,22,LEFT,4.8000000000000025
A,11,9,0,9,False,False,A,23,LEFT,4.8000000000000025
PRINT_POSITION,11,9,0,9,False,False,NIL,23,LEFT,4.700000000000003
UP,11,8,0,9,False,False,UP,24,UP,4.700000000000003
PRINT_POSITION,11,8,0,9,False,False,NIL,24,UP,5.600000000000003
LEFT,10,8,0,9,False,False,LEFT,25,LEFT,5.600000000000003
PRINT_POSITION,10,8,0,9,False,False,NIL,25,LEFT,6.5000000000000036
B,10,8,0,9,False,False,B,26,LEFT,6.5000000000000036
PRINT_POSITION,10,8,0,9,False,False,NIL,26,LEFT,6.400000000000004
A,10,8,0,9,False,False,A,27,LEFT,6.400000000000004
PRINT_POSITION,10,8,0,9,False,False,NIL,27,LEFT,6.300000000000004
A,10,8,0,9,False,False,A,28,LEFT,6.300000000000004
PRINT_POSITION,10,8,0,9,False,False,NIL,28,LEFT,6.200000000000005
A,10,8,0,9,False,False,A,29,LEFT,6.200000000000005
PRINT_POSITION,10,8,0,9,False,False,NIL,29,LEFT,6.100000000000005
A,10,8,0,9,False,False,A,30,LEFT,6.100000000000005
PRINT_POSITION,10,8,0,9,False,False,NIL,30,LEFT,6.000000000000005
A,10,8,0,9,False,False,A,31,LEFT,6.000000000000005
PRINT_POSITION,10,8,0,9,False,False,NIL,31,LEFT,5.900000000000006
A,10,8,0,9,False,False,A,32,LEFT,5.900000000000006
PRINT_POSITION,10,8,0,9,False,False,NIL,32,LEFT,5.800000000000006
A,10,8,0,9,False,False,A,33,LEFT,5.800000000000006
PRINT_POSITION,10,8,0,9,False,False,NIL,33,LEFT,5.700000000000006
A,10,8,0,9,False,False,A,34,LEFT,5.700000000000006
PRINT_POSITION,10,8,0,9,False,False,NIL,34,LEFT,5.600000000000007
DOWN,10,9,0,9,False,False,DOWN,35,DOWN,5.600000000000007
PRINT_POSITION,10,9,0,9,False,False,NIL,35,DOWN,6.500000000000007
UP,10,8,0,9,False,False,UP,36,UP,6.500000000000007
PRINT_POSITION,10,8,0,9,False,False,NIL,36,UP,6.4000000000000075
UP,10,7,0,9,False,False,UP,37,UP,6.4000000000000075
PRINT_POSITION,10,7,0,9,False,False,NIL,37,UP,7.300000000000008
UP,10,6,0,9,False,False,UP,38,UP,7.300000000000008
PRINT_POSITION,10,6,0,9,False,False,NIL,38,UP,8.200000000000008
RIGHT,11,6,0,9,False,False,RIGHT,39,RIGHT,8.200000000000008
PRINT_POSITION,11,6,0,9,False,False,NIL,39,RIGHT,9.100000000000009
RIGHT,12,6,0,9,False,False,RIGHT,40,RIGHT,9.100000000000009
PRINT_POSITION,12,6,0,9,False,False,NIL,40,RIGHT,10.000000000000009
UP,12,5,0,9,False,False,UP,41,UP,10.000000000000009
PRINT_POSITION,12,5,0,9,False,False,NIL,41,UP,10.90000000000001
A,12,5,0,9,False,False,A,42,UP,10.90000000000001
PRINT_POSITION,12,5,0,9,False,False,NIL,42,UP,10.80000000000001
A,12,5,0,9,False,False,A,43,UP,10.80000000000001
PRINT_POSITION,12,5,0,9,False,False,NIL,43,UP,10.70000000000001
A,12,5,0,9,False,False,A,44,UP,10.70000000000001
PRINT_POSITION,12,5,0,9,False,False,NIL,44,UP,10.60000000000001
A,12,5,0,9,False,False,A,45,UP,10.60000000000001
PRINT_POSITION,12,5,0,9,False,False,NIL,45,UP,10.50000000000001
UP,12,4,0,9,False,False,UP,46,UP,10.50000000000001
PRINT_POSITION,12,4,0,9,False,False,NIL,46,UP,11.400000000000011
RIGHT,13,4,0,9,False,False,RIGHT,47,RIGHT,11.400000000000011
PRINT_POSITION,13,4,0,9,False,False,NIL,47,RIGHT,12.300000000000011
UP,13,3,0,9,False,False,UP,48,UP,12.300000000000011
PRINT_POSITION,13,3,0,9,False,False,NIL,48,UP,13.200000000000012
B,13,3,0,9,False,False,B,49,UP,13.200000000000012
PRINT_POSITION,13,3,0,9,False,False,NIL,49,UP,13.100000000000012
LEFT,12,3,0,9,False,False,LEFT,50,LEFT,13.100000000000012
PRINT_POSITION,12,3,0,9,False,False,NIL,50,LEFT,14.000000000000012
UP,12,2,0,9,False,False,UP,51,UP,14.000000000000012
PRINT_POSITION,12,2,0,9,False,False,NIL,51,UP,14.900000000000013
UP,12,2,0,9,False,False,UP,52,UP,14.900000000000013
PRINT_POSITION,12,2,0,9,False,False,NIL,52,UP,14.800000000000013
DOWN,12,3,0,9,False,False,DOWN,53,DOWN,14.800000000000013
PRINT_POSITION,12,3,0,9,False,False,NIL,53,DOWN,14.700000000000014
DOWN,12,4,0,9,False,False,DOWN,54,DOWN,14.700000000000014
PRINT_POSITION,12,4,0,9,False,False,NIL,54,DOWN,14.600000000000014
UP,12,3,0,9,False,False,UP,55,UP,14.600000000000014
PRINT_POSITION,12,3,0,9,False,False,NIL,55,UP,14.500000000000014
A,12,3,0,9,False,False,A,56,UP,14.500000000000014
PRINT_POSITION,12,3,0,9,False,False,NIL,56,UP,14.400000000000015
A,12,3,0,9,False,False,A,57,UP,14.400000000000015
PRINT_POSITION,12,3,0,9,False,False,NIL,57,UP,14.300000000000015
LEFT,11,3,0,9,False,False,LEFT,58,LEFT,14.300000000000015
PRINT_POSITION,11,3,0,9,False,False,NIL,58,LEFT,15.200000000000015
B,11,3,0,9,False,False,B,59,LEFT,15.200000000000015
PRINT_POSITION,11,3,0,9,False,False,NIL,59,LEFT,15.100000000000016
B,11,3,0,9,False,False,B,60,LEFT,15.100000000000016
PRINT_POSITION,11,3,0,9,False,False,NIL,60,LEFT,15.000000000000016
B,11,3,0,9,False,False,B,61,LEFT,15.000000000000016
PRINT_POSITION,11,3,0,9,False,False,NIL,61,LEFT,14.900000000000016
A,11,3,0,9,False,False,A,62,LEFT,14.900000000000016
