inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,facingDirection,reward
PRINT_POSITION,9,10,0,9,False,False,NIL,0,DOWN,0
UP,9,9,0,9,False,False,UP,1,UP,0
PRINT_POSITION,9,9,0,9,False,False,NIL,1,UP,1
UP,9,8,0,9,False,False,UP,2,UP,1
PRINT_POSITION,9,8,0,9,False,False,NIL,2,UP,2
DOWN,9,9,0,9,False,False,DOWN,3,DOWN,2
PRINT_POSITION,9,9,0,9,False,False,NIL,3,DOWN,2
UP,9,8,0,9,False,False,UP,4,UP,2
PRINT_POSITION,9,8,0,9,False,False,NIL,4,UP,2
UP,9,7,0,9,False,False,UP,5,UP,2
PRINT_POSITION,9,7,0,9,False,False,NIL,5,UP,3
B,9,7,0,9,False,False,B,6,UP,3
PRINT_POSITION,9,7,0,9,False,False,NIL,6,UP,3
UP,9,6,0,9,False,False,UP,7,UP,3
PRINT_POSITION,9,6,0,9,False,False,NIL,7,UP,4
LEFT,8,6,0,9,False,False,LEFT,8,LEFT,4
PRINT_POSITION,8,6,0,9,False,False,NIL,8,LEFT,5
LEFT,7,6,0,9,False,False,LEFT,9,LEFT,5
PRINT_POSITION,7,6,0,9,False,False,NIL,9,LEFT,6
DOWN,7,7,0,9,False,False,DOWN,10,DOWN,6
PRINT_POSITION,7,7,0,9,False,False,NIL,10,DOWN,7
A,7,7,0,9,False,False,A,11,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,11,DOWN,7
RIGHT,7,7,0,9,False,False,RIGHT,12,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,12,DOWN,7
UP,7,7,0,9,False,False,UP,13,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,13,DOWN,7
A,7,7,0,9,False,False,A,14,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,14,DOWN,7
LEFT,7,7,0,9,False,False,LEFT,15,LEFT,7
PRINT_POSITION,7,7,0,9,False,False,NIL,15,LEFT,7
LEFT,7,7,0,9,False,False,LEFT,16,LEFT,7
PRINT_POSITION,7,7,0,9,False,False,NIL,16,LEFT,7
LEFT,7,7,0,9,False,False,LEFT,17,LEFT,7
PRINT_POSITION,7,7,0,9,False,False,NIL,17,LEFT,7
DOWN,7,7,0,9,False,False,DOWN,18,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,18,DOWN,7
A,7,7,0,9,False,False,A,19,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,19,DOWN,7
RIGHT,7,7,0,9,False,False,RIGHT,20,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,20,DOWN,7
A,7,7,0,9,False,False,A,21,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,21,DOWN,7
A,7,7,0,9,False,False,A,22,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,22,DOWN,7
B,7,7,0,9,False,False,B,23,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,23,DOWN,7
A,7,7,0,9,False,False,A,24,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,24,DOWN,7
B,7,7,0,9,False,False,B,25,DOWN,7
PRINT_POSITION,7,7,0,9,False,False,NIL,25,DOWN,7
A,7,7,0,9,False,False,A,26,DOWN,7
