pos_x,pos_y,map_bank,map_num,in_battle,action,q_value
9,10,0,9,0,0,10.416481657567964
9,10,0,9,0,1,5.103299486869432
9,10,0,9,0,2,31.38170353917262
9,10,0,9,0,3,8.097183623857395
9,10,0,9,0,4,11.731742715439136
9,10,0,9,0,5,6.283069539654215
9,11,0,9,0,0,4.147655142664629
9,11,0,9,0,1,34.13131120851239
9,11,0,9,0,2,7.6478568888744
9,11,0,9,0,3,10.278442410366669
9,11,0,9,0,4,1.3565252361288005
9,11,0,9,0,5,6.139585953996297
9,12,0,9,0,0,4.868311555235987
9,12,0,9,0,1,11.90809148922948
9,12,0,9,0,2,101.90480336508384
9,12,0,9,0,3,1.4475809853532002
9,12,0,9,0,4,26.766145488134296
9,12,0,9,0,5,13.708461091734588
8,11,0,9,0,0,28.009889814540458
8,11,0,9,0,1,122.4543137755671
8,11,0,9,0,2,60.41454261678177
8,11,0,9,0,3,12.300074231324995
8,11,0,9,0,4,26.845479102641054
8,11,0,9,0,5,40.24276291804063
7,11,0,9,0,0,52.82821398130749
7,11,0,9,0,1,233.6045205692406
7,11,0,9,0,2,134.9096153925614
7,11,0,9,0,3,64.42545290665856
7,11,0,9,0,4,115.49994175707042
7,11,0,9,0,5,55.02983547266148
7,10,0,9,0,0,14.427866219127814
7,10,0,9,0,1,154.43767178017836
7,10,0,9,0,2,50.365300724772666
7,10,0,9,0,3,6.230267415000134
7,10,0,9,0,4,45.875752343277696
7,10,0,9,0,5,59.16001805302696
8,10,0,9,0,0,0.8926549999999994
8,10,0,9,0,1,31.934577795464296
8,10,0,9,0,2,29.148365446952553
8,10,0,9,0,3,13.876846451637888
8,10,0,9,0,4,67.69821845425162
8,10,0,9,0,5,33.37499243724853
9,9,0,9,0,0,4.383053090754379
9,9,0,9,0,1,10.766921097197585
9,9,0,9,0,2,0.0
9,9,0,9,0,3,12.417972203783417
9,9,0,9,0,4,4.6260650130810514
9,9,0,9,0,5,53.49904695312962
10,9,0,9,0,0,11.041125818036411
10,9,0,9,0,1,3.9682020438957992
10,9,0,9,0,2,10.165716135429513
10,9,0,9,0,3,15.236199754655209
10,9,0,9,0,4,35.44521379632885
10,9,0,9,0,5,19.634577330272343
11,9,0,9,0,0,9.060210172603027
11,9,0,9,0,1,16.956010868292626
11,9,0,9,0,2,9.080505374056669
11,9,0,9,0,3,52.25625708899779
11,9,0,9,0,4,4.658970032031649
11,9,0,9,0,5,7.916060532031646
12,9,0,9,0,0,35.18811857488665
12,9,0,9,0,1,27.222841197986845
12,9,0,9,0,2,27.079511334216946
12,9,0,9,0,3,19.949910344658583
12,9,0,9,0,4,93.68457747366274
12,9,0,9,0,5,26.83108238450849
13,9,0,9,0,0,9.28118555422153
13,9,0,9,0,1,6.433952312828988
13,9,0,9,0,2,27.53305261304058
13,9,0,9,0,3,7.060723909824687
13,9,0,9,0,4,3.2603586815967915
13,9,0,9,0,5,13.36838233700702
13,10,0,9,0,0,9.636548614433934
13,10,0,9,0,1,1.8738126057835338
13,10,0,9,0,2,2.3817087624104136
13,10,0,9,0,3,1.2400000000000002
13,10,0,9,0,4,0.0
13,10,0,9,0,5,0.0
14,10,0,9,0,0,8.52119578682483
14,10,0,9,0,1,2.757774999999999
14,10,0,9,0,2,1.6180808926120858
14,10,0,9,0,3,1.725654712490834
14,10,0,9,0,4,4.359947505232583
14,10,0,9,0,5,10.947350370467417
14,9,0,9,0,0,4.040000000000157
14,9,0,9,0,1,3.2391543925688433
14,9,0,9,0,2,4.343292740000038
14,9,0,9,0,3,9.638765907584503
14,9,0,9,0,4,5.618019905229932
14,9,0,9,0,5,25.94890220645824
15,9,0,9,0,0,23.086335446556532
15,9,0,9,0,1,12.103114858745283
15,9,0,9,0,2,8.956111807871455
15,9,0,9,0,3,12.984793485298322
15,9,0,9,0,4,8.455221327275629
15,9,0,9,0,5,33.73701485339184
16,9,0,9,0,0,55.296359688783504
16,9,0,9,0,1,37.14773481607922
