pos_x,pos_y,map_bank,map_num,in_battle,action,q_value
9,10,0,9,0,0,0.0
9,10,0,9,0,1,1.4284734549325988
9,10,0,9,0,2,0.18
9,10,0,9,0,3,0.0
9,10,0,9,0,4,0.2273210821882604
9,10,0,9,0,5,0.2689600561576947
9,11,0,9,0,0,0.36959886631987454
9,11,0,9,0,1,1.685928138082304
9,11,0,9,0,2,0.6165544108867107
9,11,0,9,0,3,4.651624511852834
9,11,0,9,0,4,0.689076983929688
9,11,0,9,0,5,0.185
10,11,0,9,0,0,2.068672200639499
10,11,0,9,0,1,0.6450000000000001
10,11,0,9,0,2,2.115200024425266
10,11,0,9,0,3,1.3065963077727476
10,11,0,9,0,4,10.295977901191472
10,11,0,9,0,5,0.6977385150734499
11,11,0,9,0,0,3.1328899791059577
11,11,0,9,0,1,1.1805844149999998
11,11,0,9,0,2,1.2322353626003635
11,11,0,9,0,3,0.0
11,11,0,9,0,4,1.3268857897463109
11,11,0,9,0,5,1.311991300897434
10,10,0,9,0,0,1.5198704105
10,10,0,9,0,1,1.9888510304277798
10,10,0,9,0,2,0.0
10,10,0,9,0,3,0.5150000000000002
10,10,0,9,0,4,0.0
10,10,0,9,0,5,0.0
11,10,0,9,0,0,3.981030829347021
11,10,0,9,0,1,1.0168857897463108
11,10,0,9,0,2,0.5609850000000003
11,10,0,9,0,3,0.0
11,10,0,9,0,4,0.0
11,10,0,9,0,5,2.7205505479753307
10,9,0,9,0,0,1.623613648744862
10,9,0,9,0,1,0.4454564477049999
10,9,0,9,0,2,0.0
10,9,0,9,0,3,1.4914468900000002
10,9,0,9,0,4,0.0
10,9,0,9,0,5,0.0
11,9,0,9,0,0,5.723250941973827
11,9,0,9,0,1,1.5235667844753327
11,9,0,9,0,2,0.0
11,9,0,9,0,3,1.5349999999999975
11,9,0,9,0,4,0.0
11,9,0,9,0,5,1.337013642954875
11,8,0,9,0,0,6.248608982800879
11,8,0,9,0,1,1.7634502425399274
11,8,0,9,0,2,3.2709576665616003
11,8,0,9,0,3,0.0
11,8,0,9,0,4,0.0
11,8,0,9,0,5,3.150028024582995
11,7,0,9,0,0,5.332839159899855
11,7,0,9,0,1,5.467992109473928
11,7,0,9,0,2,9.756339027271054
11,7,0,9,0,3,2.3807036214313086
11,7,0,9,0,4,1.8217895084799964
11,7,0,9,0,5,1.8067895084799959
12,7,0,9,0,0,1.08
12,7,0,9,0,1,1.4892036214313085
12,7,0,9,0,2,4.756620362569253
12,7,0,9,0,3,0.0
12,7,0,9,0,4,0.0
12,7,0,9,0,5,0.0
12,6,0,9,0,0,0.0
12,6,0,9,0,1,3.10691999999999
12,6,0,9,0,2,1.16
12,6,0,9,0,3,1.2772485749999998
12,6,0,9,0,4,0.0
12,6,0,9,0,5,2.143925
11,6,0,9,0,0,9.20061411421422
11,6,0,9,0,1,1.3375149999999996
11,6,0,9,0,2,0.0
11,6,0,9,0,3,3.11724857499999
11,6,0,9,0,4,1.9274139849999952
11,6,0,9,0,5,0.0
11,5,0,9,0,0,2.3373265485861796
11,5,0,9,0,1,7.35087044662035
11,5,0,9,0,2,4.101192347989083
11,5,0,9,0,3,0.0
11,5,0,9,0,4,7.648019357664223
11,5,0,9,0,5,3.24843115017936
10,7,0,9,0,0,4.504504605396235
10,7,0,9,0,1,1.5336136487448622
10,7,0,9,0,2,0.0
10,7,0,9,0,3,10.075817694514097
10,7,0,9,0,4,3.049465882389568
10,7,0,9,0,5,0.0
10,6,0,9,0,0,5.819748911894408
10,6,0,9,0,1,0.0
10,6,0,9,0,2,0.0
10,6,0,9,0,3,0.0
10,6,0,9,0,4,1.4249999999999994
10,6,0,9,0,5,0.0
10,5,0,9,0,0,3.4324101881653037
10,5,0,9,0,1,0.0
10,5,0,9,0,2,25.194499809546883
10,5,0,9,0,3,0.0
10,5,0,9,0,4,1.8393899999999985
10,5,0,9,0,5,5.4596923479890815
9,5,0,9,0,0,5.473201086449992
9,5,0,9,0,1,5.947248958429844
9,5,0,9,0,2,0.0
9,5,0,9,0,3,6.439649375630864
9,5,0,9,0,4,14.095096385058568
9,5,0,9,0,5,74.60845851910153
9,6,0,9,0,0,16.995609409908376
9,6,0,9,0,1,0.0
9,6,0,9,0,2,0.0
9,6,0,9,0,3,0.0
9,6,0,9,0,4,0.0
9,6,0,9,0,5,0.0
9,4,0,9,0,0,5.878813716444609
9,4,0,9,0,1,0.0
9,4,0,9,0,2,0.0
9,4,0,9,0,3,2.657606650699453
9,4,0,9,0,4,0.0
9,4,0,9,0,5,0.0
9,3,0,9,0,0,7.053644559699842
9,3,0,9,0,1,2.4720025579280143
9,3,0,9,0,2,0.0
9,3,0,9,0,3,3.2203941706982215
9,3,0,9,0,4,2.503773471444615
9,3,0,9,0,5,0.0
9,2,0,9,0,0,3.014340273839681
9,2,0,9,0,1,0.0
9,2,0,9,0,2,0.0
9,2,0,9,0,3,13.352456005497075
9,2,0,9,0,4,0.0
9,2,0,9,0,5,0.0
10,2,0,9,0,0,21.796867025082193
10,2,0,9,0,1,3.368383144999994
10,2,0,9,0,2,1.594322737442933
10,2,0,9,0,3,22.274152222568958
10,2,0,9,0,4,37.39858083758964
10,2,0,9,0,5,10.111356599552428
10,3,0,9,0,0,11.620143138365897
10,3,0,9,0,1,3.2038429740523355
10,3,0,9,0,2,4.775669595744769
10,3,0,9,0,3,4.418355279133091
10,3,0,9,0,4,0.0
10,3,0,9,0,5,6.927239389355901
11,2,0,9,0,0,130.37590954752156
11,2,0,9,0,1,19.54463316459857
11,2,0,9,0,2,14.270721987866953
11,2,0,9,0,3,10.91973488824705
11,2,0,9,0,4,44.440904002622815
11,2,0,9,0,5,57.00551086497951
11,3,0,9,0,0,24.09203407390812
11,3,0,9,0,1,2.6849999999999947
11,3,0,9,0,2,3.63539417069822
11,3,0,9,0,3,0.0
11,3,0,9,0,4,0.0
11,3,0,9,0,5,0.0
11,1,0,9,0,0,67.92044271586028
11,1,0,9,0,1,127.34679408195711
11,1,0,9,0,2,23.15766434371833
11,1,0,9,0,3,45.38994465514368
11,1,0,9,0,4,88.48826275801227
11,1,0,9,0,5,26.31522402152916
10,1,0,9,0,0,31.961396813391513
10,1,0,9,0,1,3.2259069058291616
10,1,0,9,0,2,18.698059365284553
10,1,0,9,0,3,41.815972355379486
10,1,0,9,0,4,128.49965590518536
10,1,0,9,0,5,31.872487880606386
12,2,0,9,0,0,0.0
12,2,0,9,0,1,2.599999999999996
12,2,0,9,0,2,21.315080350850813
12,2,0,9,0,3,2.689999999999996
12,2,0,9,0,4,0.0
12,2,0,9,0,5,0.0
12,3,0,9,0,0,2.852399999999996
12,3,0,9,0,1,6.399479895941676
12,3,0,9,0,2,0.0
12,3,0,9,0,3,2.269999999999995
12,3,0,9,0,4,0.0
12,3,0,9,0,5,0.0
13,2,0,9,0,0,2.684999999999996
13,2,0,9,0,1,0.0
13,2,0,9,0,2,2.9463099999999955
13,2,0,9,0,3,0.0
13,2,0,9,0,4,0.0
13,2,0,9,0,5,0.0
11,4,0,9,0,0,3.558854026123075
11,4,0,9,0,1,3.0663953283100223
11,4,0,9,0,2,2.7699999999999907
11,4,0,9,0,3,8.033344544616702
11,4,0,9,0,4,3.2769860078797457
11,4,0,9,0,5,8.699131534059333
11,0,0,9,0,0,224.02123453549754
11,0,0,9,0,1,33.68842808969356
11,0,0,9,0,2,20.219036317425854
11,0,0,9,0,3,48.43754876247117
11,0,0,9,0,4,17.38293640288805
11,0,0,9,0,5,41.816307889474096
11,19,0,16,0,0,55.326666945498616
11,19,0,16,0,1,54.17879221903395
11,19,0,16,0,2,8.907471124890009
11,19,0,16,0,3,200.9632843699421
11,19,0,16,0,4,203.73987495568252
11,19,0,16,0,5,730.3736957650933
11,18,0,16,0,0,7.9399999999999995
11,18,0,16,0,1,210.68229014615656
11,18,0,16,0,2,13.484756403960574
11,18,0,16,0,3,0.0
11,18,0,16,0,4,14.577444196668536
11,18,0,16,0,5,0.0
11,17,0,16,0,0,0.0
11,17,0,16,0,1,11.656060000000075
11,17,0,16,0,2,21.054184354056808
11,17,0,16,0,3,14.1043782400647
11,17,0,16,0,4,21.943386740064696
11,17,0,16,0,5,33.57957818247096
10,17,0,16,0,0,197.8385624598966
10,17,0,16,0,1,10.554438896294998
10,17,0,16,0,2,0.0
10,17,0,16,0,3,0.0
10,17,0,16,0,4,45.371448232689914
10,17,0,16,0,5,0.0
10,16,0,16,0,0,893.3478576102298
10,16,0,16,0,1,55.38595807137272
10,16,0,16,0,2,41.98641995859443
10,16,0,16,0,3,58.33340431043308
10,16,0,16,0,4,103.27062199603986
10,16,0,16,0,5,70.6307085788582
11,16,0,16,0,0,277.4068152603639
11,16,0,16,0,1,25.030435213095913
11,16,0,16,0,2,12.671162075856367
11,16,0,16,0,3,11.80124893869953
11,16,0,16,0,4,10.958524395000005
11,16,0,16,0,5,58.63067779742427
11,15,0,16,0,0,172.14810880004146
11,15,0,16,0,1,36.6249285175632
11,15,0,16,0,2,1305.907480452551
11,15,0,16,0,3,282.0689001535213
11,15,0,16,0,4,0.0
11,15,0,16,0,5,380.04247910520763
11,14,0,16,0,0,648.461109710348
11,14,0,16,0,1,278.24148957264265
11,14,0,16,0,2,2106.7972291882306
11,14,0,16,0,3,221.8335443490538
11,14,0,16,0,4,607.8476257820159
11,14,0,16,0,5,350.50732173715477
10,14,0,16,0,0,2289.352429337282
10,14,0,16,0,1,2014.930738438409
10,14,0,16,0,2,1547.2701240645795
10,14,0,16,0,3,1572.0489845072334
10,14,0,16,0,4,2257.0602652782554
10,14,0,16,0,5,2608.1597002155654
9,14,0,16,0,0,1519.2709553272227
9,14,0,16,0,1,958.1833863671411
9,14,0,16,0,2,1308.0158118326135
9,14,0,16,0,3,2012.1853276282075
9,14,0,16,0,4,1239.5565650271433
9,14,0,16,0,5,1289.3185004004297
8,14,0,16,0,0,1763.5017544088903
8,14,0,16,0,1,1034.7223011934266
8,14,0,16,0,2,910.6324887830375
8,14,0,16,0,3,999.1164001412687
8,14,0,16,0,4,1102.6873964323918
8,14,0,16,0,5,1199.3653485775674
8,15,0,16,0,0,1498.6039695653724
8,15,0,16,0,1,148.02510021340447
8,15,0,16,0,2,156.23576998906918
8,15,0,16,0,3,291.553927060499
8,15,0,16,0,4,235.4067340635863
8,15,0,16,0,5,435.0427643404497
7,14,0,16,0,0,46.40455517190021
7,14,0,16,0,1,134.5196338639729
7,14,0,16,0,2,31.25653576710425
7,14,0,16,0,3,1341.0489139130939
7,14,0,16,0,4,391.8358980834699
7,14,0,16,0,5,240.35879818748248
7,13,0,16,0,0,10.240000000000046
7,13,0,16,0,1,38.66611421070557
7,13,0,16,0,2,0.0
7,13,0,16,0,3,8.805000000000012
7,13,0,16,0,4,0.0
7,13,0,16,0,5,0.0
7,15,0,16,0,0,113.51409119245162
7,15,0,16,0,1,18.02853798000003
7,15,0,16,0,2,0.0
7,15,0,16,0,3,686.9051384857212
7,15,0,16,0,4,37.014829850301034
7,15,0,16,0,5,85.38098676957614
7,16,0,16,0,0,78.74707431005754
7,16,0,16,0,1,22.95997857139178
7,16,0,16,0,2,22.070473833145314
7,16,0,16,0,3,18.700830326240254
7,16,0,16,0,4,21.24212712078404
7,16,0,16,0,5,124.5968999360548
8,16,0,16,0,0,456.4879085713842
8,16,0,16,0,1,21.70239468436597
8,16,0,16,0,2,24.02392207720996
8,16,0,16,0,3,24.533640348250778
8,16,0,16,0,4,19.055830326240198
8,16,0,16,0,5,18.960830326240206
6,14,0,16,0,0,20.125210000000216
6,14,0,16,0,1,68.31495227347173
6,14,0,16,0,2,11.901330000000206
6,14,0,16,0,3,0.0
6,14,0,16,0,4,25.976096407497856
6,14,0,16,0,5,41.78726748342404
6,13,0,16,0,0,9.290000000000019
6,13,0,16,0,1,0.0
6,13,0,16,0,2,30.467470777914617
6,13,0,16,0,3,0.0
6,13,0,16,0,4,0.0
6,13,0,16,0,5,0.0
6,12,0,16,0,0,9.38500000000002
6,12,0,16,0,1,0.0
6,12,0,16,0,2,0.0
6,12,0,16,0,3,0.0
6,12,0,16,0,4,0.0
6,12,0,16,0,5,0.0
6,11,0,16,0,0,140.75178073989213
6,11,0,16,0,1,0.0
6,11,0,16,0,2,42.685196175217435
6,11,0,16,0,3,12.286085000000158
6,11,0,16,0,4,23.89775317286553
6,11,0,16,0,5,0.0
6,10,0,16,0,0,24.37977912803401
6,10,0,16,0,1,160.66371059109503
6,10,0,16,0,2,82.65679325907709
6,10,0,16,0,3,11.41500000000014
6,10,0,16,0,4,86.45157676456883
6,10,0,16,0,5,49.59608041824999
6,9,0,16,0,0,111.4395194259282
6,9,0,16,0,1,66.84743217153067
6,9,0,16,0,2,82.70663283588942
6,9,0,16,0,3,116.75392849247534
6,9,0,16,0,4,258.80136340733094
6,9,0,16,0,5,114.9198414316574
6,8,0,16,0,0,0.0
6,8,0,16,0,1,0.0
6,8,0,16,0,2,0.0
6,8,0,16,0,3,21.23330790875519
6,8,0,16,0,4,34.86449657535045
6,8,0,16,0,5,0.0
7,8,0,16,0,0,9.745000000000028
7,8,0,16,0,1,26.030407763955825
7,8,0,16,0,2,0.0
7,8,0,16,0,3,0.0
7,8,0,16,0,4,12.543307908755168
7,8,0,16,0,5,0.0
7,7,0,16,0,0,106.27688195795312
7,7,0,16,0,1,0.0
7,7,0,16,0,2,0.0
7,7,0,16,0,3,9.775000000000032
7,7,0,16,0,4,17.365832281546005
7,7,0,16,0,5,12.613403679260038
8,7,0,16,0,0,9.770000000000032
8,7,0,16,0,1,0.0
8,7,0,16,0,2,0.0
8,7,0,16,0,3,1068.900102139809
8,7,0,16,0,4,0.0
8,7,0,16,0,5,48.48698799030908
9,7,0,16,0,0,9.860000000000033
9,7,0,16,0,1,2933.7912411446378
9,7,0,16,0,2,48.49198799030908
9,7,0,16,0,3,100.25559466219124
9,7,0,16,0,4,0.0
9,7,0,16,0,5,147.50397954679013
9,8,0,16,0,0,1145.911437017634
9,8,0,16,0,1,702.9667124749755
9,8,0,16,0,2,110.14530856667193
9,8,0,16,0,3,119.9072271046078
9,8,0,16,0,4,3781.974181275966
9,8,0,16,0,5,1936.2393581800482
10,8,0,16,0,0,330.18053833734564
10,8,0,16,0,1,9.64500000000008
10,8,0,16,0,2,0.0
10,8,0,16,0,3,0.0
10,8,0,16,0,4,0.0
10,8,0,16,0,5,11.728904931545072
10,7,0,16,0,0,10.110000000000035
10,7,0,16,0,1,0.0
10,7,0,16,0,2,1197.8242013402617
10,7,0,16,0,3,0.0
10,7,0,16,0,4,0.0
10,7,0,16,0,5,0.0
9,9,0,16,0,0,1911.020446486404
9,9,0,16,0,1,0.0
9,9,0,16,0,2,0.0
9,9,0,16,0,3,12.036959174580899
9,9,0,16,0,4,0.0
9,9,0,16,0,5,199.88102420215407
8,8,0,16,0,0,292.24024829966504
8,8,0,16,0,1,9.700000000000081
8,8,0,16,0,2,0.0
8,8,0,16,0,3,0.0
8,8,0,16,0,4,0.0
8,8,0,16,0,5,0.0
10,9,0,16,0,0,12.64605226849341
10,9,0,16,0,1,10.865000000000052
10,9,0,16,0,2,0.0
10,9,0,16,0,3,0.0
10,9,0,16,0,4,0.0
10,9,0,16,0,5,33.60286670927205
8,9,0,16,0,0,10.751491865000089
8,9,0,16,0,1,0.0
8,9,0,16,0,2,0.0
8,9,0,16,0,3,0.0
8,9,0,16,0,4,0.0
8,9,0,16,0,5,0.0
10,0,0,9,0,0,15.008094999999994
10,0,0,9,0,1,67.44179394896153
10,0,0,9,0,2,4.439312955044151
10,0,0,9,0,3,7.471622894423738
10,0,0,9,0,4,0.0
10,0,0,9,0,5,0.0
10,19,0,16,0,0,25.127385621281658
10,19,0,16,0,1,0.0
10,19,0,16,0,2,0.0
10,19,0,16,0,3,0.0
10,19,0,16,0,4,0.0
10,19,0,16,0,5,0.0
10,18,0,16,0,0,57.06418364435872
10,18,0,16,0,1,0.0
10,18,0,16,0,2,0.0
10,18,0,16,0,3,0.0
10,18,0,16,0,4,13.479756403960574
10,18,0,16,0,5,0.0
10,15,0,16,0,0,2298.9768032255706
10,15,0,16,0,1,340.7958665248972
10,15,0,16,0,2,979.4350736899609
10,15,0,16,0,3,476.1836536805299
10,15,0,16,0,4,1270.6052686478845
10,15,0,16,0,5,1192.9008211933929
8,10,0,9,0,0,0.0
8,10,0,9,0,1,1.3351367652638761
8,10,0,9,0,2,0.0
8,10,0,9,0,3,0.0
8,10,0,9,0,4,0.0
8,10,0,9,0,5,0.0
8,11,0,9,0,0,0.9444075030102392
8,11,0,9,0,1,0.37000000000000005
8,11,0,9,0,2,0.0
8,11,0,9,0,3,2.4043549320897215
8,11,0,9,0,4,0.37871215161857547
8,11,0,9,0,5,0.0
8,12,0,9,0,0,1.0620128288071582
8,12,0,9,0,1,0.5747613700000002
8,12,0,9,0,2,0.0
8,12,0,9,0,3,0.0
8,12,0,9,0,4,0.0
8,12,0,9,0,5,0.0
10,12,0,9,0,0,1.800646677104885
10,12,0,9,0,1,2.9560346864999985
10,12,0,9,0,2,0.0
10,12,0,9,0,3,0.0
10,12,0,9,0,4,0.0
