pos_x,pos_y,map_bank,map_num,in_battle,action,q_value
9,10,0,9,0,0,2.925751626436097
9,10,0,9,0,1,30.97659608974775
9,10,0,9,0,2,5.135522578297128
9,10,0,9,0,3,15.330887602580862
9,10,0,9,0,4,14.916152977807325
9,10,0,9,0,5,26.155266803073665
9,11,0,9,0,0,7.167015106357047
9,11,0,9,0,1,8.048428847028887
9,11,0,9,0,2,9.616717770582802
9,11,0,9,0,3,41.39459091126289
9,11,0,9,0,4,17.82866585035794
9,11,0,9,0,5,3.219625776578888
10,11,0,9,0,0,42.45821771981416
10,11,0,9,0,1,6.354529248972717
10,11,0,9,0,2,22.069807732237418
10,11,0,9,0,3,11.218608196395117
10,11,0,9,0,4,19.36468917995287
10,11,0,9,0,5,12.414462662950305
11,11,0,9,0,0,47.02085146424727
11,11,0,9,0,1,13.768645372352845
11,11,0,9,0,2,3.630125016158396
11,11,0,9,0,3,9.373209261391498
11,11,0,9,0,4,44.91302242464018
11,11,0,9,0,5,23.52249673601737
10,10,0,9,0,0,33.39861386668886
10,10,0,9,0,1,26.200507624299675
10,10,0,9,0,2,3.2747023072102053
10,10,0,9,0,3,43.63206257304028
10,10,0,9,0,4,18.933945200478085
10,10,0,9,0,5,29.66856533616413
11,10,0,9,0,0,75.88436307600355
11,10,0,9,0,1,28.559827850412987
11,10,0,9,0,2,27.036082493736885
11,10,0,9,0,3,55.29189133305444
11,10,0,9,0,4,43.377711313522845
11,10,0,9,0,5,30.447124795789254
10,9,0,9,0,0,55.763927403953495
10,9,0,9,0,1,20.57872468927275
10,9,0,9,0,2,26.333412335864914
10,9,0,9,0,3,25.647221714720096
10,9,0,9,0,4,11.401123011552802
10,9,0,9,0,5,22.799628750609926
11,9,0,9,0,0,72.35634915183616
11,9,0,9,0,1,73.26572362866861
11,9,0,9,0,2,47.018831768231315
11,9,0,9,0,3,73.06858247665896
11,9,0,9,0,4,76.62681652767141
11,9,0,9,0,5,71.81875400161884
11,8,0,9,0,0,73.18452144122672
11,8,0,9,0,1,75.85237994373819
11,8,0,9,0,2,18.26462279701316
11,8,0,9,0,3,24.80925071129462
11,8,0,9,0,4,51.59782878401053
11,8,0,9,0,5,55.19529047180126
11,7,0,9,0,0,52.302293648466744
11,7,0,9,0,1,62.20019535617175
11,7,0,9,0,2,64.89215344059684
11,7,0,9,0,3,326.35907570516304
11,7,0,9,0,4,152.33835385011838
11,7,0,9,0,5,145.40337419734948
12,7,0,9,0,0,310.7573169915195
12,7,0,9,0,1,309.3690608994618
12,7,0,9,0,2,314.8938678813585
12,7,0,9,0,3,310.48895292969354
12,7,0,9,0,4,310.8816709883971
12,7,0,9,0,5,312.57993932748474
12,6,0,9,0,0,53.89818149436921
12,6,0,9,0,1,316.2503864836366
12,6,0,9,0,2,75.16044598962529
12,6,0,9,0,3,125.04109444185508
12,6,0,9,0,4,102.68342205075002
12,6,0,9,0,5,180.310944780811
11,6,0,9,0,0,42.39957323004937
11,6,0,9,0,1,137.0056869510176
11,6,0,9,0,2,8.905544399036653
11,6,0,9,0,3,51.804345769852766
11,6,0,9,0,4,10.14724831158617
11,6,0,9,0,5,16.81842377604314
11,5,0,9,0,0,56.29636595918473
11,5,0,9,0,1,25.250315186361068
11,5,0,9,0,2,173.43772000127387
