pos_x,pos_y,map_bank,map_num,in_battle,action,q_value
9,10,0,9,0,0,14.766239140171
9,10,0,9,0,1,5.103299486869432
9,10,0,9,0,2,31.38170353917262
9,10,0,9,0,3,8.097183623857395
9,10,0,9,0,4,11.731742715439136
9,10,0,9,0,5,6.283069539654215
9,11,0,9,0,0,4.147655142664629
9,11,0,9,0,1,34.13131120851239
9,11,0,9,0,2,7.6478568888744
9,11,0,9,0,3,10.278442410366669
9,11,0,9,0,4,1.3565252361288005
9,11,0,9,0,5,6.139585953996297
9,12,0,9,0,0,4.868311555235987
9,12,0,9,0,1,11.90809148922948
9,12,0,9,0,2,101.90480336508384
9,12,0,9,0,3,1.4475809853532002
9,12,0,9,0,4,26.766145488134296
9,12,0,9,0,5,13.708461091734588
8,11,0,9,0,0,28.009889814540458
8,11,0,9,0,1,122.4543137755671
8,11,0,9,0,2,60.41454261678177
8,11,0,9,0,3,12.300074231324995
8,11,0,9,0,4,26.845479102641054
8,11,0,9,0,5,40.24276291804063
7,11,0,9,0,0,52.82821398130749
7,11,0,9,0,1,236.09839433171905
7,11,0,9,0,2,134.9096153925614
7,11,0,9,0,3,64.42545290665856
7,11,0,9,0,4,115.49994175707042
7,11,0,9,0,5,55.02983547266148
7,10,0,9,0,0,14.427866219127814
7,10,0,9,0,1,154.43767178017836
7,10,0,9,0,2,50.365300724772666
7,10,0,9,0,3,6.230267415000134
7,10,0,9,0,4,45.875752343277696
7,10,0,9,0,5,59.16001805302696
8,10,0,9,0,0,0.8926549999999994
8,10,0,9,0,1,31.934577795464296
8,10,0,9,0,2,29.148365446952553
8,10,0,9,0,3,13.876846451637888
8,10,0,9,0,4,67.69821845425162
8,10,0,9,0,5,33.37499243724853
9,9,0,9,0,0,5.143980954281945
9,9,0,9,0,1,10.766921097197585
9,9,0,9,0,2,0.0
9,9,0,9,0,3,12.417972203783417
9,9,0,9,0,4,4.6260650130810514
9,9,0,9,0,5,53.56701235827031
10,9,0,9,0,0,11.041125818036411
10,9,0,9,0,1,13.622249984473516
