pos_x,pos_y,map_bank,map_num,in_battle,action,q_value
9,10,0,9,0,0,0.6722329233141089
9,10,0,9,0,1,7.112974189434957
9,10,0,9,0,2,0.18
9,10,0,9,0,3,0.0
9,10,0,9,0,4,2.1668615306445913
9,10,0,9,0,5,2.869569228267715
9,11,0,9,0,0,2.9651441574136768
9,11,0,9,0,1,5.814934495861605
9,11,0,9,0,2,3.2503068709653755
9,11,0,9,0,3,8.796039868363382
9,11,0,9,0,4,1.7089850792430734
9,11,0,9,0,5,0.7170108266734305
10,11,0,9,0,0,7.683975630639809
10,11,0,9,0,1,1.1381474339634998
10,11,0,9,0,2,4.957495815689086
10,11,0,9,0,3,1.3065963077727476
10,11,0,9,0,4,10.789586025125622
10,11,0,9,0,5,0.6977385150734499
11,11,0,9,0,0,20.451188463958445
11,11,0,9,0,1,9.703713785514267
11,11,0,9,0,2,1.2322353626003635
11,11,0,9,0,3,0.0
11,11,0,9,0,4,3.1645257910684466
11,11,0,9,0,5,10.030709352583237
10,10,0,9,0,0,1.5198704105
10,10,0,9,0,1,1.9888510304277798
10,10,0,9,0,2,0.0
10,10,0,9,0,3,62.94680879229498
10,10,0,9,0,4,1.5818962520123456
10,10,0,9,0,5,0.0
11,10,0,9,0,0,83.65723460326092
11,10,0,9,0,1,20.57041901229544
11,10,0,9,0,2,42.37320803892049
11,10,0,9,0,3,3.3521538292453603
11,10,0,9,0,4,31.31221285745468
11,10,0,9,0,5,40.024792043288535
10,9,0,9,0,0,23.286051167549456
10,9,0,9,0,1,1.9878070549468458
10,9,0,9,0,2,0.0
10,9,0,9,0,3,6.064848282613309
10,9,0,9,0,4,4.379901646902189
10,9,0,9,0,5,0.0
11,9,0,9,0,0,19.147600263958502
11,9,0,9,0,1,83.66657142494203
11,9,0,9,0,2,22.32473880608394
11,9,0,9,0,3,35.95643211649157
11,9,0,9,0,4,10.943752821629502
11,9,0,9,0,5,24.422756636632126
11,8,0,9,0,0,40.95064732258678
11,8,0,9,0,1,31.874166316079354
11,8,0,9,0,2,5.232962327806078
11,8,0,9,0,3,3.550107126544485
11,8,0,9,0,4,3.9818265257361616
11,8,0,9,0,5,10.649316386560857
11,7,0,9,0,0,16.804731758195693
11,7,0,9,0,1,43.9319223814616
11,7,0,9,0,2,13.527641229736208
11,7,0,9,0,3,2.3807036214313086
11,7,0,9,0,4,1.8217895084799964
11,7,0,9,0,5,24.053452008077016
12,7,0,9,0,0,1.08
12,7,0,9,0,1,1.4892036214313085
12,7,0,9,0,2,14.190194808056315
12,7,0,9,0,3,0.0
12,7,0,9,0,4,17.616854510478667
12,7,0,9,0,5,0.0
12,6,0,9,0,0,2.074999999999996
12,6,0,9,0,1,11.85213341589445
12,6,0,9,0,2,1.16
12,6,0,9,0,3,1.2772485749999998
12,6,0,9,0,4,3.158361208173547
12,6,0,9,0,5,5.082893708173547
11,6,0,9,0,0,10.407706619201555
11,6,0,9,0,1,11.342326138596855
11,6,0,9,0,2,4.321767478941708
11,6,0,9,0,3,13.606159125923629
11,6,0,9,0,4,1.9274139849999952
11,6,0,9,0,5,0.0
11,5,0,9,0,0,27.478209164401395
11,5,0,9,0,1,16.04114635725937
11,5,0,9,0,2,80.93055313931106
11,5,0,9,0,3,0.0
11,5,0,9,0,4,7.648019357664223
11,5,0,9,0,5,17.137081377952647
10,7,0,9,0,0,11.130528891531434
10,7,0,9,0,1,3.2358072729997494
10,7,0,9,0,2,2.8515347317882602
10,7,0,9,0,3,16.68673881032823
10,7,0,9,0,4,5.296557133577107
10,7,0,9,0,5,9.783371894910411
10,6,0,9,0,0,36.474279474637584
10,6,0,9,0,1,0.0
10,6,0,9,0,2,7.540148956310663
10,6,0,9,0,3,3.0437077709525058
10,6,0,9,0,4,5.594267478941708
10,6,0,9,0,5,11.674439867932028
10,5,0,9,0,0,12.906287779276884
10,5,0,9,0,1,14.56377808998381
10,5,0,9,0,2,153.67670202352693
10,5,0,9,0,3,13.089914924568802
10,5,0,9,0,4,61.51788740311139
10,5,0,9,0,5,47.26592257965799
9,5,0,9,0,0,19.876886672592693
9,5,0,9,0,1,46.96127887536182
9,5,0,9,0,2,33.921271731781296
9,5,0,9,0,3,54.43508027300954
9,5,0,9,0,4,104.45860449433091
9,5,0,9,0,5,211.75976984850564
9,6,0,9,0,0,105.05412215980616
9,6,0,9,0,1,5.214625919353836
9,6,0,9,0,2,5.070196734308269
9,6,0,9,0,3,2.306155142277541
9,6,0,9,0,4,31.301186375220087
9,6,0,9,0,5,16.58232682236736
9,4,0,9,0,0,7.874243156210426
9,4,0,9,0,1,20.517041441369273
9,4,0,9,0,2,3.631416932268705
9,4,0,9,0,3,29.02419626241313
9,4,0,9,0,4,8.581634208523074
9,4,0,9,0,5,4.61799883481783
9,3,0,9,0,0,10.24017324827406
9,3,0,9,0,1,2.4720025579280143
9,3,0,9,0,2,0.0
9,3,0,9,0,3,6.028748924326617
9,3,0,9,0,4,2.503773471444615
9,3,0,9,0,5,0.0
9,2,0,9,0,0,3.014340273839681
9,2,0,9,0,1,3.273310811410275
9,2,0,9,0,2,0.0
9,2,0,9,0,3,45.97259335240611
9,2,0,9,0,4,0.0
9,2,0,9,0,5,6.215629273804615
10,2,0,9,0,0,126.49702811414201
10,2,0,9,0,1,6.571939001198209
10,2,0,9,0,2,18.17812538108612
10,2,0,9,0,3,53.62954928911377
10,2,0,9,0,4,57.25433667867059
10,2,0,9,0,5,24.191072929004818
10,3,0,9,0,0,16.78139452049104
10,3,0,9,0,1,5.88361368517573
10,3,0,9,0,2,4.775669595744769
10,3,0,9,0,3,4.418355279133091
10,3,0,9,0,4,0.0
10,3,0,9,0,5,6.927239389355901
11,2,0,9,0,0,173.69510293827562
11,2,0,9,0,1,25.22545655873454
11,2,0,9,0,2,36.67029596360795
11,2,0,9,0,3,30.343477498573634
11,2,0,9,0,4,44.440904002622815
11,2,0,9,0,5,92.3285716521299
11,3,0,9,0,0,63.77690101029348
11,3,0,9,0,1,2.6849999999999947
11,3,0,9,0,2,3.63539417069822
11,3,0,9,0,3,0.0
11,3,0,9,0,4,0.0
11,3,0,9,0,5,0.0
11,1,0,9,0,0,113.04681031952916
11,1,0,9,0,1,175.55232868670228
11,1,0,9,0,2,53.044143223401235
11,1,0,9,0,3,81.70058083631311
11,1,0,9,0,4,102.88637877165027
11,1,0,9,0,5,82.057373272474
10,1,0,9,0,0,64.72699465330689
10,1,0,9,0,1,39.69583554965595
10,1,0,9,0,2,159.85832446617204
10,1,0,9,0,3,92.19992405295501
10,1,0,9,0,4,240.105390830499
10,1,0,9,0,5,88.94531496568027
12,2,0,9,0,0,0.0
12,2,0,9,0,1,5.7935485096982084
12,2,0,9,0,2,72.71209558918488
12,2,0,9,0,3,2.689999999999996
12,2,0,9,0,4,8.615224392040894
12,2,0,9,0,5,0.0
12,3,0,9,0,0,11.27238439204089
12,3,0,9,0,1,6.399479895941676
12,3,0,9,0,2,0.0
12,3,0,9,0,3,2.269999999999995
12,3,0,9,0,4,0.0
12,3,0,9,0,5,0.0
13,2,0,9,0,0,2.684999999999996
13,2,0,9,0,1,0.0
13,2,0,9,0,2,2.9463099999999955
13,2,0,9,0,3,0.0
13,2,0,9,0,4,0.0
13,2,0,9,0,5,0.0
11,4,0,9,0,0,12.835826522605362
11,4,0,9,0,1,57.66820207161956
11,4,0,9,0,2,8.439830854347978
11,4,0,9,0,3,8.033344544616702
11,4,0,9,0,4,19.31490480378665
11,4,0,9,0,5,17.37122743929123
11,0,0,9,0,0,337.62268451182615
11,0,0,9,0,1,33.68842808969356
11,0,0,9,0,2,30.044564476618177
11,0,0,9,0,3,74.10076847553054
11,0,0,9,0,4,17.38293640288805
11,0,0,9,0,5,41.816307889474096
11,19,0,16,0,0,55.326666945498616
11,19,0,16,0,1,54.17879221903395
11,19,0,16,0,2,37.774351485798356
11,19,0,16,0,3,262.24874233392654
11,19,0,16,0,4,267.4660757055176
11,19,0,16,0,5,829.1863210415372
11,18,0,16,0,0,7.9399999999999995
11,18,0,16,0,1,274.72660418869884
11,18,0,16,0,2,13.484756403960574
11,18,0,16,0,3,0.0
11,18,0,16,0,4,14.577444196668536
11,18,0,16,0,5,0.0
11,17,0,16,0,0,0.0
11,17,0,16,0,1,11.656060000000075
11,17,0,16,0,2,21.054184354056808
11,17,0,16,0,3,14.1043782400647
11,17,0,16,0,4,21.943386740064696
11,17,0,16,0,5,33.57957818247096
10,17,0,16,0,0,290.5466891401021
10,17,0,16,0,1,10.554438896294998
10,17,0,16,0,2,10.975407747928976
10,17,0,16,0,3,0.0
10,17,0,16,0,4,45.371448232689914
10,17,0,16,0,5,0.0
10,16,0,16,0,0,1685.54177362958
10,16,0,16,0,1,55.38595807137272
10,16,0,16,0,2,41.98641995859443
10,16,0,16,0,3,58.33340431043308
10,16,0,16,0,4,103.27062199603986
10,16,0,16,0,5,201.56562756211326
11,16,0,16,0,0,277.4068152603639
11,16,0,16,0,1,25.030435213095913
11,16,0,16,0,2,12.671162075856367
11,16,0,16,0,3,11.80124893869953
11,16,0,16,0,4,10.958524395000005
11,16,0,16,0,5,58.63067779742427
11,15,0,16,0,0,632.1154928051477
11,15,0,16,0,1,36.6249285175632
11,15,0,16,0,2,3208.598124848209
11,15,0,16,0,3,282.0689001535213
11,15,0,16,0,4,610.8602240869775
11,15,0,16,0,5,952.1123848562771
11,14,0,16,0,0,1062.4410347872367
11,14,0,16,0,1,1426.3378698007912
11,14,0,16,0,2,4825.872747457757
11,14,0,16,0,3,675.1968658266283
11,14,0,16,0,4,2611.3599760347815
11,14,0,16,0,5,1985.2322214039837
10,14,0,16,0,0,4837.7947514166035
10,14,0,16,0,1,4603.730166965464
10,14,0,16,0,2,4456.538339694802
10,14,0,16,0,3,4654.2840421225565
10,14,0,16,0,4,4791.695259979177
10,14,0,16,0,5,4991.707780502808
9,14,0,16,0,0,2149.9996576865824
9,14,0,16,0,1,1430.0069791376688
9,14,0,16,0,2,2034.7882990267065
9,14,0,16,0,3,4707.31501825531
9,14,0,16,0,4,2770.428516898936
9,14,0,16,0,5,2780.4636822824723
8,14,0,16,0,0,2162.177428387925
8,14,0,16,0,1,1593.5872228326048
8,14,0,16,0,2,1299.6774888346333
8,14,0,16,0,3,3148.811583207103
8,14,0,16,0,4,1413.6113996704478
8,14,0,16,0,5,1726.4511943878942
8,15,0,16,0,0,1996.5700114025385
8,15,0,16,0,1,256.941413604317
8,15,0,16,0,2,229.34380405583232
8,15,0,16,0,3,291.553927060499
8,15,0,16,0,4,679.8909586145169
8,15,0,16,0,5,945.1283700523074
7,14,0,16,0,0,74.48407843476389
7,14,0,16,0,1,277.63897445459116
7,14,0,16,0,2,31.25653576710425
7,14,0,16,0,3,1642.7533387698686
7,14,0,16,0,4,391.8358980834699
7,14,0,16,0,5,711.2234675283728
7,13,0,16,0,0,10.240000000000046
7,13,0,16,0,1,324.4102158140649
7,13,0,16,0,2,0.0
7,13,0,16,0,3,8.805000000000012
7,13,0,16,0,4,0.0
7,13,0,16,0,5,0.0
7,15,0,16,0,0,113.51409119245162
7,15,0,16,0,1,18.02853798000003
7,15,0,16,0,2,0.0
7,15,0,16,0,3,1020.1346219712321
7,15,0,16,0,4,37.014829850301034
7,15,0,16,0,5,85.38098676957614
7,16,0,16,0,0,78.74707431005754
7,16,0,16,0,1,45.79592324569615
7,16,0,16,0,2,22.070473833145314
7,16,0,16,0,3,82.08284245303676
7,16,0,16,0,4,21.24212712078404
7,16,0,16,0,5,142.42383073308264
8,16,0,16,0,0,828.95938199201
8,16,0,16,0,1,56.06799215759367
8,16,0,16,0,2,42.96162296315839
8,16,0,16,0,3,24.533640348250778
8,16,0,16,0,4,19.055830326240198
8,16,0,16,0,5,18.960830326240206
6,14,0,16,0,0,20.125210000000216
6,14,0,16,0,1,68.31495227347173
6,14,0,16,0,2,11.901330000000206
6,14,0,16,0,3,0.0
6,14,0,16,0,4,25.976096407497856
