pos_x,pos_y,map_bank,map_num,in_battle,action,q_value
9,10,0,9,0,0,0.095
9,10,0,9,0,1,6.687953773031781
9,10,0,9,0,2,0.18
9,10,0,9,0,3,0.0
9,10,0,9,0,4,2.1668615306445913
9,10,0,9,0,5,2.869569228267715
9,11,0,9,0,0,2.9651441574136768
9,11,0,9,0,1,5.814934495861605
9,11,0,9,0,2,3.2503068709653755
9,11,0,9,0,3,8.169856502084384
9,11,0,9,0,4,0.689076983929688
9,11,0,9,0,5,0.7170108266734305
10,11,0,9,0,0,2.068672200639499
10,11,0,9,0,1,1.1381474339634998
10,11,0,9,0,2,4.957495815689086
10,11,0,9,0,3,1.3065963077727476
10,11,0,9,0,4,10.789586025125622
10,11,0,9,0,5,0.6977385150734499
11,11,0,9,0,0,20.451188463958445
11,11,0,9,0,1,9.703713785514267
11,11,0,9,0,2,1.2322353626003635
11,11,0,9,0,3,0.0
11,11,0,9,0,4,3.1645257910684466
11,11,0,9,0,5,10.030709352583237
10,10,0,9,0,0,1.5198704105
10,10,0,9,0,1,1.9888510304277798
10,10,0,9,0,2,0.0
10,10,0,9,0,3,54.06232979862888
10,10,0,9,0,4,1.5818962520123456
10,10,0,9,0,5,0.0
11,10,0,9,0,0,79.33202554053315
11,10,0,9,0,1,20.57041901229544
11,10,0,9,0,2,37.004133745574094
11,10,0,9,0,3,1.6549999999999951
11,10,0,9,0,4,17.959565614952293
11,10,0,9,0,5,29.302235727108492
10,9,0,9,0,0,23.271756454176142
10,9,0,9,0,1,1.9878070549468458
10,9,0,9,0,2,0.0
10,9,0,9,0,3,6.064848282613309
10,9,0,9,0,4,4.379901646902189
10,9,0,9,0,5,0.0
11,9,0,9,0,0,19.147600263958502
11,9,0,9,0,1,80.64412581060209
11,9,0,9,0,2,21.36759435235611
11,9,0,9,0,3,32.84588073165116
11,9,0,9,0,4,10.943752821629502
11,9,0,9,0,5,24.422756636632126
11,8,0,9,0,0,39.37376334091343
11,8,0,9,0,1,31.874166316079354
11,8,0,9,0,2,5.232962327806078
11,8,0,9,0,3,3.550107126544485
11,8,0,9,0,4,3.9818265257361616
11,8,0,9,0,5,10.649316386560857
11,7,0,9,0,0,15.995582208047981
11,7,0,9,0,1,43.182133123012406
11,7,0,9,0,2,13.527641229736208
11,7,0,9,0,3,2.3807036214313086
11,7,0,9,0,4,1.8217895084799964
11,7,0,9,0,5,24.053452008077016
12,7,0,9,0,0,1.08
12,7,0,9,0,1,1.4892036214313085
12,7,0,9,0,2,14.190194808056315
12,7,0,9,0,3,0.0
12,7,0,9,0,4,17.616854510478667
12,7,0,9,0,5,0.0
12,6,0,9,0,0,0.0
12,6,0,9,0,1,11.85213341589445
12,6,0,9,0,2,1.16
12,6,0,9,0,3,1.2772485749999998
12,6,0,9,0,4,0.0
12,6,0,9,0,5,2.143925
11,6,0,9,0,0,10.407706619201555
